search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20080701&after=publication:20080401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7373133B2,Recharging method and apparatus ,University Of Pittsburgh - Of The Commonwealth System Of Higher Education,"Marlin H. Mickle, Christopher C. Capelli, Harold Swift, Leonid Matts, Minhong Mi, Charles E. Greene",2002-09-18,2003-06-11,2008-05-13,2008-05-13,https://patents.google.com/patent/US7373133B2/en
US7354711B2,Methods for inhibiting immunostimulatory DNA associated responses ,"University Of Iowa Research Foundation, The Department Of Veterans Affairs, As Represented By The Secretary Of United States Of America",Donald E. Macfarlane,1997-07-03,2003-01-03,2008-04-08,2008-04-08,https://patents.google.com/patent/US7354711B2/en
US7375728B2,Virtual mirror ,University Of Minnesota,"Max Donath, Craig R. Shankwitz, Pi-Ming Cheng, Sameer Pardhy",2001-10-01,2001-10-01,2008-05-20,2008-05-20,https://patents.google.com/patent/US7375728B2/en
US7371719B2,Self-assembly of peptide-amphiphile nanofibers under physiological conditions ,Northwestern University,"Samuel I. Stupp, Jeffrey D. Hartgerink, Elia Beniash",2002-02-15,2003-02-18,2008-05-13,2008-05-13,https://patents.google.com/patent/US7371719B2/en
US7364296B2,Method and apparatus for improving both lateral and axial resolution in ophthalmoscopy ,University Of Rochester,"Donald T. Miller, Ravi S. Jonnal, Junle Qu, Karen E. Thorn",2002-06-12,2003-06-11,2008-04-29,2008-04-29,https://patents.google.com/patent/US7364296B2/en
US7390792B2,MicroRNA1 therapies ,"Board Of Regents, The University Of Texas System","Deepak Srivastava, Chulan Kwon",2005-12-15,2005-12-15,2008-06-24,2008-06-24,https://patents.google.com/patent/US7390792B2/en
US7384797B1,Resonant optical cavities for high-sensitivity high-throughput biological sensors and methods ,University Of Utah Research Foundation,Steven M. Blair,2000-10-12,2000-10-12,2008-06-10,2008-06-10,https://patents.google.com/patent/US7384797B1/en
US7385708B2,Methods and systems for laser based real-time structured light depth extraction ,The University Of North Carolina At Chapel Hill,"Jeremy D. Ackerman, Kurtis P. Keller",2002-06-07,2003-06-09,2008-06-10,2008-06-10,https://patents.google.com/patent/US7385708B2/en
US7379568B2,"Weak hypothesis generation apparatus and method, learning apparatus and method, detection apparatus and method, facial expression learning apparatus and method, facial expression recognition apparatus and method, and robot apparatus ","Sony Corporation, San Diego, University Of California","Javier R. Movellan, Marian S. Bartlett, Gwendolen C. Littlewort, John Hershey, Ian R. Fasel, Eric C. Carlson, Josh Susskind, Kohtaro Sabe, Kenta Kawamoto, Kenichi Hidai",2003-07-24,2004-06-17,2008-05-27,2008-05-27,https://patents.google.com/patent/US7379568B2/en
US7365058B2,MicroRNA and methods for inhibiting same ,The Rockefeller University,"Markus Stoffel, Mathew N. Poy, Thomas H. Tuschl",2004-04-13,2004-04-13,2008-04-29,2008-04-29,https://patents.google.com/patent/US7365058B2/en
US7364858B2,Detection of nucleic acid sequence differences using coupled ligase detection and polymerase chain reactions ,"Cornell Research Foundation, Inc., Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, Regents Of The University Of Minnesota","Francis Barany, Matthew Lubin, George Barany, Robert P. Hammer",1996-05-29,2006-10-31,2008-04-29,2008-04-29,https://patents.google.com/patent/US7364858B2/en
US7391288B1,Zeroeth-order resonator ,The Regents Of The University Of California,"Tatsuo Itoh, Atsushi Sanada, Christophe Caloz",2004-03-26,2007-04-18,2008-06-24,2008-06-24,https://patents.google.com/patent/US7391288B1/en
US7374778B2,Enhanced transport using membrane disruptive agents ,"University Of Washington, University Of Massachusetts","Allan S. Hoffman, Patrick Stayton, Oliver W. Press, Niren Murthy, Chantal Lackey Reed, Lawrence A. Crum, Pierre D. Mourad, Tyrone M. Porter, David Tirrell",1998-01-05,2004-05-28,2008-05-20,2008-05-20,https://patents.google.com/patent/US7374778B2/en
US7354881B2,Method and catalyst for producing single walled carbon nanotubes ,The Board Of Regents Of The University Of Oklahoma,"Daniel E. Resasco, Walter E. Alvarez, Jose E. Herrera, Leandro Balzano",1999-06-02,2003-11-24,2008-04-08,2008-04-08,https://patents.google.com/patent/US7354881B2/en
US7381479B2,Organometallic compounds and emission-shifting organic electrophosphorescence ,"The University Of Southern California, The Trustees Of Princeton University, Universal Display Corporation","Sergey Lamansky, Mark E. Thompson, Vadim Adamovich, Peter I. Djurovich, Chihaya Adachi, Marc A. Baldo, Stephen R. Forrest, Raymond Kwong",2000-08-11,2005-05-03,2008-06-03,2008-06-03,https://patents.google.com/patent/US7381479B2/en
US7352608B2,Controllable nanomechanical memory element ,Trustees Of Boston University,"Pritiraj Mohanty, Robert L. Badzey, Alexei Gaidarzhy, Guiti Zolfagharkhani",2004-05-24,2005-05-24,2008-04-01,2008-04-01,https://patents.google.com/patent/US7352608B2/en
US7374774B2,Electroprocessed material made by simultaneously electroprocessing a natural protein polymer and two synthetic polymers ,Virginia Commonwealth University Intellectual Property Foundation,"Gary L. Bowlin, Gary E. Wnek, David G. Simpson",1999-08-31,2003-09-22,2008-05-20,2008-05-20,https://patents.google.com/patent/US7374774B2/en
US7387887B2,Nucleic acid melting analysis with saturation dyes ,"University Of Utah Research Foundation, Idaho Technology, Inc.","Carl T Wittwer, Luming Zhou, Virginie E. Dujols, Joseph A. Holden, Carlynn Willmore-Payne",2004-04-20,2004-04-20,2008-06-17,2008-06-17,https://patents.google.com/patent/US7387887B2/en
US7351739B2,Bioactive compounds and methods of uses thereof ,"Wellgen, Inc., The Regents Of The University Of Minnesota, Rutgers, The State University Of New Jersey","Chi-Tang Ho, Naisheng Bai, Zigang Dong, Ann M. Bode, Slavik Dushenkov",2004-04-30,2005-04-29,2008-04-01,2008-04-01,https://patents.google.com/patent/US7351739B2/en
US7390477B2,Fullerene nanotube compositions ,William Marsh Rice University,"Richard E. Smalley, Daniel T. Colbert, Hongjie Dai, Jie Liu, Andrew G. Rinzler, Jason H. Hafner, Ken Smith, Ting Guo, Pavel Nikolaev, Andreas Thess",1997-03-07,2006-08-22,2008-06-24,2008-06-24,https://patents.google.com/patent/US7390477B2/en
US7358869B1,"Power efficient, high bandwidth communication using multi-signal-differential channels ",University Of Pittsburgh,"Donald M. Chiarulli, Steven P. Levitan",2003-08-20,2004-08-20,2008-04-15,2008-04-15,https://patents.google.com/patent/US7358869B1/en
US7373451B2,"Cache-based system management architecture with virtual appliances, network repositories, and virtual appliance transceivers ",The Board Of Trustees Of The Leland Stanford Junior University,"Monica Sin-Ling Lam, Constantine Paul Sapuntzakis, Ramesh U. V. Chandra, Nickolai Borisovich Zeldovich, Mendel Rosenblum, James Eugene Chow, David James Brumley",2003-12-08,2004-12-08,2008-05-13,2008-05-13,https://patents.google.com/patent/US7373451B2/en
US7356548B1,System and method for remote monitoring and controlling of facility energy consumption ,The Texas A&M University System,"Charles H. Culp, David E. Claridge, Jeffrey S. Haberl, William D. Turner",2001-12-03,2001-12-03,2008-04-08,2008-04-08,https://patents.google.com/patent/US7356548B1/en
US7378450B2,Aerogel and metallic compositions ,University Of Connecticut,"Can Erkey, Hiroaki S. Hara",2001-12-27,2002-12-20,2008-05-27,2008-05-27,https://patents.google.com/patent/US7378450B2/en
US7357691B2,Method for depositing carbon nanotubes on a substrate of a field emission device using direct-contact transfer deposition ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Liang Liu, Shou Shan Fan",2003-03-27,2004-03-26,2008-04-15,2008-04-15,https://patents.google.com/patent/US7357691B2/en
US7357906B2,Method for fractionating single-wall carbon nanotubes ,William Marsh Rice University,"Daniel T. Colbert, Hongjie Dai, Jason H. Hafner, Andrew G. Rinzler, Richard E. Smalley, Jie Liu, Kenneth A. Smith, Ting Guo, Pavel Nikolaev, Andreas Thess",1996-08-08,2004-12-22,2008-04-15,2008-04-15,https://patents.google.com/patent/US7357906B2/en
US7355238B2,Nonvolatile semiconductor memory device having nanoparticles for charge retention ,"Asahi Glass Company, Limited, Tohoku University","Masaaki Takata, Mitsumasa Koyanagi",2004-12-06,2004-12-06,2008-04-08,2008-04-08,https://patents.google.com/patent/US7355238B2/en
US7379572B2,Method for computer-aided detection of three-dimensional lesions ,University Of Chicago,"Hiroyuki Yoshida, Abraham Dachman, Janne Nappi, Peter Maceneaney, David Rubin, Yoshitaka Masutani, Li Lan",2001-10-16,2002-10-16,2008-05-27,2008-05-27,https://patents.google.com/patent/US7379572B2/en
US7355216B2,Fluidic nanotubes and devices ,The Regents Of The University Of California,"Peidong Yang, Rongrui He, Joshua Goldberger, Rong Fan, Yiying Wu, Deyu Li, Arun Majumdar",2002-12-09,2004-04-08,2008-04-08,2008-04-08,https://patents.google.com/patent/US7355216B2/en
US7364952B2,Systems and methods for processing thin films ,The Trustees Of Columbia University In The City Of New York,James Im,2003-09-16,2004-01-09,2008-04-29,2008-04-29,https://patents.google.com/patent/US7364952B2/en
US7357035B2,Sensor chip and apparatus for tactile and/or flow sensing ,The Board Of Trustees Of The University Of Illinois,"Chang Liu, Jack Chen, Jonathan Engel",2003-06-06,2004-06-04,2008-04-15,2008-04-15,https://patents.google.com/patent/US7357035B2/en
US7374538B2,"Methods, systems, and computer program products for ultrasound measurements using receive mode parallel processing ",Duke University,"Kathryn R. Nightingale, Gregg E. Trahey",2000-04-05,2003-10-06,2008-05-20,2008-05-20,https://patents.google.com/patent/US7374538B2/en
US7372333B2,Monolithic supply-modulated RF power amplifier and DC-DC power converter IC ,"Arizona Board Of Regents, Acting For And On Behalf Of Arizona State University","Siamak Abedinpour, Sayfe Kiaei",2003-02-03,2004-02-03,2008-05-13,2008-05-13,https://patents.google.com/patent/US7372333B2/en
US7379612B2,Dynamic reconstruction of high-resolution video from color-filtered low-resolution video-to-video super-resolution ,"The Regents Of The University Of California, Santa Cruz","Peyman Milanfar, Sina Farsiu, Michael Elad",2004-12-16,2006-10-19,2008-05-27,2008-05-27,https://patents.google.com/patent/US7379612B2/en
US7378561B2,"Method for producing methanol, dimethyl ether, derived synthetic hydrocarbons and their products from carbon dioxide and water (moisture) of the air as sole source material ",University Of Southern California,"George A. Olah, Robert Aniszfeld",2006-08-10,2007-07-19,2008-05-27,2008-05-27,https://patents.google.com/patent/US7378561B2/en
US7351488B2,Structures and fabrication techniques for solid state electrochemical devices ,The Regents Of The University Of California,"Steven J. Visco, Craig P. Jacobson, Lutgard C. DeJonghe",1999-07-31,2006-06-20,2008-04-01,2008-04-01,https://patents.google.com/patent/US7351488B2/en
US7371457B2,Nanoparticle comprising nanoshell of thickness less than the bulk electron mean free path of the shell material ,William Marsh Rich University,"Steven J. Oldenburg, Richard D. Averitt, Nancy J. Halas",1997-03-12,2004-01-06,2008-05-13,2008-05-13,https://patents.google.com/patent/US7371457B2/en
US7385221B1,Silylethynylated heteroacenes and electronic devices made therewith ,University Of Kentucky Research Foundation,"John E. Anthony, Marcia M. Payne, Susan A. Odom, Sean Richard Parkin",2005-03-08,2005-03-08,2008-06-10,2008-06-10,https://patents.google.com/patent/US7385221B1/en
US7372709B2,Power conditioning system for energy sources ,The Board Of Trustees Of The University Of Illinois,"Sudip K. Mazumder, Rajni K. Burra, Kaustuva Acharya",2003-09-11,2005-09-19,2008-05-13,2008-05-13,https://patents.google.com/patent/US7372709B2/en
US7371533B2,Methods for separation of polymeric compounds ,"University Of Ottawa, Northwestern University","Gary W. Slater, Laurette C. McCormick, Annelise E Barron, Robert J. Meagher",2004-10-05,2005-10-04,2008-05-13,2008-05-13,https://patents.google.com/patent/US7371533B2/en
US7354656B2,Floor covering made from an environmentally friendly polylactide-based composite formulation ,"Michigan State University, Board Of Trustees","Amar K. Mohanty, Lawrence T. Drzal, Brian P. Rook, Manjusri Misra",2002-11-26,2005-01-10,2008-04-08,2008-04-08,https://patents.google.com/patent/US7354656B2/en
US7385330B2,Permanent-magnet switched-flux machine ,"Board Of Regents Of The Nevada System Of Higher Education On Behalf Of The University Of Nevada, Reno","Andrzej M. Trzynadlowski, Ling Qin",2004-02-27,2007-02-27,2008-06-10,2008-06-10,https://patents.google.com/patent/US7385330B2/en
US7373199B2,Optimization of multi-dimensional time series processing for seizure warning and prediction ,"University Of Florida Research Foundation, Inc., Arizona Board Of Regents","James Chris Sackellares, Leonidas D. Iasemidis, Deng-Shan Shiau, Linda Dance",2002-08-27,2003-08-27,2008-05-13,2008-05-13,https://patents.google.com/patent/US7373199B2/en
US7361412B2,Nanostructured soldered or brazed joints made with reactive multilayer foils ,Johns Hopkins University,"Jiaping Wang, Etienne Besnoin, Omar Knio, Timothy P. Weihs",2000-05-02,2004-05-13,2008-04-22,2008-04-22,https://patents.google.com/patent/US7361412B2/en
US7390526B2,Methods and materials for nanocrystalline surface coatings and attachment of peptide amphiphile nanofibers thereon ,Northwestern University,"Samuel I. Stupp, Erik D. Spoerke, Shawn G. Anthony, Krista L. Niece",2003-02-11,2004-02-11,2008-06-24,2008-06-24,https://patents.google.com/patent/US7390526B2/en
US7360427B2,Coupling element with varying wall thickness for an ultrasound probe ,The University Of Bristol,"Bruce Walton Drinkwater, Corin James Brotherhood",2002-09-10,2003-09-08,2008-04-22,2008-04-22,https://patents.google.com/patent/US7360427B2/en
US7370357B2,Specification-based anomaly detection ,Research Foundation Of The State University Of New York,Ramasubramanian Sekar,2002-11-18,2002-11-18,2008-05-06,2008-05-06,https://patents.google.com/patent/US7370357B2/en
US7365658B2,Method and apparatus for lossless run-length data encoding ,The Board Of Trustees Of The University Of Arkansas,"Vladimir Todorov Todorov, Roumen Kirilov Kountchev, Mariofanna Geourgieva Milanova, Roumiana Atanassova Kountcheva, Charles Wesley Ford, Jr.",2006-02-28,2006-06-06,2008-04-29,2008-04-29,https://patents.google.com/patent/US7365658B2/en
US7365103B2,Compositions for dark-field polymerization and method of using the same for imprint lithography processes ,"Board Of Regents, The University Of Texas System","C. Grant Willson, Nicholas A. Stacey",2002-12-12,2002-12-12,2008-04-29,2008-04-29,https://patents.google.com/patent/US7365103B2/en
US7352843B2,Combined mobile container inspection system with low target ,"Nuctech Company Limited, Tsinghua University","Haifeng Hu, Yucheng Wu, Shangmin Sun, Zhiqiang Chen, Guang Yang, Zhengyu Bai, Rongxuan Liu, Hongliang Yang, Jianjun Su, Jiantao Wang, Yanjun Han, Bin Hu, Quanwei Song, Nan Jiang, Hua Peng, Jianmin Li, Wanquan Shen, Zhizhong Liang",2003-12-10,2004-12-02,2008-04-01,2008-04-01,https://patents.google.com/patent/US7352843B2/en
US7366711B1,Multi-document summarization system and method ,The Trustees Of Columbia University In The City Of New York,"Kathleen R. McKeown, Regina Barzilay",1999-02-19,2000-02-18,2008-04-29,2008-04-29,https://patents.google.com/patent/US7366711B1/en
US7385262B2,Band-structure modulation of nano-structures in an electric field ,The Board Of Trustees Of The Leland Stanford Junior University,"James O'Keeffe, Kyeongjae Cho",2001-11-27,2001-11-27,2008-06-10,2008-06-10,https://patents.google.com/patent/US7385262B2/en
US7357509B2,Metrics to predict subjective impact of eye's wave aberration ,"University Of Rochester, University Of Houston, Indiana University","David R. Williams, Raymond A. Applegate, Larry N. Thibos",2003-04-28,2004-04-28,2008-04-15,2008-04-15,https://patents.google.com/patent/US7357509B2/en
US7392509B2,Method for domain specific test design automation ,University Of Maryland,"Avik Sinha, Carol S. Smidts",2004-04-13,2004-04-13,2008-06-24,2008-06-24,https://patents.google.com/patent/US7392509B2/en
US7367319B2,Method and apparatus to determine magnitude of combustion chamber deposits ,"Gm Global Technology Operations, Inc., University Of Michigan","Tang-Wei Kuo, Paul M. Najt, James A. Eng, Rodney B. Rask, Orgun A. Guralp, Zoran S. Filipi, Dionissios N. Assanis, Mark A. Hoffman",2005-11-16,2006-04-06,2008-05-06,2008-05-06,https://patents.google.com/patent/US7367319B2/en
US7355597B2,"Method, apparatus and computer program product for the interactive rendering of multivalued volume data with layered complementary values ",Brown University Research Foundation,"David H Laidlaw, Andreas Wenger",2002-05-06,2003-05-06,2008-04-08,2008-04-08,https://patents.google.com/patent/US7355597B2/en
US7356364B1,"Device for optical monitoring of constituent in tissue or body fluid sample using wavelength modulation spectroscopy, such as for blood glucose levels ",University Of Hawai'i,"Audra M. Bullock, Daniel F. Ling, John Roeder, Hao Chih Ho, Anita Schorlemmer",2004-01-23,2005-01-21,2008-04-08,2008-04-08,https://patents.google.com/patent/US7356364B1/en
US7351303B2,Microfluidic systems and components ,The Board Of Trustees Of The University Of Illinois,"Chang Liu, Kashan Shaikh, Kee Ryu, Edgar Goluch, Zhifang Fan, David Bullen",2002-10-09,2003-10-09,2008-04-01,2008-04-01,https://patents.google.com/patent/US7351303B2/en
US7388029B2,Compositions and methods for treating hair loss using non-naturally occurring prostaglandins ,Duke University,"Mitchell Anthony deLong, John McMillan McIver, Robert Scott Youngquist",2000-03-31,2005-05-26,2008-06-17,2008-06-17,https://patents.google.com/patent/US7388029B2/en
US7374666B2,Oxidative desulfurization of sulfur-containing hydrocarbons ,Lehigh University,Israel E Wachs,2001-12-13,2002-12-11,2008-05-20,2008-05-20,https://patents.google.com/patent/US7374666B2/en
US7362815B2,Time-reversal block transmit diversity system for channels with intersymbol interference and method ,Board Of Trustees Of The Leland Stanford Junior University,"Erik D. Lindskog, Arogyaswami J. Paulraj",2000-04-14,2006-01-11,2008-04-22,2008-04-22,https://patents.google.com/patent/US7362815B2/en
US7354780B2,Semiconductor light emitting devices and methods ,The Board Of Trustees Of The University Of Illinois,"Milton Feng, Nick Holonyak, Jr., Richard Chan",2003-08-22,2005-07-06,2008-04-08,2008-04-08,https://patents.google.com/patent/US7354780B2/en
US7391013B2,Scanning beam device with detector assembly ,University Of Washington,"Richard S. Johnston, Charles D. Melville",2005-02-23,2007-02-02,2008-06-24,2008-06-24,https://patents.google.com/patent/US7391013B2/en
US7368275B2,In vivo incorporation of unnatural amino acids ,"The Scripps Research Institute, The Regents Of The University Of California","Peter Schultz, Lei Wang, John Christopher Anderson, Jason W. Chin, David R. Liu, Thomas J. Magliery, Eric Meggers, Ryan Aaron Mehl, Miro Pastrnak, Steven William Santoro, Zhiwen Zhang",2001-04-19,2005-10-18,2008-05-06,2008-05-06,https://patents.google.com/patent/US7368275B2/en
US7374312B2,Bottom lighting backlight module having uniform illumination and process for manufacturing the same ,National Chiao Tung University,"Chih-Hua Feng, Mao-Hong Lu",2004-12-16,2005-06-02,2008-05-20,2008-05-20,https://patents.google.com/patent/US7374312B2/en
US7392079B2,Neurological signal decoding ,Brown University Research Foundation,"John Philip Donoghue, Nicholas George Hatsopoulos, Mijail Demian Serruya, Matthew Richard Fellows, Liam Paninski",2001-11-14,2006-03-16,2008-06-24,2008-06-24,https://patents.google.com/patent/US7392079B2/en
US7390462B2,Ratiometric fluorescent pH sensor for non-invasive monitoring ,The University Of Maryland Baltimore County,"Govind Rao, Iordan V. Kostov, Haley R. Kermis, Peter Harms",2002-12-17,2003-06-30,2008-06-24,2008-06-24,https://patents.google.com/patent/US7390462B2/en
US7378400B2,Method to reduce an inflammatory response from arthritis ,University Of Virginia Patent Foundation,"Jayson M. Rieger, Donald L. Kimpel, Joel M. Linden, Gail W. Sullivan",1999-02-01,2005-09-09,2008-05-27,2008-05-27,https://patents.google.com/patent/US7378400B2/en
US7392054B2,Resource allocation scheduling method for a cellular communication system ,"Samsung Electronics Co., Ltd., Board Of Regents, The University Of Texas System","Sung-hyun Cho, Robert W. Heath, Sang-Boh Yun, Won-Hyoung Park, Manish Airy",2004-05-31,2005-05-31,2008-06-24,2008-06-24,https://patents.google.com/patent/US7392054B2/en
US7378403B2,"Akt inhibitors, pharmaceutical compositions, and uses thereof ","The United States Of America As Represented By The Department Of Health And Human Services, Georgetown University","Alan P. Kozikowski, Phillip Dennis, Haiying Sun, John Brognard",2002-09-03,2003-09-03,2008-05-27,2008-05-27,https://patents.google.com/patent/US7378403B2/en
US7381528B2,Methods for detection of mutations in myostatin variants ,The Johns Hopkins University School Of Medicine,"Se-Jin Lee, Alexandra C. McPherron",1995-10-26,2003-09-11,2008-06-03,2008-06-03,https://patents.google.com/patent/US7381528B2/en
US7358226B2,Ultrasonic concentration of drug delivery capsules ,The Regents Of The University Of California,"Paul Dayton, Katherine W. Ferrara, Michaelann Shortencarier, Susannah Bloch",2003-08-27,2004-08-26,2008-04-15,2008-04-15,https://patents.google.com/patent/US7358226B2/en
US7378233B2,BRAF mutation T1796A in thyroid cancers ,The Johns Hopkins University,"David Sidransky, Yoram Cohen, Mingzhao Xing",2003-04-12,2004-04-09,2008-05-27,2008-05-27,https://patents.google.com/patent/US7378233B2/en
US7382132B1,6-channel array coil for magnetic resonance imaging ,"General Electric Company, The Texas A&M University System, A Texas State Agency","Susan Mathew, Eddy Benjamin Boskamp, LeRoy Blawat, John E Lorbiecki, Bernice E Hoppel",2005-04-29,2005-04-29,2008-06-03,2008-06-03,https://patents.google.com/patent/US7382132B1/en
US7377167B2,Nonresonant micromachined gyroscopes with structural mode-decoupling ,The Regents Of The University Of California,"Cenk Acar, Andrei M. Shkel",2004-02-27,2004-02-27,2008-05-27,2008-05-27,https://patents.google.com/patent/US7377167B2/en
US7355454B2,Energy recovery boost logic ,The Regents Of The University Of Michigan,"Marios C. Papaefthymiou, Visvesh S. Sathe, Conrad H. Ziesler",2004-06-15,2005-06-15,2008-04-08,2008-04-08,https://patents.google.com/patent/US7355454B2/en
US7384787B2,Increasing perhydrolase activity in esterases and/or lipases ,Regents Of The University Of Minnesota,"Romas Kazlauskas, Peter Bernhardt",2005-06-06,2006-06-05,2008-06-10,2008-06-10,https://patents.google.com/patent/US7384787B2/en
US7382113B2,High-efficiency high-voltage difference ratio bi-directional converter ,Yuan Ze University,"Rong-Jong Wai, Rou-Yong Duan",2006-03-17,2006-03-17,2008-06-03,2008-06-03,https://patents.google.com/patent/US7382113B2/en
US7389860B2,Energy absorbing device having notches and pre-bent sections ,The Texas A&M University System,"Akram Y. Abu-Odeh, Roger P. Bligh, Dean C. Alberson, Jacob R. Ness",2004-03-29,2005-03-28,2008-06-24,2008-06-24,https://patents.google.com/patent/US7389860B2/en
US7374864B2,Combined nanoimprinting and photolithography for micro and nano devices fabrication ,The Regents Of The University Of Michigan,"Lingjie J. Guo, Xing Cheng",2003-02-13,2004-02-13,2008-05-20,2008-05-20,https://patents.google.com/patent/US7374864B2/en
US7363299B2,Computing probabilistic answers to queries ,University Of Washington,"Nilesh Dalvi, Dan Suciu",2004-11-18,2005-11-17,2008-04-22,2008-04-22,https://patents.google.com/patent/US7363299B2/en
US7390890B2,Inhibitors of nucleoside metabolism ,"Albert Einstein College Of Medicine Of Yeshiva University, Industrial Research Limited","Richard Hubert Furneaux, Peter Charles Tyler, Vern L. Schramm",1997-10-14,2007-03-26,2008-06-24,2008-06-24,https://patents.google.com/patent/US7390890B2/en
US7351524B2,Diagnostics and therapeutics for macular degeneration-related disorders ,University Of Iowa Research Foundation,"Gregory S. Hageman, Robert F. Mullins",2000-02-22,2003-04-18,2008-04-01,2008-04-01,https://patents.google.com/patent/US7351524B2/en
US7378498B2,Protein encoded by a nucleic acid ,The Johns Hopkins University School Of Medicine,"Paul F. Worley, Jian Cheng Tu, Bo Xiao, Daniel Leahy, Jutta Beneken, Anthony A. Lanahan, Paul R. Brakeman",1998-08-18,2004-12-10,2008-05-27,2008-05-27,https://patents.google.com/patent/US7378498B2/en
US7358593B2,Microfabricated miniature grids ,"University Of Maine, Stillwater Scientific Instruments","Rosemary Smith, Scott Collins, Brian G. Frederick, Lawrence J. LeGore",2004-05-07,2005-05-06,2008-04-15,2008-04-15,https://patents.google.com/patent/US7358593B2/en
US7388276B2,Metal-insulator varactor devices ,The Regents Of The University Of Colorado,Michael J. Estes,2001-05-21,2005-07-07,2008-06-17,2008-06-17,https://patents.google.com/patent/US7388276B2/en
US7353054B2,Optical measurement apparatus for living body ,"Hitachi Medical Corporation, Hitachi, Ltd., National University Corporation Gunma University","Shingo Kawasaki, Noriyoshi Ichikawa, Fumio Kawaguchi, Naoki Tanaka, Hideo Kawaguchi, Masahiko Mikuni, Masato Fukuda",2003-09-11,2004-09-09,2008-04-01,2008-04-01,https://patents.google.com/patent/US7353054B2/en
US7383107B2,Computer-controlled power wheelchair navigation system ,"The United States Of America As Represented By The Department Of Veterans Affairs, University Of Notre Dame","Linda Fehr, Steven B. Skaar, Guillermo Del Castillo",2002-07-02,2004-07-14,2008-06-03,2008-06-03,https://patents.google.com/patent/US7383107B2/en
US7351207B2,Extraction of one or more discrete heart sounds from heart sound information ,The Board Of Trustees Of The University Of Illinois,Roland Priemer,2003-07-18,2004-07-16,2008-04-01,2008-04-01,https://patents.google.com/patent/US7351207B2/en
