search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20081001&after=publication:20080701&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7426409B2,Method and apparatus for detecting vulnerable atherosclerotic plaque ,"Board Of Regents, The University Of Texas System","S. Ward Casscells, III, James T. Willerson, Morteza Naghavi, Bujin Guo",1999-06-25,2002-08-05,2008-09-16,2008-09-16,https://patents.google.com/patent/US7426409B2/en
US7430193B2,Method and apparatus for embodying and synchronizing downlink signal in mobile communication system and method for searching cell using the same ,"Electronics And Telecommunications Research Institute, Chung-Ang University","Kwang-Soon Kim, Kyung-Hi Chang, Yong-Soo Cho, Tae-Gon Kim",2002-11-26,2002-11-29,2008-09-30,2008-09-30,https://patents.google.com/patent/US7430193B2/en
US7402572B2,Immunostimulatory nucleic acid molecules ,University Of Iowa Research Foundation,"Arthur M. Krieg, Joel N. Kline",1994-07-15,2004-04-23,2008-07-22,2008-07-22,https://patents.google.com/patent/US7402572B2/en
US7414549B1,Wyner-Ziv coding based on TCQ and LDPC codes ,The Texas A&M University System,"Yang Yang, Zixiang Xiong",2006-08-04,2006-08-04,2008-08-19,2008-08-19,https://patents.google.com/patent/US7414549B1/en
US7420675B2,Multi-wavelength imaging system ,The University Of Akron,George Giakos,2003-06-25,2005-05-13,2008-09-02,2008-09-02,https://patents.google.com/patent/US7420675B2/en
US7424514B2,Peer-to-peer method and system for performing and managing backups in a network of nodes ,The Regents Of The University Of Michigan,"Brian D. Noble, Landon P. Cox",2002-11-08,2003-10-30,2008-09-09,2008-09-09,https://patents.google.com/patent/US7424514B2/en
US7428468B2,Monitoring apparatus ,"Sumitomo Osaka Cement Co., Ltd., Keio University","Yasuhiro Takemura, Toshiharu Takesue, Kazuhiro Mimura, Kei Katou, Masato Nakajima",2001-06-15,2002-06-17,2008-09-23,2008-09-23,https://patents.google.com/patent/US7428468B2/en
US7428001B2,Materials and methods for simulating focal shifts in viewers using large depth of focus displays ,University Of Washington,"Brian T. Schowengerdt, Eric J. Seibel",2002-03-15,2003-03-07,2008-09-23,2008-09-23,https://patents.google.com/patent/US7428001B2/en
US7402400B2,Mammalian sweet taste receptors ,"Regents Of The University Of California, The United States of America Department of Health and Human Services","Charles S. Zuker, Nicholas J. P. Ryba, Gregory A. Nelson, Mark A. Hoon, Jayaram Chandrashekar, Yifeng Zhang",2001-07-03,2001-08-10,2008-07-22,2008-07-22,https://patents.google.com/patent/US7402400B2/en
US7429596B2,"1H-pyrrolo [2,3-D] pyrimidine derivatives and methods of use thereof ",The Regents Of The University Of California,"Masahiro Tanaka, Chao Zhang, Kevan M. Shokat, Alma L. Burlingame, Kirk Hansen, Raynard L. Bateman, Stephen G. DiMagno",2003-06-20,2004-06-18,2008-09-30,2008-09-30,https://patents.google.com/patent/US7429596B2/en
US7419772B2,Mesoporous materials and methods ,University Of Massachusetts,"James J. Watkins, Rajaram Pai",2001-11-21,2002-11-21,2008-09-02,2008-09-02,https://patents.google.com/patent/US7419772B2/en
US7411792B2,"Thermal switch, methods of use and manufacturing methods for same ",Washington State University Research Foundation,"Robert F. Richards, David F. Bahr, Cecilia Richards",2002-11-18,2003-11-18,2008-08-12,2008-08-12,https://patents.google.com/patent/US7411792B2/en
US7416726B2,Enhancement of antibody-mediated immune responses ,The Rockefeller University,Jeffrey V. Ravetch,2000-04-13,2001-04-13,2008-08-26,2008-08-26,https://patents.google.com/patent/US7416726B2/en
US7407887B2,"Nanostructures, nanogrooves, and nanowires ",The Regents Of The University Of California,Ting Guo,2003-10-16,2004-10-14,2008-08-05,2008-08-05,https://patents.google.com/patent/US7407887B2/en
US7425201B2,Method and apparatus for predicting work of breathing ,"University Of Florida Research Foundation, Inc.","Neil R. Euliano, Victor L. Brennan, Paul B. Blanch, Michael J. Banner",2002-08-30,2003-08-29,2008-09-16,2008-09-16,https://patents.google.com/patent/US7425201B2/en
US7407640B2,Functionalized carbon nanotube-polymer composites and interactions with radiation ,William Marsh Rice University,"Enrique V. Barrera, Richard Wilkins, Meisha Shofner, Merlyn X. Pulikkathara, Ranjii Vaidyanathan",2002-11-27,2003-11-25,2008-08-05,2008-08-05,https://patents.google.com/patent/US7407640B2/en
US7398309B2,Proton beam therapy control system ,Loma Linda University Medical Center,"Michael A. Baumann, Alexandre V. Beloussov, Julide Bakir, Deganit Armon, Howard B. Olsen, Dana Salem",2000-12-08,2001-12-10,2008-07-08,2008-07-08,https://patents.google.com/patent/US7398309B2/en
US7424619B1,System and methods for anomaly detection and adaptive learning ,The Trustees Of Columbia University In The City Of New York,"Wei Fan, Salvatore J. Stolfo",2001-10-11,2002-10-11,2008-09-09,2008-09-09,https://patents.google.com/patent/US7424619B1/en
US7404862B2,Device and method for organic vapor jet deposition ,The Trustees Of Princeton University,"Max Shtein, Stephen R. Forrest, Jay B. Benzinger",2001-09-04,2003-04-23,2008-07-29,2008-07-29,https://patents.google.com/patent/US7404862B2/en
US7430243B2,Space-time-frequency coded OFDM communications over frequency-selective fading channels ,"Regents Of The University Of Minnesota, Electronics And Telecommunications Research Institute","Georgios B. Giannakis, Zhiqiang Liu, Yan Xin",2003-04-21,2004-04-20,2008-09-30,2008-09-30,https://patents.google.com/patent/US7430243B2/en
US7422568B2,"Device, systems and methods for localized heating of a vessel and/or in combination with MR/NMR imaging of the vessel and surrounding tissue ",The Johns Hopkins University,"Xiaoming Yang, Ergin Atalar, Christopher Yeung",2002-04-01,2003-04-01,2008-09-09,2008-09-09,https://patents.google.com/patent/US7422568B2/en
US7399772B2,Substituted benzimidazole dosage forms and method of using same ,Curators Of The University Of Missouri,Jeffrey Owen Phillips,1996-01-04,2003-08-15,2008-07-15,2008-07-15,https://patents.google.com/patent/US7399772B2/en
US7416929B2,Monolithic vertical junction field effect transistor and schottky barrier diode fabricated from silicon carbide and method for fabricating the same ,"Semisouth Laboratories, Inc., Mississippi State University","Michael S. Mazzola, Joseph N. Merrett",2004-07-08,2007-06-12,2008-08-26,2008-08-26,https://patents.google.com/patent/US7416929B2/en
US7401109B2,Multiplication of multi-precision numbers having a size of a power of two ,The State Of Oregon Acting By And Through The State Board Of Higher Education On Behalf Of Oregon State University,"Çetin K. Koç, Serdar S. Erdem",2002-08-06,2003-08-06,2008-07-15,2008-07-15,https://patents.google.com/patent/US7401109B2/en
US7399794B2,"Polymer/carbon nanotube composites, methods of use and methods of synthesis thereof ",University Of South Florida,"Julie P. Harmon, LaNetra M. CLAYTON",2004-04-28,2005-04-28,2008-07-15,2008-07-15,https://patents.google.com/patent/US7399794B2/en
US7424967B2,Method for manufacture of truss core sandwich structures and related structures thereof ,University Of Virginia Patent Foundation,"Kenneth D. Ervin, Haydn N. G. Wadley",2002-09-03,2003-09-03,2008-09-16,2008-09-16,https://patents.google.com/patent/US7424967B2/en
US7394923B2,Imaging system for generating a substantially exact reconstruction of a region of interest ,The University Of Chicago,"Yu Zou, Xiaochuan M. Pan",2004-02-10,2005-02-10,2008-07-01,2008-07-01,https://patents.google.com/patent/US7394923B2/en
US7393682B1,Polynucleotides encoding promyostatin polypeptides ,The Johns Hopkins University School Of Medicine,"Se-Jin Lee, Alexandra C. McPherron",1993-03-19,2000-11-07,2008-07-01,2008-07-01,https://patents.google.com/patent/US7393682B1/en
US7408345B2,Generalized MRI reconstruction with correction for multiple image distortion ,The Board Of Trustees Of The Leland Stanford Junior University,"Roland Bammer, Chunlei Liu",2006-02-06,2006-02-06,2008-08-05,2008-08-05,https://patents.google.com/patent/US7408345B2/en
US7417219B2,Effect of the plasmonic dispersion relation on the transmission properties of subwavelength holes ,The Board Of Trustees Of The Leland Stanford Junior University,"Peter B. Catrysse, Hocheol Shin, Shanhui Fan",2005-09-20,2006-09-20,2008-08-26,2008-08-26,https://patents.google.com/patent/US7417219B2/en
US7417468B2,Dynamic and differential CMOS logic with signal-independent power consumption to withstand differential power analysis ,The Regents Of The University Of California,"Ingrid M. Verbauwhede, Kris J. V. Tiri",2003-09-17,2004-09-17,2008-08-26,2008-08-26,https://patents.google.com/patent/US7417468B2/en
US7402136B2,Efficient ultrasound system for two-dimensional C-scan imaging and related method thereof ,University Of Virginia Patent Foundation,"John A. Hossack, William F. Walker, Travis N. Blalock",2003-01-15,2004-01-15,2008-07-22,2008-07-22,https://patents.google.com/patent/US7402136B2/en
US7429453B2,Detection of nucleic acid sequence differences using coupled ligase detection and polymerase chain reactions ,"Cornell Research Foundation, Inc., Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, Regents Of The University Of Minnesota","Francis Barany, Matthew Lubin, George Barany, Robert P. Hammer",1996-05-29,2005-09-16,2008-09-30,2008-09-30,https://patents.google.com/patent/US7429453B2/en
US7430244B2,Constellation-rotating orthogonal space-time block coding technique ,"Samsung Electronics Co., Ltd, Seoul National University Industry Foundation","Jae-Hak Chung, Kyung-Whoon Cheun, Tae-Jin Jung",2003-12-24,2004-12-03,2008-09-30,2008-09-30,https://patents.google.com/patent/US7430244B2/en
US7425828B2,Frequency swept excitation for magnetic resonance ,Regents Of The University Of Minnesota,"Michael Garwood, Djaudat S. Idiyatullin, Curt Corum, Steen Moeller",2005-10-11,2006-10-11,2008-09-16,2008-09-16,https://patents.google.com/patent/US7425828B2/en
US7418134B2,Method and apparatus for foreground segmentation of video sequences ,Princeton University,"Stuart Schwartz, Juhua Zhu, Bede Liu",2003-05-12,2004-05-12,2008-08-26,2008-08-26,https://patents.google.com/patent/US7418134B2/en
US7401643B2,Heat exchange foam ,University Of Virginia Patent Foundation,"Douglas T. Queheillalt, Haydn N. G. Wadley, Yasushi Katsumi",2000-07-14,2001-07-16,2008-07-22,2008-07-22,https://patents.google.com/patent/US7401643B2/en
US7412343B2,Methods for delay-fault testing in field-programmable gate arrays ,University Of North Carolina At Charlotte,"Charles Eugene Stroud, Miron Abramovici",2002-07-01,2003-07-01,2008-08-12,2008-08-12,https://patents.google.com/patent/US7412343B2/en
USRE40419E1,Production of synthetic transportation fuels from carbonaceous material using self-sustained hydro-gasification ,The Regents Of The University Of California,"Joseph M. Norbeck, Colin E. Hackett",2002-02-05,2003-02-04,2008-07-01,2008-07-01,https://patents.google.com/patent/USRE40419E1/en
US7418505B2,IP address lookup using either a hashing table or multiple hash functions ,Ewha University Industry Collaboration Foundation,"Hyesook Lim, Yeo-jin Chung",2003-05-26,2004-05-26,2008-08-26,2008-08-26,https://patents.google.com/patent/US7418505B2/en
US7396654B2,Neural proteins as biomarkers for traumatic brain injury ,"University Of Florida Research Foundation, Inc., Banyan Biomarkers, Inc.","Ronald Hayes, Kevin Ka-Wang Wang, Ming Chen Liu, Monika Oli",2004-04-15,2005-04-15,2008-07-08,2008-07-08,https://patents.google.com/patent/US7396654B2/en
US7410637B2,Transgenic algae for delivering antigens to an animal ,"Phycotransgenics, Llc, The Ohio State University","Richard T. Sayre, Richard E. Wagner, Surasak Siripornadulsil, Carlos Farias",2000-06-20,2001-06-20,2008-08-12,2008-08-12,https://patents.google.com/patent/US7410637B2/en
US7418399B2,Methods and kits for managing diagnosis and therapeutics of bacterial infections ,"Illinois Institute Of Technology, Northwestern University","Anthony J. Schaeffer, Ophir Frieder",1999-03-10,2001-10-05,2008-08-26,2008-08-26,https://patents.google.com/patent/US7418399B2/en
US7411081B2,Process for preparing and organometallic framework material ,"Basf Aktiengesellschaft, The Regents Of The University Of Michigan","Ulrich Mueller, Gerald Lippert, Olga Schubert, Michael Hesse, Reinhard Hess, Michael Stoesser, Omar M. Yaghi",2004-01-13,2004-01-13,2008-08-12,2008-08-12,https://patents.google.com/patent/US7411081B2/en
US7419483B2,Surgical drain with positioning and protective features ,Alfred E. Mann Institute For Biomedical Engineering At The University Of Southern California,Ramez Emile Necola Shehada,2003-02-07,2004-02-09,2008-09-02,2008-09-02,https://patents.google.com/patent/US7419483B2/en
US7395252B2,Innervated stochastic controller for real time business decision-making support ,The Trustees Of Columbia University In The City Of New York,"Roger N. Anderson, Albert Boulanger",2003-08-26,2006-02-08,2008-07-01,2008-07-01,https://patents.google.com/patent/US7395252B2/en
US7422738B2,Combined cancer treatment methods using antibodies to aminophospholipids ,"Board Of Regents, The University Of Texas System","Philip E. Thorpe, Sophia Ran",1998-07-13,2001-11-30,2008-09-09,2008-09-09,https://patents.google.com/patent/US7422738B2/en
US7400604B2,Probing method for fast handoff in WLAN ,"Samsung Electronics Co., Ltd., The University Of Maryland College Park","In-Sun Lee, Kyung-Jun Jang, Min-Ho Shin, William Albert Arbaugh, Arunesh Mishra",2004-05-31,2005-05-31,2008-07-15,2008-07-15,https://patents.google.com/patent/US7400604B2/en
US7425329B2,Methods for treating bone cancer pain by administering a nerve growth factor antagonist ,"Rinat Neuroscience Corp., Regents Of The University Of Minnesota","David L. Shelton, Patrick William Mantyh",2004-04-07,2005-04-07,2008-09-16,2008-09-16,https://patents.google.com/patent/US7425329B2/en
US7425433B2,"Carboxylic acid reductase polypeptide, nucleotide sequence encoding same and methods of use ",University Of Iowa Research Foundation,"John P. Rosazza, Ian Fotherington, Tao Li, Lacy Daniels, Aimin He",2003-03-11,2006-05-10,2008-09-16,2008-09-16,https://patents.google.com/patent/US7425433B2/en
US7423430B1,Adaptive parallel acquisition and reconstruction of dynamic MR images ,The Board Of Trustees Of The University Of Illinois,"Behzad Sharif, Yoram Bresler, Nitin Aggarwal",2007-04-06,2007-04-06,2008-09-09,2008-09-09,https://patents.google.com/patent/US7423430B1/en
US7407527B2,"Synthesis of mono-disperse and highly crystalline nano-particles of metals, alloys, metal-oxides, and multi-metallic oxides without a size-selection process ",Seoul National University Industry Foundation,Taeghwan Hyeon,2001-10-12,2002-01-22,2008-08-05,2008-08-05,https://patents.google.com/patent/US7407527B2/en
US7420156B2,Metal nanowire based bandpass filter arrays in the optical frequency range ,University Of Pittsburgh,"Hong Koo Kim, Zhijun Sun, Yun Suk Jung",2003-08-06,2006-02-02,2008-09-02,2008-09-02,https://patents.google.com/patent/US7420156B2/en
US7403281B2,Raman spectrometer ,"University Of Wyoming, Delta Nu A Division Of Cc Technology, Inc.","Keith T. Carron, Mark A. Watson, Shane A. Buller",2004-05-07,2004-06-01,2008-07-22,2008-07-22,https://patents.google.com/patent/US7403281B2/en
US7396696B2,Method for manufacturing super bright light emitting diode of nanorod array having InGaN quantum well ,Dongguk University Industry Academic Cooperation Foundation,"Hwa-Mok Kim, Tae-Won Kang, Kwan-Soo Chung",2004-02-13,2006-08-09,2008-07-08,2008-07-08,https://patents.google.com/patent/US7396696B2/en
US7394118B2,Chemical sensor using semiconducting metal oxide nanowires ,University Of Southern California,Chongwu Zhou,2004-03-09,2005-03-09,2008-07-01,2008-07-01,https://patents.google.com/patent/US7394118B2/en
US7416305B2,Method and apparatus for improving vision and the resolution of retinal images ,University Of Rochester,"David R. Williams, Junzhong Liang",1996-12-23,2005-08-09,2008-08-26,2008-08-26,https://patents.google.com/patent/US7416305B2/en
US7394752B2,Joint reduction of NEXT and FEXT in xDSL systems ,"The Board Of Trusttees Of The Leland Stanford Junior University, Fujitsu Limited","Kazutomo Hasegawa, Georgios Ginis, Carlos Aldana, John M. Cioffi",2001-11-06,2002-10-31,2008-07-01,2008-07-01,https://patents.google.com/patent/US7394752B2/en
US7393842B2,Pyrazole analogs acting on cannabinoid receptors ,University Of Connecticut,"Alexandros Makriyannis, Qian Liu, Rajesh Thotapally",2001-08-31,2004-03-01,2008-07-01,2008-07-01,https://patents.google.com/patent/US7393842B2/en
US7407995B2,Synthesis of MDH-polymer hybrid particles ,"Ls Cable Ltd., Carnegie Mellon University","Jeong-Bin Ok, Krzysztof Matyjaszewski",2005-11-04,2006-11-03,2008-08-05,2008-08-05,https://patents.google.com/patent/US7407995B2/en
US7425332B2,Treatment of autoimmune conditions with Copolymer 1 and related Copolymers ,"Yeda Research And Development Co., Ltd., President And Fellows Of Harvard University","Michael Sela, Masha Fridkis-Hareli, Jack L. Strominger, Rina Aharoni, Dvora Teitelbaum, Ruth Arnon",1998-07-23,2006-09-27,2008-09-16,2008-09-16,https://patents.google.com/patent/US7425332B2/en
US7429458B2,Methods of using bioelastomers ,Duke University,Ashutosh Chilkoti,1999-03-19,2002-07-23,2008-09-30,2008-09-30,https://patents.google.com/patent/US7429458B2/en
US7414037B2,Hydrazide-containing CFTR inhibitor compounds and uses thereof ,The Regents Of The University Of California,"Alan Verkman, Nitin Dattatraya Sonawane, Chatchai Muanprasat",2004-03-30,2005-03-29,2008-08-19,2008-08-19,https://patents.google.com/patent/US7414037B2/en
US7420019B2,Method for preparation of polyolefins containing exo-olefin chain ends ,"Chevron Oronite Company Llc, The University Of Southern Mississippi","Casey D. Stokes, Kelby Simison, Robson F. Storey, James J. Harrison",2004-08-20,2005-08-19,2008-09-02,2008-09-02,https://patents.google.com/patent/US7420019B2/en
US7393938B2,Use of lipid conjugates in the treatment of diseases ,Yissum Research Development Company Of The Hebrew University Of Jerusalem,Saul Yedgar,2000-01-10,2004-09-29,2008-07-01,2008-07-01,https://patents.google.com/patent/US7393938B2/en
US7403006B2,Frequency swept excitation for magnetic resonance ,Regents Of The University Of Minnesota,"Michael Garwood, Djaudat S. Idiyatullin",2005-10-11,2006-10-11,2008-07-22,2008-07-22,https://patents.google.com/patent/US7403006B2/en
US7409627B2,Method for transmitting and receiving variable length packets based on forward error correction (FEC) coding ,"Electronics And Telecommunications Research Institute, Kyung Hee University","Hyun-cheol Kim, Kyu-Heon Kim, Jin-woong Kim, Doug-Young Seo",2002-05-03,2003-05-02,2008-08-05,2008-08-05,https://patents.google.com/patent/US7409627B2/en
US7429580B2,Compositions of an anticonvulsant and an antipsychotic drug and methods of using the same for affecting weight loss ,"Orexigen Therapeutics, Inc., Duke University","Kishore M. Gadde, K. Ranga R. Krishnan",2004-01-13,2005-01-11,2008-09-30,2008-09-30,https://patents.google.com/patent/US7429580B2/en
US7410958B2,Triterpene quaternary salts as biologically active surfactants ,Regents Of The University Of Minnesota,"Pavel A. Krasutsky, Dmytro Avilov, Tatiana Sergeeva, Dmytro A. Krasutskyy, Oksana Kolomitsyna",2002-01-18,2006-12-18,2008-08-12,2008-08-12,https://patents.google.com/patent/US7410958B2/en
US7411031B2,Synthesis of polyanhydrides ,"Rutgers, The State University Of New Jersey","Kathryn E. Uhrich, Robert C. Schmeltzer, Theodore James Anastasiou",2001-11-23,2004-05-18,2008-08-12,2008-08-12,https://patents.google.com/patent/US7411031B2/en
US7400380B2,Two-dimensional light-modulating nano/micro aperture array and high-speed nano pattern recording system utilized with the array ,Yonsei University,Jae Won Hahn,2003-06-27,2005-07-28,2008-07-15,2008-07-15,https://patents.google.com/patent/US7400380B2/en
US7412276B2,Brain therapy ,Johns Hopkins University School Of Medicine,"Henry R. Halperin, Ronald D. Berger, Ergin Atalar, Elliot R. McVeigh, Albert C. Lardo, Hugh Calkins, Joao Lima",1998-11-04,2004-03-02,2008-08-12,2008-08-12,https://patents.google.com/patent/US7412276B2/en
US7405407B2,Ion beam therapy system and its couch positioning method ,"Hitachi, Ltd., Board Of Regents, The University Of Texas System","Kazuo Hiramoto, Hiroshi Akiyama, Yoshihiko Nagamine, Alfred Smith, Wayne Newhauser",2005-01-24,2007-02-09,2008-07-29,2008-07-29,https://patents.google.com/patent/US7405407B2/en
US7429840B2,Control of an electrical reluctance machine ,"Black & Decker Inc., University Of Leicester","Charles Pollock, Helen Geraldine Phyllis Pollock",2002-09-12,2003-09-12,2008-09-30,2008-09-30,https://patents.google.com/patent/US7429840B2/en
US7401273B2,Recovery from errors in a data processing apparatus ,"Arm Limited, University Of Michigan","Seokwoo Lee, Todd Michael Austin",2003-03-20,2005-02-04,2008-07-15,2008-07-15,https://patents.google.com/patent/US7401273B2/en
US7421268B2,Method for fast roaming in a wireless network ,"Samsung Electronics Co., Ltd., The University Of Maryland, College Park","In-Sun Lee, Kyung-Hun Jang, Min-Ho Shin, William Albert Arbaugh, Arunesh Mishra",2003-01-14,2007-05-24,2008-09-02,2008-09-02,https://patents.google.com/patent/US7421268B2/en
US7418166B1,Device and approach for integration of optical devices and waveguides therefor ,The Board Of Trustees Of The Leland Stanford Junior University,"Pawan Kapur, Yu-Hsuan Kuo, Michael West Wiemer, David A. B. Miller",2006-02-24,2007-02-23,2008-08-26,2008-08-26,https://patents.google.com/patent/US7418166B1/en
US7426067B1,Atomic layer deposition on micro-mechanical devices ,Regents Of The University Of Colorado,"Victor M. Bright, Jeffrey Elam, Francois Fabreguette, Steven M. George, Nils Hoivik, Yung-Cheng Lee, Ryan Linderman, Marie Tripp",2001-12-17,2002-12-17,2008-09-16,2008-09-16,https://patents.google.com/patent/US7426067B1/en
US7418131B2,Image-capturing device and method for removing strangers from an image ,National Cheng Kung University,"Jhing-Fa Wang, Han-Jen Hsu, Shang-Chia Liao",2004-08-27,2005-07-06,2008-08-26,2008-08-26,https://patents.google.com/patent/US7418131B2/en
US7402735B2,Desaturases and methods of using them for synthesis of polyunsaturated fatty acids ,Washington State University Research Foundation,"John A. Browse, James G. Wallis, Jennifer L. Watts",1998-12-07,2004-10-26,2008-07-22,2008-07-22,https://patents.google.com/patent/US7402735B2/en
US7416598B2,Adhesives from modified soy protein ,Kansas State University Research Foundation,"Susan Sun, Donghai Wang, Zhikai Zhong, Guang Yang",2003-12-31,2005-01-03,2008-08-26,2008-08-26,https://patents.google.com/patent/US7416598B2/en
US7426040B2,Chip-scale optical spectrum analyzers with enhanced resolution ,University Of Pittsburgh,"Hong Koo Kim, Zhijun Sun, Yun Suk Jung",2004-08-19,2005-08-19,2008-09-16,2008-09-16,https://patents.google.com/patent/US7426040B2/en
US7424193B2,Composite waveguide ,The Regents Of The University Of Michigan,Almantas Galvanauskas,2004-07-14,2005-07-13,2008-09-09,2008-09-09,https://patents.google.com/patent/US7424193B2/en
US7420662B2,Optical diagnostics integrated with laser spark delivery system ,Colorado State University Research Foundation,"Azer Yalin, Bryan Willson, Morgan Defoort, Sachin Joshi, Adam Reynolds",2004-08-04,2005-08-04,2008-09-02,2008-09-02,https://patents.google.com/patent/US7420662B2/en
US7410472B2,Articulating joint ,"Ottawa Health Research Institute, University Of Ottawa","Terris Yakimovich, Edward Lemaire, Jonathan Kofman",2005-02-22,2006-02-22,2008-08-12,2008-08-12,https://patents.google.com/patent/US7410472B2/en
US7427606B2,Method to reduce inflammatory response in transplanted tissue ,University Of Virginia Patent Foundation,"Joel M. Linden, Kenneth Brayman, Gail W. Sullivan",1999-02-01,2004-12-02,2008-09-23,2008-09-23,https://patents.google.com/patent/US7427606B2/en
US7414786B2,System and method converting the polarization state of an optical beam into an inhomogeneously polarized state ,University Of Rochester,"Thomas G. Brown, David P. Biss",2004-01-12,2005-01-12,2008-08-19,2008-08-19,https://patents.google.com/patent/US7414786B2/en
US7422696B2,Multicomponent nanorods ,Northwestern University,"Chad A. Mirkin, Lidong Qin, Sungho Park, Ling Huang, Sung-Wook Chung",2004-02-20,2005-06-30,2008-09-09,2008-09-09,https://patents.google.com/patent/US7422696B2/en
US7399359B2,Method and system for providing a thin film with a controlled crystal orientation using pulsed laser induced melting and nucleation-initiated crystallization ,The Trustees of Columbia University in theCity of New York,"James S. Im, Jae Beom Choi",2002-04-01,2004-09-29,2008-07-15,2008-07-15,https://patents.google.com/patent/US7399359B2/en
US7414481B2,"Receiver with colpitts differential oscillator, colpitts quadrature oscillator, and common-gate low noise amplifier ",University Of Washington,"Xiaoyong Li, David J. Allstot",2006-01-30,2006-01-30,2008-08-19,2008-08-19,https://patents.google.com/patent/US7414481B2/en
US7403803B2,Recharging method and associated apparatus ,University Of Pittsburgh - Of The Commonwealth System Of Higher Education,"Marlin H. Mickle, Christopher C. Capelli, Harold Swift",2003-05-20,2004-05-11,2008-07-22,2008-07-22,https://patents.google.com/patent/US7403803B2/en
US7419846B2,Method of fabricating an optoelectronic device having a bulk heterojunction ,The Trustees Of Princeton University,"Max Shtein, Fan Yang, Stephen R. Forrest",2004-04-13,2004-04-13,2008-09-02,2008-09-02,https://patents.google.com/patent/US7419846B2/en
US7403296B2,"Method and apparatus for noncontact relative rail displacement, track modulus and stiffness measurement by a moving rail vehicle ",Board Of Regents Of University Of Nebraska,"Shane Farritor, Richard Arnold, Chris Norman",2004-11-05,2005-11-04,2008-07-22,2008-07-22,https://patents.google.com/patent/US7403296B2/en
