search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20080401&after=publication:20080101&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7339341B2,Surgical camera robot ,Board Of Regents Of The University Of Nebraska,"Dmitry Oleynikov, Shane M. Farritor, Mark E. Rentschler, Stephen R. Platt, Jason Dumpert",2003-07-08,2006-04-13,2008-03-04,2008-03-04,https://patents.google.com/patent/US7339341B2/en
US7336827B2,"System, process and software arrangement for recognizing handwritten characters ",New York University,"Davi Geiger, Jong Oh, Mark Pipes",2000-11-08,2001-11-08,2008-02-26,2008-02-26,https://patents.google.com/patent/US7336827B2/en
US7320788B2,Enzyme treatment of foodstuffs for Celiac Sprue ,"The Board Of Trustees Of The Leland Stanford Junior University, Celiac Sprue Research Foundation","Lu Shan, Michael Bethune, Chaitan Khosla, Jonathan Gass, Gail G. Pyle, Gary Gray",2002-02-14,2004-10-19,2008-01-22,2008-01-22,https://patents.google.com/patent/US7320788B2/en
US7332586B2,Nanoparticle delivery vehicle ,North Carolina State University,"Stefan Franzen, Daniel L. Feldheim, Alexander G. Tkachenko, Marisha L. Godek, Joseph A. Ryan, Miles F. Anderson",2001-07-10,2002-07-10,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332586B2/en
US7323941B1,Method and system for operating a laser self-modulated at alkali-metal atom hyperfine frequency ,Princeton University,"William Happer, Yuan-Yu Jau",2004-02-18,2005-11-21,2008-01-29,2008-01-29,https://patents.google.com/patent/US7323941B1/en
US7320091B2,Error recovery within processing stages of an integrated circuit ,"Arm Limited, University Of Michigan","David T. Blaauw, David Michael Bull, Shidhartha Das",2003-03-20,2005-04-21,2008-01-15,2008-01-15,https://patents.google.com/patent/US7320091B2/en
US7346520B2,Performing predictive pricing based on historical data ,University Of Washington,"Oren Etzioni, Alexander Yates, Craig A. Knoblock, Rattapoom Tuchinda",2003-03-27,2006-02-10,2008-03-18,2008-03-18,https://patents.google.com/patent/US7346520B2/en
US7319056B2,Methods for producing uniform large-grained and grain boundary location manipulated polycrystalline thin film semiconductors using sequential lateral solidification ,The Trustees Of Columbia University In The City Of New York,"James S. Im, Robert S. Sposili, Mark A. Crowder",1996-05-28,2005-06-01,2008-01-15,2008-01-15,https://patents.google.com/patent/US7319056B2/en
US7333622B2,Dynamic binaural sound capture and reproduction ,The Regents Of The University Of California,"V. Ralph Algazi, Richard O. Duda, Dennis Thompson",2002-10-18,2003-04-15,2008-02-19,2008-02-19,https://patents.google.com/patent/US7333622B2/en
US7329638B2,Drug delivery compositions ,The Regents Of The University Of Michigan,"Victor C. Yang, Yoon Jeong Park, Junfeng Liang",2003-04-30,2004-04-29,2008-02-12,2008-02-12,https://patents.google.com/patent/US7329638B2/en
US7330457B2,Cooperative wireless communications ,Polytechnic University,"Shivendra S. Panwar, Pei Liu, Zhifeng Tao",2004-10-07,2005-10-07,2008-02-12,2008-02-12,https://patents.google.com/patent/US7330457B2/en
US7348102B2,Corrosion protection using carbon coated electron collector for lithium-ion battery with molten salt electrolyte ,"Toyota Motor Corporation, Toyota Motor Engineering & Manufacturing North America, Inc., Centre National De La Recherche, University De Montreal","Wen Li, Junzo Ukai, Hiroaki Awano, Yutaka Oyama, Masaki Matsui, Gerald Perron, Michael B. Armand",2004-03-16,2005-03-15,2008-03-25,2008-03-25,https://patents.google.com/patent/US7348102B2/en
US7314624B2,Nanoemulsion vaccines ,The Regents Of The University Of Michigan,"James R. Baker, Tarek Hamouda",2001-06-05,2002-06-05,2008-01-01,2008-01-01,https://patents.google.com/patent/US7314624B2/en
US7321196B2,Organic light emitting diode with transparent electrode structure having dielectric layer ,"Hannstar Display Corporation, National Taiwan University","Jia-Shyong Cheng, Chung-Chih Wu, Ping-Yuan Hsieh, Huo-Hsien Chiang, Chieh-Wei Chen",2003-10-22,2004-07-30,2008-01-22,2008-01-22,https://patents.google.com/patent/US7321196B2/en
US7331713B2,Method and device for delivering radiotherapy ,Loma Linda University Medical Center,Michael F. Moyers,2001-10-30,2005-12-21,2008-02-19,2008-02-19,https://patents.google.com/patent/US7331713B2/en
US7347825B2,Device and method for assessing asthma and other diseases ,University Of Virginia Patent Foundation,"John W. Vaughan, John F. Hunt, Benjamin M. Gaston, Timothy L. MacDonald",2001-04-17,2002-04-17,2008-03-25,2008-03-25,https://patents.google.com/patent/US7347825B2/en
US7324286B1,Optical beam steering and switching by optically controlled liquid crystal spatial light modulator with angular magnification by high efficiency PTR Bragg gratings ,University Of Central Florida Research Foundation,"Leonid B Glebov, Vasile Rotar, Vadim I Smirnov, Sarik Nersisyan, Nelson Tabirian",2000-01-04,2006-04-06,2008-01-29,2008-01-29,https://patents.google.com/patent/US7324286B1/en
US7349098B2,Simultaneous beam-focus and coherence-gate tracking for real-time optical coherence tomography ,University Of Washington,Xingde Li,2001-05-07,2006-01-13,2008-03-25,2008-03-25,https://patents.google.com/patent/US7349098B2/en
US7335245B2,Metal and alloy nanoparticles and synthesis methods thereof ,"Honda Motor Co., Ltd., The Research Foundation Of The State University Of New York","Ting He, Chuan-Jian Zhong, Jin Luo, Mathew M. Maye, Li Han, Nancy N. Kariuki, Lingyan Wang",2004-04-22,2004-09-17,2008-02-26,2008-02-26,https://patents.google.com/patent/US7335245B2/en
US7346251B2,Light emission using quantum dot emitters in a photonic crystal ,The Trustees Of Columbia University In The City Of New York,"Ranojoy Bose, Chee Wei Wong, Xiaodong Yang",2005-04-18,2006-04-18,2008-03-18,2008-03-18,https://patents.google.com/patent/US7346251B2/en
US7332585B2,Bispecific single chain Fv antibody molecules and methods of use thereof ,"The Regents Of The California University, Fox Chase Cancer Center","Gregory P. Adams, Eva M. Horak, Louis M. Weiner, James D. Marks",2002-04-05,2005-06-15,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332585B2/en
US7338517B2,Tissue scaffold having aligned fibrils and artificial tissue comprising the same ,University Of South Carolina,"Michael J. Yost, C. Michael Gore, Louis Terracio, Richard L. Goodwin, Edie C. Goldsmith",2003-06-04,2004-06-04,2008-03-04,2008-03-04,https://patents.google.com/patent/US7338517B2/en
US7326514B2,Organoelement resists for EUV lithography and methods of making the same ,"Cornell Research Foundation, Inc., University Of Wisconsin-Madison","Junyan Dai, Christopher K. Ober, Lin Wang, Franco Cerrina, Paul Nealey",2003-03-12,2004-03-12,2008-02-05,2008-02-05,https://patents.google.com/patent/US7326514B2/en
US7317275B2,Harmonic propulsion and harmonic controller ,The Trustees Of Columbia University In The City Of New York,Michael R. Treat,2003-09-30,2004-09-30,2008-01-08,2008-01-08,https://patents.google.com/patent/US7317275B2/en
US7318804B2,Methods and systems for measuring mechanical property of a vascular wall and method and system for determining health of a vascular structure ,The Regents Of The University Of Michigan,"William F. Weitzel, Kang Kim, Matthew O'Donnell, Jonathan M. Rubin, Hua Xie, Xunchang Chen",2003-12-09,2003-12-09,2008-01-15,2008-01-15,https://patents.google.com/patent/US7318804B2/en
US7332590B2,Molecular characteristics of non-small cell lung cancer ,"The United States Of America As Represented By The Department Of Health And Human Services, Genzyme Corporation, The Johns Hopkins University Of Medicine","Mariana Nacht, Tatiana Dracheva, David Sidransky, Stephen Madden, Jin Jen",2001-08-16,2002-08-16,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332590B2/en
US7343201B2,Gastrointestinal motility control ,University Technologies International Inc.,Martin P. Mintchev,2003-11-28,2004-11-29,2008-03-11,2008-03-11,https://patents.google.com/patent/US7343201B2/en
US7339992B2,System and method for extracting text captions from video and generating video summaries ,The Trustees Of Columbia University In The City Of New York,"Shih-Fu Chang, Dongqing Zhang",2001-12-06,2002-12-06,2008-03-04,2008-03-04,https://patents.google.com/patent/US7339992B2/en
US7343305B2,Method and system for recording carious lesions ,"University Of Florida Research Foundation, Inc.","Douglas K. Benn, Stephen H. Kostewicz, D. Dankel II Douglas",2001-05-03,2002-05-02,2008-03-11,2008-03-11,https://patents.google.com/patent/US7343305B2/en
US7341928B2,System and process for processing a plurality of semiconductor thin films which are crystallized using sequential lateral solidification techniques ,The Trustees Of Columbia University In The City Of New York,James S. Im,2003-02-19,2004-02-18,2008-03-11,2008-03-11,https://patents.google.com/patent/US7341928B2/en
US7332283B2,Fluorescence based biosensor ,The Board Of Trustees Of The University Of Illinois,"Yi Lu, Juewen Liu",2002-05-10,2005-03-16,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332283B2/en
US7341860B2,Regulated antigen delivery system (RADS) ,"Washington University, Avant Immunotherapeutics, Inc.","Roy Curtiss, III, Steven A. Tinge",2000-04-28,2004-08-24,2008-03-11,2008-03-11,https://patents.google.com/patent/US7341860B2/en
US7332290B2,Dectection of AMACR cancer markers in urine ,The Regents Of The University Of Michigan,"Mark A. Rubin, Arul M. Chinnaiyan, Bharathi Laxman, Arun Sreekumar",2001-08-02,2004-07-30,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332290B2/en
US7326500B1,Sensitization of photo-thermo-refractive glass to visible radiation by two-step illumination ,"University Of Central Florida Research Foundation, Inc.","Leonid B. Glebov, Vadim I. Smirnov",2000-01-04,2003-09-19,2008-02-05,2008-02-05,https://patents.google.com/patent/US7326500B1/en
US7338651B2,Multi-use multimodal imaging chelates ,Texas Tech University System,"Darryl J. Bornhop, H. Charles Manning, Timothy Goebel",2001-09-04,2002-09-04,2008-03-04,2008-03-04,https://patents.google.com/patent/US7338651B2/en
US7329608B2,Method of processing a substrate ,The Regents Of The University Of California,"Steven E. Babayan, Robert F. Hicks",1999-05-14,2004-11-05,2008-02-12,2008-02-12,https://patents.google.com/patent/US7329608B2/en
US7335400B2,Irreversible immobilization of enzymes into polyurethane coatings ,"University Of Pittsburgh, Bayer Material Science, Llc","Alan J. Russell, Geraldine F. Drevon, Douglas A. Wicks, Karsten Danielmeier",2001-07-24,2004-05-21,2008-02-26,2008-02-26,https://patents.google.com/patent/US7335400B2/en
US7339718B1,Generation of terahertz radiation in orientation-patterned semiconductors ,"Microtech Instruments Inc, State of Oregon acting by and though Oregon State Board of Higher Education on behalf of Oregon State University, The Board Of Trustees Of The Leland Stanford Junior University","Konstantin L. Vodopyanov, Yun-Shik Lee, Vladimir G. Kozlov, Martin M. Fejer",2005-02-17,2006-02-17,2008-03-04,2008-03-04,https://patents.google.com/patent/US7339718B1/en
US7323208B2,Modified porous materials and method of forming the same ,The Regents Of The University Of Michigan,"Peter X. Ma, Xiaohua Liu",2004-11-30,2004-11-30,2008-01-29,2008-01-29,https://patents.google.com/patent/US7323208B2/en
US7349583B2,Global motion estimation image coding and processing ,The Regents Of The University Of California,"Sanjeev Kumar, Truong Nguyen, Mainak Biswas",2003-09-05,2004-09-01,2008-03-25,2008-03-25,https://patents.google.com/patent/US7349583B2/en
US7323157B2,Production of agglomerates from gas phase ,Cambridge University Technical Services Limited,"Ian Anthony Kinloch, Yali Li, Alan H. Windle, Stephen Lee Cash",2003-07-11,2004-03-08,2008-01-29,2008-01-29,https://patents.google.com/patent/US7323157B2/en
US7324104B1,Method of centerline generation in virtual objects ,The Research Foundation Of State University Of New York,"Ingmar Bitter, Arie E. Kaufman, Ming Wan, Jerome Liang, Mark R. Wax",2001-09-14,2002-09-16,2008-01-29,2008-01-29,https://patents.google.com/patent/US7324104B1/en
US7316727B2,High-selectivity supported SAPO membranes ,The Regents Of The University Of Colorado,"John L. Falconer, Shiguang Li, Richard D. Noble",2004-03-19,2004-03-19,2008-01-08,2008-01-08,https://patents.google.com/patent/US7316727B2/en
US7323190B2,Cell delivery system comprising a fibrous matrix and cells ,The Research Foundation At State University Of New York,"Benjamin Chu, Benjamin S. Hsiao, Michael Hadjiargyrou, Dufei Fang, Xinhua Zong, Kwangsok Kim",2001-09-14,2004-08-17,2008-01-29,2008-01-29,https://patents.google.com/patent/US7323190B2/en
US7335165B2,Method and apparatus for taking a biopsy ,Regents Of The University Of Minnesota,"Charles L. Truwit, Randal Nelson",2000-07-31,2004-07-19,2008-02-26,2008-02-26,https://patents.google.com/patent/US7335165B2/en
US7333257B2,Device for contacting patterned electrodes on porous substrates ,"University Of Florida Research Foundation, Inc.","John R. Reynolds, Avni A. Argun, Pierre Henri Aubert, Mathieu Berard",2003-11-19,2004-11-19,2008-02-19,2008-02-19,https://patents.google.com/patent/US7333257B2/en
US7338766B2,Compositions and methods for treating malaria with cupredoxin and cytochrome ,The Board Of Trustees Of The University Of Illinois,"Ananda Chakrabarty, Tapas Das Gupta, Tohru Yamada, Anita Chaudhari, Arsenio Fialho, Chang Soo Hong",2001-02-15,2006-05-19,2008-03-04,2008-03-04,https://patents.google.com/patent/US7338766B2/en
US7318908B1,Integrated nanotube sensor ,The Board Of Trustees Of The Leland Stanford Junior University,Hongjie Dai,2001-11-01,2002-10-31,2008-01-15,2008-01-15,https://patents.google.com/patent/US7318908B1/en
US7334394B2,Localized arc filament plasma actuators for noise mitigation and mixing enhancement ,The Ohio State University,"Mohammad Samimy, Igor Adamovich",2003-09-02,2004-09-01,2008-02-26,2008-02-26,https://patents.google.com/patent/US7334394B2/en
US7342972B1,Timing synchronization using dirty templates in ultra wideband (UWB) communications ,Regents Of The University Of Minnesota,"Georgios B. Giannakis, Liuqing Yang",2003-03-08,2004-03-08,2008-03-11,2008-03-11,https://patents.google.com/patent/US7342972B1/en
US7344548B2,Micro-pneumatic snare ,Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College,"Eiji Toyota, William M. Chilian",2005-03-03,2005-03-03,2008-03-18,2008-03-18,https://patents.google.com/patent/US7344548B2/en
US7344555B2,Light promotes regeneration and functional recovery after spinal cord injury ,"The United States Of America As Represented By The Department Of Health And Human Services, Uniformed Services University Of Health Services","Juanita J. Anders, Ilko K. Ilev, Ronald W. Waynant, Kimberly R. Byrnes",2003-04-07,2004-12-23,2008-03-18,2008-03-18,https://patents.google.com/patent/US7344555B2/en
US7335744B2,Prostate cancer specific internalizing human antibodies ,The Regents Of The California University,"Bin Liu, James D. Marks",2003-12-23,2004-12-21,2008-02-26,2008-02-26,https://patents.google.com/patent/US7335744B2/en
US7333591B2,Method for the planning and delivery of radiation therapy ,"University Of Maryland, Baltimore","Matt A. Earl, David M. Shepard, Xinsheng Yu",2001-12-03,2006-10-27,2008-02-19,2008-02-19,https://patents.google.com/patent/US7333591B2/en
US7325040B2,Locally operated desktop environment for a remote computing system ,University Of Utah Research Foundation,Thanh N. Truong,2004-08-30,2005-08-30,2008-01-29,2008-01-29,https://patents.google.com/patent/US7325040B2/en
US7316950B2,Method of fabricating a CMOS device with dual metal gate electrodes ,National University Of Singapore,"Chang Seo Park, Byung Jin Cho, Narayanan T. Balasubramanian",2003-04-22,2004-04-16,2008-01-08,2008-01-08,https://patents.google.com/patent/US7316950B2/en
US7326649B2,Parylene-based flexible multi-electrode arrays for neuronal stimulation and recording and methods for manufacturing the same ,"University Of Southern California, California Institute Of Technology","Damien C. Rodger, Mark Humayun, Yu-Chong Tai, James D. Weiland",2004-05-14,2005-05-16,2008-02-05,2008-02-05,https://patents.google.com/patent/US7326649B2/en
US7326734B2,Treatment of bladder and urinary tract cancers ,The Regents Of The University Of California,"Xiolin Zi, Anne R. Simoneau",2003-04-01,2004-04-01,2008-02-05,2008-02-05,https://patents.google.com/patent/US7326734B2/en
US7333349B2,Single-stage buck-boost inverter ,University Of New Brunswick,"Liuchen Chang, Zhuomin Liu",2004-03-31,2005-03-31,2008-02-19,2008-02-19,https://patents.google.com/patent/US7333349B2/en
US7328059B2,Imaging of light scattering tissues with fluorescent contrast agents ,The Texas A & M University System,"Eva Sevick-Muraca, Tamara L. Troy, Jeffery S. Reynolds",1996-08-23,2001-05-31,2008-02-05,2008-02-05,https://patents.google.com/patent/US7328059B2/en
US7327914B1,Adaptive optical signal processing with multimode waveguides ,The Board Of Trustees Of The Leland Stanford Junior University,"Joseph M. Kahn, Mark A. Horowitz, Olav Solgaard, Shanhui Fan",2004-08-10,2004-08-10,2008-02-05,2008-02-05,https://patents.google.com/patent/US7327914B1/en
US7324442B1,Active queue management toward fair bandwidth allocation ,The Board Of Trustees Of The Leland Stanford Junior University,"Rong Pan, Balaji Prabhakar, Konstantinos Psounis",2000-02-28,2001-02-14,2008-01-29,2008-01-29,https://patents.google.com/patent/US7324442B1/en
US7332599B2,Methods and intermediates for the synthesis of dipyrrin-substituted porphyrinic macrocycles ,North Carolina State University,"Lianhe Yu, Kannan Muthukumaran, Prathapan Sreedharan, Jonathan S. Lindsey",2003-06-06,2003-06-06,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332599B2/en
US7344722B1,Cold-adapted influenza virus ,The Regents Of The University Of Michigan,"Hunein F. Maassab, Martha Louise Herlocher",1993-06-29,1995-12-14,2008-03-18,2008-03-18,https://patents.google.com/patent/US7344722B1/en
US7332351B2,Method of making nanoparticles ,The University Of Florida,"Weihong Tan, Swadeshmukul Santra, Peng Zhang, Rovelyn Tapec, Jon Dobson",2000-05-17,2005-07-25,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332351B2/en
