search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120601&after=publication:20120501&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8189900B2,Image-based methods for measuring global nuclear patterns as epigenetic markers of cell differentiation ,"Tha Charles Stark Draper Laboratory, Inc., University Of Pittsburgh-Of The Commonwealth System Of Higher Education","Paul J. Sammak, Rami Mangoubi, Mukund Desai, Teresa M. Erb, Nathan Lowry",2004-05-13,2011-03-14,2012-05-29,2012-05-29,https://patents.google.com/patent/US8189900B2/en
US8181540B2,Measurement of sliding friction-induced vibrations for biomimetic tactile sensing ,University Of Southern California,"Gerald E. Loeb, Jeremy Fishel, Nicholas Wettels, Veronica J. Santos, Raymond Peck",2006-03-28,2009-04-02,2012-05-22,2012-05-22,https://patents.google.com/patent/US8181540B2/en
US8186589B2,UAV decision and control system ,"Carmel-Haifa University Economic Corporation Ltd., Technion Research And Development Foundation Ltd.","Yosef Ben Asher, Sharoni Feldman, Pinchas Gurfil",2006-01-11,2007-01-10,2012-05-29,2012-05-29,https://patents.google.com/patent/US8186589B2/en
US8180464B2,Extended active disturbance rejection controller ,Cleveland State University,"Zhiqiang Gao, Gang Tian",2002-04-18,2008-08-20,2012-05-15,2012-05-15,https://patents.google.com/patent/US8180464B2/en
US8168120B1,Reliable switch that is triggered by the detection of a specific gas or substance ,The Research Foundation Of State University Of New York,Mohammad Younis,2007-03-06,2008-03-06,2012-05-01,2012-05-01,https://patents.google.com/patent/US8168120B1/en
US8188466B2,Resistance variable element ,"Fujitsu Limited, National University Corporation Nagoya Institute Of Technology","Hiroyasu Kawano, Keiji Shono, Manabu Gomi, Takeshi Yokota",2006-10-16,2009-04-14,2012-05-29,2012-05-29,https://patents.google.com/patent/US8188466B2/en
US8182590B2,"Ultrathin porous nanoscale membranes, methods of making, and uses thereof ",University Of Rochester,"Christopher C. Striemer, Philippe M. Fauchet, Thomas R. Gaborski, James L. McGrath",2005-04-29,2006-05-01,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182590B2/en
US8187708B2,Microphasic micro-components and methods for controlling morphology via electrified jetting ,The Regents Of The University Of Michigan,"Joerg Lahann, Abbass Kazemi",2004-11-10,2009-07-21,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187708B2/en
US8182666B2,Apparatus and methods for concentrating and separating particles such as molecules ,The University Of British Columbia,"Andrea Marziali, David Broemeling",2005-02-07,2006-02-07,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182666B2/en
US8179216B2,Capillary force actuator device and related method of applications ,University Of Virginia Patent Foundation,Carl R. Knospe,2006-06-06,2007-06-06,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179216B2/en
US8188703B2,Energy harvesting system ,National Tsing Hua University,"Chien-Ying Chen, Pai-Hsiang Chou",2010-01-14,2010-06-04,2012-05-29,2012-05-29,https://patents.google.com/patent/US8188703B2/en
US8170726B2,System and method for road angle estimation ,National Chiao Tung University,"Tsung-Lin Chen, Ling-Yuan Hsu",2008-10-16,2009-02-20,2012-05-01,2012-05-01,https://patents.google.com/patent/US8170726B2/en
US8178545B2,Dual small molecule inhibitors of cancer and angiogenesis ,University Of Virginia Patent Foundation,Milton L. Brown,2004-06-01,2005-06-01,2012-05-15,2012-05-15,https://patents.google.com/patent/US8178545B2/en
US8182557B2,Use of lignocellulosics solvated in ionic liquids for production of biofuels ,North Carolina State University,Dimitris Argyropoulos,2007-02-06,2008-02-06,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182557B2/en
US8179181B2,Power-mode-aware clock tree and synthesis method thereof ,"Industrial Technology Research Institute, National Tsing Hua University","Chiao-Ling Lung, Shih-Chieh Chang",2009-11-20,2010-03-31,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179181B2/en
US8181653B2,Intrauterine fallopian tube occlusion device ,"Yale University, Contramed Llc","Michael G. Tal, Patrick N. Gutelius, Mark J. DeBisschop, Oleg Shikhman",2005-02-15,2009-01-14,2012-05-22,2012-05-22,https://patents.google.com/patent/US8181653B2/en
US8189889B2,Systems and methods for characterizing spatial distortion in 3D imaging systems ,Loma Linda University Medical Center,"Robert D. Pearlstein, David Scott Kittle, Barbara Ann Holshouser",2008-02-22,2009-02-20,2012-05-29,2012-05-29,https://patents.google.com/patent/US8189889B2/en
US8184298B2,Spatial light interference microscopy and fourier transform light scattering for cell and tissue characterization ,The Board Of Trustees Of The University Of Illinois,"Gabriel Popescu, Zhuo Wang",2008-05-21,2009-05-21,2012-05-22,2012-05-22,https://patents.google.com/patent/US8184298B2/en
US8183557B2,"(Al,In,Ga,B)N device structures on a patterned substrate ",The Regents Of The University Of California,"Michael Iza, Hitoshi Sato, Eu Jin Hwang, Steven P. DenBaars, Shuji Nakamura",2007-09-19,2008-09-19,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183557B2/en
US8185812B2,Single event upset error detection within an integrated circuit ,"Arm Limited, The Regents Of The University Of Michigan","Shidhartha Das, David Theodore Blaauw, David Michael Bull",2003-03-20,2006-12-11,2012-05-22,2012-05-22,https://patents.google.com/patent/US8185812B2/en
US8183594B2,Laminar structure on a semiconductor substrate ,National University Corporation Toyohashi University Of Technology,"Makoto Ishida, Kazuaki Sawada, Daisuke Akai, Yiping Guo",2007-03-15,2007-12-12,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183594B2/en
US8186367B1,Foldable walker ,University Of South Florida,"Tuan Le tran, Sukru Gokcek",2009-07-21,2010-07-15,2012-05-29,2012-05-29,https://patents.google.com/patent/US8186367B1/en
US8173406B1,Deconstructing lignocellulosic biomass with a two-step method ,The Board Of Trustees Of The University Of Illinios,"Bin Wang, Hao Feng, Xiaojuan Wang, Bin Zhou, Jose Atilio De Frias",2008-12-18,2009-12-18,2012-05-08,2012-05-08,https://patents.google.com/patent/US8173406B1/en
US8188372B2,Flex-rigid printed wiring board and manufacturing method thereof ,"Daisho Denshi Co., Ltd., Tohoku University","Akihiro Sato, Masahiro Sasaki, Tadahiro Ohmi, Akihiro Morimoto",2006-09-21,2006-09-21,2012-05-29,2012-05-29,https://patents.google.com/patent/US8188372B2/en
US8178357B2,Peroxide chemical sensor and sensing method ,The Regents Of The University Of California,"William C. Trogler, Forest Bohrer, Andrew C. Kummel",2007-07-26,2008-07-23,2012-05-15,2012-05-15,https://patents.google.com/patent/US8178357B2/en
US8176635B2,Manufacture of lattice truss structures from monolithic materials ,University Of Virginia Patent Foundation,"Douglas T. Queheillalt, Haydn N. G. Wadley",2006-10-27,2007-10-26,2012-05-15,2012-05-15,https://patents.google.com/patent/US8176635B2/en
US8179937B2,High speed light emitting semiconductor methods and devices ,"Quantum Electro Opto Systems Sdn. Bhd., The Board Of Trustees Of The University Of Illinois","Gabriel Walter, Milton Feng, Nick Holonyak, Jr., Han Wui Then, Chao-Hsin Wu",2009-01-08,2010-04-16,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179937B2/en
US8170768B2,Slip ratio estimating device and slip ratio control device ,Yokohama National University,"Hiroshi Fujimoto, Kiyoshi Fujii",2006-09-07,2007-03-05,2012-05-01,2012-05-01,https://patents.google.com/patent/US8170768B2/en
US8185481B2,Spectral clustering for multi-type relational data ,The Research Foundation Of State University Of New York,"Bo Long, Zhongfei Zhang",2007-05-25,2008-05-22,2012-05-22,2012-05-22,https://patents.google.com/patent/US8185481B2/en
US8190307B2,Control optimization method for helicopters carrying suspended loads ,King Fahd University Of Petroleum & Minerals,Hanafy M. Omar,2010-08-23,2010-08-23,2012-05-29,2012-05-29,https://patents.google.com/patent/US8190307B2/en
US8179241B2,Vehicle-use visual field assistance system in which information dispatch apparatus transmits images of blind spots to vehicles ,"Denso Corporation, Carnegie Mellon University","Hiroshi Sakai, Yukimasa Tamatsu, Ankur Datta, Yaser Sheikh, Takeo Kanade",2007-09-14,2008-09-11,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179241B2/en
US8180971B2,System and method for hardware acceleration of a software transactional memory ,University Of Rochester,"Michael Scott, Sandhya Dwarkadas, Arrvindh Shriraman, Virendra Marathe, Michael F. Spear",2005-12-09,2010-10-26,2012-05-15,2012-05-15,https://patents.google.com/patent/US8180971B2/en
US8172825B2,Methods for disinfecting medical connectors ,The University Of Utah Research Foundation,"Donald D. Solomon, F. Mark Ferguson, Robert Hitchcock, Steven Bandis, James Mercer, Michael Howlett, Mark Adams",2007-01-16,2009-10-30,2012-05-08,2012-05-08,https://patents.google.com/patent/US8172825B2/en
US8183274B2,Treatment of hyperproliferative disorders with diarylhydantoin compounds ,The Regents Of The University Of California,"Charles L. Sawyers, Michael E. Jung, Charlie D. Chen, Samedy Ouk, Chris Tran, John Wongvipat",2005-05-13,2010-02-18,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183274B2/en
US8183184B2,Polyelectrolyte complexes for oil and gas applications ,University Of Kansas,"Cory Berkland, Mary Cordova, Jenn-Tai Liang, G. Paul Willhite",2006-09-05,2006-09-05,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183184B2/en
US8170384B1,Hybrid photonic signal processing modules ,"University Of Central Florida Research Foundation, Inc.",Nabeel A. Riza,2008-03-10,2009-03-05,2012-05-01,2012-05-01,https://patents.google.com/patent/US8170384B1/en
US8170305B2,Quantitative tract-of-interest metrics for white matter integrity based on diffusion tensor MRI data ,Brown University,"David H Laidlaw, Song Zhang, Stephanie Yat-Lin Lee, Stephen Correia",2006-10-19,2007-10-19,2012-05-01,2012-05-01,https://patents.google.com/patent/US8170305B2/en
US8173362B2,Cytomegalovirus surface protein complex for use in vaccines and as a drug target ,The Trustees Of Princeton University,"Thomas Shenk, Dai Wang",2006-06-07,2010-04-23,2012-05-08,2012-05-08,https://patents.google.com/patent/US8173362B2/en
US8168591B2,Compositions and methods related to anti-FGF agents ,The Regents Of The University Of California,"Yoshikazu Takada, Seiji Mori",2005-10-17,2006-10-17,2012-05-01,2012-05-01,https://patents.google.com/patent/US8168591B2/en
US8173800B2,Luminescent macrocyclic lanthanide complexes ,The Regents Of The University Of California,"Kenneth N. Raymond, Todd M. Corneillie, Jide Xu",2006-08-15,2007-08-15,2012-05-08,2012-05-08,https://patents.google.com/patent/US8173800B2/en
US8188563B2,Shallow-trench-isolation (STI)-bounded single-photon CMOS photodetector ,The Regents Of The University Of California,"Hod Finkelstein, Sadik C. Esener",2006-07-21,2007-07-21,2012-05-29,2012-05-29,https://patents.google.com/patent/US8188563B2/en
US8188219B2,Bone morphogenic protein binding peptide ,"The Regents Of The University Of California, Department Of Veterans Affairs","Samuel S. Murray, Keyvan Behnam, Elsa J. Brochmann-Murray",2004-01-28,2005-01-28,2012-05-29,2012-05-29,https://patents.google.com/patent/US8188219B2/en
US8180134B2,In vivo structural and flow imaging ,Oregon Health & Science University,Ruikang K. Wang,2006-09-26,2007-09-18,2012-05-15,2012-05-15,https://patents.google.com/patent/US8180134B2/en
US8184129B2,Techniques for 3-D elastic spatial registration of multiple modes of measuring a body ,"University Of Maryland, Baltimore, Cleveland Clinic Foundation","Raj Shekhar, Vivek Walimbe",2005-08-30,2011-08-30,2012-05-22,2012-05-22,https://patents.google.com/patent/US8184129B2/en
US8177761B2,Assembly for cleaning luer connectors ,The University Of Utah Research Foundation,"Michael W. Howlett, James V. Mercer",2007-01-16,2008-06-30,2012-05-15,2012-05-15,https://patents.google.com/patent/US8177761B2/en
US8182878B2,Metal-enhanced fluorescence from plastic substrates ,"University Of Maryland, Baltimore County","Chris D. Geddes, Kadir Aslan",2004-11-05,2011-11-22,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182878B2/en
US8171795B1,"Self-exciting, self-sensing piezoelectric cantilever sensor for detection of airborne analytes directly in air ",Drexel University,"Rajakkannu Mutharasan, David L. deLesdernier, Gossett Augustus Campbell, David R. Maraldo, Peter A. Nagy",2006-01-23,2007-05-10,2012-05-08,2012-05-08,https://patents.google.com/patent/US8171795B1/en
US8173413B2,Separation and concentration of biological cells and biological particles using a one-dimensional channel ,University Of Washington,"Daniel T. Chiu, Jason S. Kuo",2005-08-11,2005-08-11,2012-05-08,2012-05-08,https://patents.google.com/patent/US8173413B2/en
US8184773B2,Path planning and collision avoidance for movement of instruments in a radiation therapy environment ,Loma Linda University Medical Center,"Chieh C Cheng, David A Lesyna, Michael F Moyers",2003-08-12,2011-04-07,2012-05-22,2012-05-22,https://patents.google.com/patent/US8184773B2/en
US8169179B2,Open-ended control circuit for electrical apparatus ,Regents Of The University Of Minnesota,"Ned Mohan, Krushna K. Mohapatra",2006-08-22,2007-08-22,2012-05-01,2012-05-01,https://patents.google.com/patent/US8169179B2/en
US8175692B2,Electrocardiogram signal-processing method and electrocardiogram signal-processing device ,Tohoku University,"Yoshitaka Kimura, Mitsuyuki Nakao, Shinichi Chida, Kunihiro Okamura, Michiyoshi Sato, Takuya Ito, Takayuki Shimazaki, Junichi Sugawara, Masato Senoo",2005-01-31,2005-12-22,2012-05-08,2012-05-08,https://patents.google.com/patent/US8175692B2/en
USPP22692P3,Blueberry plant named ‘Southern Splendour’ ,"University Of Georgia Research Foundation, Inc.",D. Scott NeSmith,2010-06-17,2010-06-17,2012-05-01,2012-05-01,https://patents.google.com/patent/USPP22692P3/en
US8179243B2,Lane departure warning method and system thereof ,National Taiwan University Of Science And Technology,"Liang-Kuang Chen, Yi-Jian Lian",2009-01-19,2009-07-17,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179243B2/en
US8187608B2,Treatment of Fibrosis related disorders ,William Marsh Rice University,"Richard Gomer, Darrell Pilling",2002-12-23,2011-09-23,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187608B2/en
US8187599B2,Compositions and methods for suppressing fibrocytes ,William Marsh Rice University,"Richard Gomer, Darrell Pilling",2002-12-23,2011-09-02,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187599B2/en
US8190338B2,Method and apparatus for compaction of roadway materials ,The Board Of Regents Of The University Of Oklahoma,Sesh Commuri,2008-09-02,2009-08-26,2012-05-29,2012-05-29,https://patents.google.com/patent/US8190338B2/en
US8180997B2,Dynamically composing processor cores to form logical processors ,"Board Of Regents, University Of Texas System","Douglas C. Burger, Stephen W. Keckler, Robert McDonald, Paul Gratz, Nitya Ranganathan, Lakshminarasimhan Sethumadhavan, Karthikevan Sankaralingam, Ramadass Nagarajan, Changkyu Kim, Haiming Liu",2007-07-05,2008-07-02,2012-05-15,2012-05-15,https://patents.google.com/patent/US8180997B2/en
US8173662B2,Fused pyrimidines as inhibitors of nucleoside phosphorylases and nucleosidases ,"Industrial Research Limited, Albert Einstein College Of Medicine Of Yeshiva University","Gary Brian Evans, Richard Hubert Furneaux, Dirk Henning Lenz, Vern L. Schramm, Peter Charles Tyler, Olga Vladimirovna Zubkova",2002-08-21,2009-06-03,2012-05-08,2012-05-08,https://patents.google.com/patent/US8173662B2/en
US8187824B2,Porphyrinic compounds for use in flow cytometry ,North Carolina State University,Jonathan S. Lindsey,2005-11-30,2006-11-30,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187824B2/en
US8180606B2,Wide angle substantially non-distorting mirror ,Drexel University,Robert Andrew Hicks,2007-02-01,2008-01-29,2012-05-15,2012-05-15,https://patents.google.com/patent/US8180606B2/en
US8175771B2,Control apparatus for electric power steering system ,"National University Corporation Nagoya Institute Of Technology, Denso Corporation","Hiroyuki Ukai, Yoshifumi Morita, Makoto Iwasaki, Nobuyuki Matsui, Norio Tsuchida, Yuya Yamamoto, Jiro Hayashi, Akihiko Sawada, Nobuhiko Makino",2007-06-11,2008-06-10,2012-05-08,2012-05-08,https://patents.google.com/patent/US8175771B2/en
US8179440B2,Method and system for object surveillance and real time activity recognition ,University Of Maryland,"Yang Ran, Ramalingam Chellappa, Qinfen Zheng",2005-12-05,2006-12-05,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179440B2/en
US8173487B2,"Semiconductor element, method for manufacturing same, and electronic device including same ","Sharp Kabushiki Kaisha, Tohoku University","Masao Urayama, Masashi Kawasaki, Hideo Ohno",2007-04-06,2008-04-01,2012-05-08,2012-05-08,https://patents.google.com/patent/US8173487B2/en
US8189737B2,Process and apparatus for microCT imaging of ex vivo specimens ,"The Board Of Regents, The University Of Texas System, A Texas Institution Of Higher Learning","Charles Keller, Ali N. Bahadur",2006-01-26,2007-01-26,2012-05-29,2012-05-29,https://patents.google.com/patent/US8189737B2/en
US8187250B2,Peritoneal dialysis methods and apparatus ,The Regents Of The University Of California,"Martin Roberts, David B. N. Lee",2006-01-30,2007-01-30,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187250B2/en
US8187571B1,Pharmaceutical composition of nanoparticles ,"Gp Medical, Inc., National Tsing Hua University","Hsing-Wen Sung, Hosheng Tu",2004-10-05,2010-12-22,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187571B1/en
US8182809B1,Methods for treating cancer by inhibiting MIC shedding ,University Of Washington,Jennifer D. Wu,2008-09-08,2009-09-08,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182809B1/en
US8184279B2,Fourier domain sensing ,"The Regents Of The University Of Colorado, A Body Corporate",Daniel Feldkhun,2008-06-16,2009-06-16,2012-05-22,2012-05-22,https://patents.google.com/patent/US8184279B2/en
US8175115B2,Method and system for iterative reconstruction ,"General Electric Company, Purdue Research Foundation, The University Of Notre Dame Du Lac","Jean-Baptiste Daniel Marie Thibault, Jiang Hsieh, Bruno Kristiaan Bernard De Man, Samit Kumar Basu, Zhou Yu, Charles Addison Bouman, Ken David Sauer",2006-11-17,2006-11-17,2012-05-08,2012-05-08,https://patents.google.com/patent/US8175115B2/en
US8183046B2,Temperature resistant pH buffers for use at low temperatures ,The Board Of Trustees Of The University Of Illinois,"Yi Lu, Hee-Jung Hwang, Nathan Sieracki, Dewain Garner",2007-01-11,2007-01-11,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183046B2/en
US8182014B2,Vehicle seat arranging structure ,"Toyota Jidosha Kabushiki Kaisha, The University Of Tokyo","Teiji Mabuchi, Osamu Fujimoto, Makoto Itou, Kei MATSUI, Yoshihiro Suda",2007-12-21,2008-12-19,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182014B2/en
US8172998B2,"Ionic solvents used in ionic polymer transducers, sensors and actuators ","Virginia Tech Intellectual Properties, Inc., University Of Wollongong","Matthew Bennett, Donald Leo, Gordon Wallace, Geoff Spinks",2003-08-21,2004-08-19,2012-05-08,2012-05-08,https://patents.google.com/patent/US8172998B2/en
US8187740B2,3-D microbatteries based on interlaced micro-container structures ,Tel Aviv University Future Technology Development L.P.,"Menachem Nathan, Emanuel Peled, Diana Golodnitsky, Vladimir Yufit, Tania Ripenbein",2004-04-27,2005-04-20,2012-05-29,2012-05-29,https://patents.google.com/patent/US8187740B2/en
US8179253B2,"Location and tracking system, method and device using wireless technology ","Board Of Regents, The University Of Texas Systems","Gergely V. Zaruba, Manfred Huber, David Levine, Farhad A. Kamangar",2006-01-19,2009-09-21,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179253B2/en
US8169320B2,Orthogonal frequency coding for surface acoustic wave devices ,"University Of Central Florida Research Foundation, Inc.","Donald Malocha, Nikolai Kozlovski",2005-08-25,2011-02-18,2012-05-01,2012-05-01,https://patents.google.com/patent/US8169320B2/en
US8182804B1,Engineered enzymatically active bacteriophages and methods of uses thereof ,"Trustees Of Boston University, Massachusetts Institute Of Technology","James J Collins, Hideki Kobayashi, Mads Kearn, Michihiro Araki, Ari Friedland, Timothy Kuan-Ta Lu",2004-09-13,2005-09-12,2012-05-22,2012-05-22,https://patents.google.com/patent/US8182804B1/en
US8183751B2,Piezoelectric element and audio device ,"A School Corporation Kansai University, Murata Manufacturing Co., Ltd.","Yoshiro Tajitsu, Masamichi Andoh, Satoshi Kuretake",2008-05-12,2010-11-10,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183751B2/en
US8183040B2,Methods for in vitro differentiation of Th-17+cells ,New York University,"Nicolas Manel, Dan R. Littman",2008-04-15,2009-04-15,2012-05-22,2012-05-22,https://patents.google.com/patent/US8183040B2/en
US8179025B1,Lead-free piezoceramic materials ,University Of Maryland College Park,"Ichiro Takeuchi, Fujino Shigehiro, Makoto Murakami, Sung Hwan Lim, Daisuke Kan",2008-02-29,2009-02-26,2012-05-15,2012-05-15,https://patents.google.com/patent/US8179025B1/en
US8178165B2,"Method for fabricating a long-range ordered periodic array of nano-features, and articles comprising same ",The Regents Of The University Of California,Sungho Jin,2005-01-21,2006-01-23,2012-05-15,2012-05-15,https://patents.google.com/patent/US8178165B2/en
US8181133B2,Combinational equivalence checking for threshold logic circuits ,Arizona Board Of Regents For And On Behalf Of Arizona State University,"Tejaswi Gowda, Sarma Vrudhula",2008-03-11,2009-03-11,2012-05-15,2012-05-15,https://patents.google.com/patent/US8181133B2/en
US8168754B2,Modified vitamin K-dependent polypeptides ,Regents Of The University Of Minnesota,Gary L Nelsestuen,2000-04-28,2010-09-08,2012-05-01,2012-05-01,https://patents.google.com/patent/US8168754B2/en
US8169814B2,Schmitt trigger-based finFET SRAM cell ,National Chiao Tung University,"Ching-Te Chuang, Chien-Yu Hsieh, Ming-Long Fan, Pi-Ho Hu, Pin Su",2010-07-16,2010-09-07,2012-05-01,2012-05-01,https://patents.google.com/patent/US8169814B2/en
US8184728B1,Adaptive symbol transition method for OFDM-based cognitive radio systems and method of use ,University Of South Florida,"Hisham A. Mahmoud, Huseyin Arslan",2008-04-11,2009-04-13,2012-05-22,2012-05-22,https://patents.google.com/patent/US8184728B1/en
