search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20090401&after=publication:20090101&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7494770B2,Mesoscale polynucleotide amplification analysis ,Trustees Of The University Of Pennsylvania,"Peter Wilding, Larry J. Kricka",1992-05-01,2003-04-30,2009-02-24,2009-02-24,https://patents.google.com/patent/US7494770B2/en
US7504078B1,Continuous production of aligned carbon nanotubes ,University Of Kentucky Research Foundation,"David N. Jacques, Rodney J. Andrews",2001-05-08,2006-12-29,2009-03-17,2009-03-17,https://patents.google.com/patent/US7504078B1/en
US7473466B1,Filamentous carbon particles for cleaning oil spills and method of production ,"University Of Central Florida Research Foundation, Inc.",Nazim Muradov,2000-05-10,2003-07-18,2009-01-06,2009-01-06,https://patents.google.com/patent/US7473466B1/en
US7476987B2,"Stand-alone wind turbine system, apparatus, and method suitable for operating the same ",The University Of New Brunswick,Liuchen Chang,2006-04-25,2006-04-25,2009-01-13,2009-01-13,https://patents.google.com/patent/US7476987B2/en
US7486726B2,Filter structure for iterative signal processing ,"Cohda Wireless Pty Ltd, University Of South Australia","Paul Dean Alexander, Alexander James Grant, Lars Kildehoj Rasmussen, Stephen Peter Jakas",2002-05-02,2004-07-23,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486726B2/en
US7491883B2,Coaxial cable ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Hsi-Fu Lee, Liang Liu, Kai-Li Jiang, Caesar Chen, Shou-Shan Fan",2007-04-11,2007-09-24,2009-02-17,2009-02-17,https://patents.google.com/patent/US7491883B2/en
US7473890B2,Manipulation of objects in potential energy landscapes ,New York University,"David G. Grier, Marco Polin, Sang-hyuk Lee, Yael Roichman, Kosta Ladavac",2004-11-23,2005-11-22,2009-01-06,2009-01-06,https://patents.google.com/patent/US7473890B2/en
US7502053B2,Information-processing device and information-processing system ,"Japan Science And Technology Agency, National University Corporation NARA Institute of Science and Technology, Funai Electric Co., Ltd.","Keiichrio Kagawa, Jun Ohta, Yuki Maeda, Yasuo Masaki, Hideki Tanabe, Yasunari Miyake",2005-07-29,2006-07-21,2009-03-10,2009-03-10,https://patents.google.com/patent/US7502053B2/en
US7473560B2,Steroid hormone analysis by mass spectrometry ,Georgetown University,Steven J. Soldin,2003-04-14,2004-04-14,2009-01-06,2009-01-06,https://patents.google.com/patent/US7473560B2/en
US7492116B2,Robot for surgical applications ,Board Of Regents Of The University Of Nebraska,"Dmitry Oleynikov, Shane Farritor, Adnan Hadzialic, Stephen R. Platt",2003-07-08,2007-04-03,2009-02-17,2009-02-17,https://patents.google.com/patent/US7492116B2/en
US7510842B2,Biomarker for ovarian and endometrial cancer: hepcidin ,"Vermilllion, Inc., The John Hopkins University, Board Of Regents, The University Of Texas System","Valdimir Podust, Zhen Zhang, Eric T. Fung, Robert Bast, Daniel W. Chan, Jin Song",2005-03-11,2006-03-10,2009-03-31,2009-03-31,https://patents.google.com/patent/US7510842B2/en
US7502651B2,Methods for stimulating a dorsal root ganglion ,"Spinal Modulation, Inc., The Board Of Trustees Of The Leland Stanford Junior University","Daniel H. Kim, Mir A. Imran",2004-09-08,2005-09-07,2009-03-10,2009-03-10,https://patents.google.com/patent/US7502651B2/en
US7474775B2,Automatic detection of red lesions in digital color fundus photographs ,University Of Iowa Research Foundation,"Michael D. Abràmoff, Bram van Ginneken, Meindert Niemeijer",2005-03-31,2006-03-29,2009-01-06,2009-01-06,https://patents.google.com/patent/US7474775B2/en
US7485113B2,Method for drug delivery through the vitreous humor ,Johns Hopkins University,"Signe Erickson Varner, Eugene deJuan, Jr., Terry Harrison Shelley",2001-06-22,2001-06-22,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485113B2/en
US7486931B2,System and method for reselecting antennas in a cellular mobile communication system using multiple antennas ,"Samsung Electronics Co., Ltd., Board Of Regents, The University Of Texas System","Sung-hyun Cho, Robert W. Heath",2004-04-14,2005-04-14,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486931B2/en
US7479772B2,Active current sharing multiphase DC-DC converter ,The Regents Of The University Of Colorado,"Regan A. Zane, Dragan Maksimovic, Yang Zhang",2005-02-25,2006-02-27,2009-01-20,2009-01-20,https://patents.google.com/patent/US7479772B2/en
US7486498B2,Strong substrate alloy and compressively stressed dielectric film for capacitor with high energy density ,Case Western Reserve University,"Gerhard E. Welsch, Donald L. McGervey",2004-01-12,2005-01-12,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486498B2/en
US7476384B2,Death domain containing receptor 4 antibody and methods ,"Human Genome Sciences, Inc., The Regents Of The University Of Michigan","Jian Ni, Craig A. Rosen, James Pan, Reiner L. Gentz, Vishva M. Dixit",1997-01-28,2005-03-10,2009-01-13,2009-01-13,https://patents.google.com/patent/US7476384B2/en
US7473530B2,Method to detect lung cancer ,Wayne State University,Maik Huttemann,2005-05-04,2006-05-04,2009-01-06,2009-01-06,https://patents.google.com/patent/US7473530B2/en
US7507380B2,Microchemical nanofactories ,State Of Oregon Acting By And Through The State Board Of Higher Education On Behalf Of Oregon State University,"Chih-Hung Chang, Brian Kevin Paul, Vincent Thomas Remcho",2004-03-19,2005-03-21,2009-03-24,2009-03-24,https://patents.google.com/patent/US7507380B2/en
US7499490B2,Encoders for block-circulant LDPC codes ,"California Institute Of Technology, The Regents Of The University Of California","Dariush Divsalar, Aliazam Abbasfar, Christopher R. Jones, Samuel J. Dolinar, Jeremy C. Thorpe, Kenneth S. Andrews, Kung Yao",2005-06-24,2005-06-24,2009-03-03,2009-03-03,https://patents.google.com/patent/US7499490B2/en
US7482831B2,Soft error tolerant flip flops ,"Alcatel-Lucent Usa Inc., Rutgers, The State University Of New Jersey","Tapan Jyoti Chakraborty, Aditya Jagirdar, Roystein Oliveira",2006-05-10,2006-05-10,2009-01-27,2009-01-27,https://patents.google.com/patent/US7482831B2/en
US7497992B2,Detection of biochemical interactions on a biosensor using tunable filters and tunable lasers ,"Sru Biosystems, Inc., The Regents Of The University Of California","Brian T. Cunningham, Peter Y. Li, Constance Chang-Hasnain, Carlos Mateus",2003-05-08,2003-05-08,2009-03-03,2009-03-03,https://patents.google.com/patent/US7497992B2/en
US7505142B2,Enhanced optical coherence tomography for anatomical mapping ,University Of Miami,"Robert W. Knighton, Shuliang Jiao, Giovanni Gregori, Carmen A. Puliafito",2004-12-02,2007-10-18,2009-03-17,2009-03-17,https://patents.google.com/patent/US7505142B2/en
US7479376B2,Compositions and methods for identifying and targeting cancer cells of alimentary canal origin ,Thomas Jefferson University,"Scott A. Waldman, Jason Park, Stephanie Schulz",2000-03-27,2005-01-14,2009-01-20,2009-01-20,https://patents.google.com/patent/US7479376B2/en
US7493185B2,Quality prognostics system and method for manufacturing processes ,National Cheng Kung University,"Fan-Tien Cheng, Yu-Chuan Su, Guo-Wei Huang, Min-Hsiung Hung",2004-06-03,2005-06-02,2009-02-17,2009-02-17,https://patents.google.com/patent/US7493185B2/en
US7496226B2,Multi-camera inspection of underwater structures ,University Of Miami,"Shahriar Negahdaripour, Pezhman Firoozfam",2003-09-19,2004-09-15,2009-02-24,2009-02-24,https://patents.google.com/patent/US7496226B2/en
US7479371B2,"Method of judging leukemia, pre-leukemia or aleukemic malignant blood disease and diagnostic therefor ","Tokai University, Kyowa Hakko Kogyo Co., Ltd., Kyowa Medex Co., Ltd.","Kiyoshi Ando, Tomomitsu Hotta, Chie Ito, Hidenao Sato, Akiko Furuya, Kenya Shitara, Seiji Sugimoto, Hiroaki Kohno",2002-04-09,2003-04-09,2009-01-20,2009-01-20,https://patents.google.com/patent/US7479371B2/en
US7499290B1,Power conversion ,Mississippi State University,"Michael S. Mazzola, James R. Gafford",2004-05-19,2005-05-19,2009-03-03,2009-03-03,https://patents.google.com/patent/US7499290B1/en
US7476077B2,Rotary pump with exclusively hydrodynamically suspended impeller ,"Ventrassist Pty Ltd., University Of Technology At Sydney","John C. Woodard, Peter A. Watterson, Geoffrey D. Tansley",1997-09-05,2005-08-26,2009-01-13,2009-01-13,https://patents.google.com/patent/US7476077B2/en
US7507793B2,Mammalian sweet taste receptors t1r3 ,"The Regents Of The University Of California, United States Of America Dept. Of Health And Human Services National Institutes Of Health-Ott","Charles S. Zuker, Nicholas J. P. Ryba, Gregory A. Nelson, Mark A. Hoon, Jayaram Chandrashekar, Yifeng Zhang",2001-07-03,2003-08-20,2009-03-24,2009-03-24,https://patents.google.com/patent/US7507793B2/en
US7511643B2,Method and apparatus for distributed compressed sensing ,William Marsh Rice University,"Richard G. Baraniuk, Dror Z. Baron, Marco F. Duarte, Shriram Sarvotham, Michael B. Wakin, Mark Davenport",2005-05-10,2007-08-08,2009-03-31,2009-03-31,https://patents.google.com/patent/US7511643B2/en
US7479404B2,Photonic crystal biosensor structure and fabrication method ,The Board Of Trustees Of The University Of Illinois,"Brian T. Cunningham, Ian Block, Leo Li-Ying Chan",2005-07-08,2005-07-08,2009-01-20,2009-01-20,https://patents.google.com/patent/US7479404B2/en
US7476235B2,Catheter based balloon for therapy modification and positioning of tissue ,"The Regents Of The University Of California, Acoustic Medsystems, Inc.","Chris J. Diederich, Dana L. Deardorff",2001-12-14,2004-01-12,2009-01-13,2009-01-13,https://patents.google.com/patent/US7476235B2/en
US7479482B2,"Synthetic immunogenic but non-deposit-forming polypeptides and peptides homologous to amyloid β, prion protein, amylin, α-synuclein, or polyglutamine repeats for induction of an immune response thereto ",New York University,"Blas Frangione, Thomas Wisniewski, Einar M. Sigurdsson",2001-11-21,2002-11-21,2009-01-20,2009-01-20,https://patents.google.com/patent/US7479482B2/en
US7493381B2,System and method for providing a service ,National University Of Singapore,Hari Krishna Garg,2003-06-09,2004-06-07,2009-02-17,2009-02-17,https://patents.google.com/patent/US7493381B2/en
US7483140B1,Micro integrated planar optical waveguide type SPR sensor ,"University Of Central Florida Research Foundation, Inc.","Hyoung Jin Cho, Hyungseok Bang, Patrick Li Kam Wa",2004-12-10,2005-12-08,2009-01-27,2009-01-27,https://patents.google.com/patent/US7483140B1/en
US7472550B2,Combined cooling and power plant with water extraction ,"University Of Florida Research Foundation, Inc.","William E. Lear, Jr., Sherif A. Sherif",2004-06-14,2005-06-14,2009-01-06,2009-01-06,https://patents.google.com/patent/US7472550B2/en
US7479263B2,Method for scavenging mercury ,The Regents Of The University Of California,"Shih-Ger Chang, Shou-heng Liu, Zhao-rong Liu, Naiqiang Yan",2004-04-09,2005-04-07,2009-01-20,2009-01-20,https://patents.google.com/patent/US7479263B2/en
US7498063B2,High mass throughput particle generation using multiple nozzle spraying ,Regents Of The University Of Minnesota,"David Y. H. Pui, Da-Ren Chen",2000-05-16,2004-07-12,2009-03-03,2009-03-03,https://patents.google.com/patent/US7498063B2/en
US7480302B2,Packet classification method through hierarchical rulebase partitioning ,"Samsung Electronics Co., Ltd., Korea University Industry and Academy Corporation Foundation",Lynn Choi,2004-05-11,2005-05-02,2009-01-20,2009-01-20,https://patents.google.com/patent/US7480302B2/en
US7497133B2,All electric piezoelectric finger sensor (PEFS) for soft material stiffness measurement ,Drexel University,"Wan Y. Shih, Wei-Heng Shih, Anna Markidou, Steven T. Szweczyk, Hakki Yegingil",2004-05-24,2005-05-24,2009-03-03,2009-03-03,https://patents.google.com/patent/US7497133B2/en
US7495998B1,Biomimetic acoustic detection and localization system ,Trustees Of Boston University,"Socrates Deligeorges, Allyn Hubbard, David Mountain",2005-04-29,2006-05-01,2009-02-24,2009-02-24,https://patents.google.com/patent/US7495998B1/en
US7500997B2,Steam pyrolysis as a process to enhance the hydro-gasification of carbonaceous materials ,The Regents Of The University Of California,"Joseph M. Norbeck, Colin E. Hackett",2002-02-05,2004-08-03,2009-03-10,2009-03-10,https://patents.google.com/patent/US7500997B2/en
US7499569B2,Hand pattern switching apparatus ,"Mitsubishi Fuso Truck And Bus Corporation, Keio University","Hiromitsu Sato, Keiichi Yamamoto, Shinji Ozawa, Hideo Saito, Hiroya Igarashi",2004-02-26,2005-02-23,2009-03-03,2009-03-03,https://patents.google.com/patent/US7499569B2/en
US7485877B2,Integrative and real-time radiation measurement methods and systems ,The Regents Of The University Of Michigan,Kimberlee J. Kearfott,2005-05-27,2006-05-25,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485877B2/en
US7492934B2,Methods and apparatus for model-based detection of structure in view data ,Brown University,"Joseph L. Mundy, Benjamin Kimia",2003-06-17,2004-06-17,2009-02-17,2009-02-17,https://patents.google.com/patent/US7492934B2/en
US7491342B2,Bonded semiconductor substrate manufacturing method thereof ,"Sumco Corporation, Industry-University Cooperation Foundation, Hanyang University","Eiji Kamiyama, Takeo Katoh, Jea Gun Park",2003-04-02,2004-04-02,2009-02-17,2009-02-17,https://patents.google.com/patent/US7491342B2/en
US7492795B1,Ultralow noise mode-locked laser and RF sinewave source ,"University Of Central Florida Research Foundation, Inc.","Peter J Delfyett, Sangyoun Gee, Myoung-Taek Choi",2004-01-06,2005-01-05,2009-02-17,2009-02-17,https://patents.google.com/patent/US7492795B1/en
US7504356B1,Nanoparticles of cerium oxide having superoxide dismutase activity ,"University Of Central Florida Research Foundation, Inc.","William T. Self, Sudipta Seal",2006-02-17,2007-02-20,2009-03-17,2009-03-17,https://patents.google.com/patent/US7504356B1/en
US7486641B2,Mobility management in wireless internet protocol networks ,The Regents Of The University Of California,"Joseph Soma Reddy, Anthony Acampora",2000-05-22,2005-05-05,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486641B2/en
US7482893B2,Power combiners using meta-material composite right/left hand transmission line at infinite wavelength frequency ,The Regents Of The University Of California,"Tatsuo Itoh, Kevin M. K. H. Leong, Alexandre Dupuy",2006-05-18,2007-05-03,2009-01-27,2009-01-27,https://patents.google.com/patent/US7482893B2/en
US7480619B1,Integration manager and natural interaction processor ,The Board Of Trustees Of The Leland Stanford Junior University,Neil G. Scott,2003-03-04,2004-03-04,2009-01-20,2009-01-20,https://patents.google.com/patent/US7480619B1/en
US7496173B2,Method and system for optimizing dose delivery of radiation ,University Of Western Ontario,"Samuel Pedro Goldman, Jeff Z. Chen, Jerry J. Battista",2003-12-12,2004-12-10,2009-02-24,2009-02-24,https://patents.google.com/patent/US7496173B2/en
US7473244B2,Active needle devices with integrated functionality ,The University Of Utah Research Foundation,"A. Bruno Frazier, Joseph D. Andrade, Daniel A. Bartholomeusz, John D. Brazzle",2000-06-02,2001-06-01,2009-01-06,2009-01-06,https://patents.google.com/patent/US7473244B2/en
US7508524B2,Combined raman spectroscopy-optical coherence tomography (RS-OCT) system and applications of the same ,Vanderbilt University,"Anita Mahadevan-Jansen, Ton Van Leeuwen, Chetan A. Patil",2007-07-20,2007-07-20,2009-03-24,2009-03-24,https://patents.google.com/patent/US7508524B2/en
US7498276B2,Advanced body armor utilizing shear thickening fluids ,University Of Delaware,"Norman Wagner, Eric D. Wetzel",2003-05-19,2004-05-18,2009-03-03,2009-03-03,https://patents.google.com/patent/US7498276B2/en
US7494639B2,Purification of carbon nanotubes based on the chemistry of fenton's reagent ,William Marsh Rice University,"Yuhuang Wang, Robert H. Hauge, Hongwei Shan, Richard E. Smalley",2004-12-28,2005-12-28,2009-02-24,2009-02-24,https://patents.google.com/patent/US7494639B2/en
US7501253B2,DNA fingerprinting using a branch migration assay ,The Board Of Trustees Of The Leland Stanford Junior University,"Nader Pourmand, Ronald W. Davis, Shan X. Wang",2004-09-21,2007-04-24,2009-03-10,2009-03-10,https://patents.google.com/patent/US7501253B2/en
US7510707B2,"PAR, a novel marker gene for breast and prostate cancers ",New York University Mt. Sinai School Of Medicine,"Micsunica Platica, Ovidu Platica, James F. Holland",1999-12-20,2002-06-24,2009-03-31,2009-03-31,https://patents.google.com/patent/US7510707B2/en
US7506297B2,"Methodology for scheduling, partitioning and mapping computational tasks onto scalable, high performance, hybrid FPGA networks ",University Of North Carolina At Charlotte,"Arindam Mukherjee, Arun Ravindran",2004-06-15,2005-06-15,2009-03-17,2009-03-17,https://patents.google.com/patent/US7506297B2/en
US7485419B2,Biosensors based on directed assembly of particles ,The Board Of Trustees Of The University Of Illinois,"Yi Lu, Juewen Liu",2004-01-13,2004-01-13,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485419B2/en
US7486811B2,"System and method for performing a three-dimensional virtual examination of objects, such as internal organs ",The Research Foundation Of State University Of New York,"Arie E. Kaufman, Zhengrong Liang, Mark R. Wax, Ming Wan, Dongqing Chen, Bin Li",1996-09-16,2006-12-20,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486811B2/en
US7485627B2,Method for treating inflammatory bowel disease and other forms of gastrointestinal inflammation ,"The Regents Of The University Of California, Tel Aviv Sourasky Medical Center","Eyal Raz, Daniel Rachmilewitz",2000-02-23,2003-04-11,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485627B2/en
US7485317B1,Thermo-reversible polymer for intralumenal implant ,The Regents Of The University Of California,"Yuichi Murayama, Fernando Vinuela, Yuichi Mori",1999-02-05,1999-02-05,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485317B1/en
US7485420B2,Methods and compositions for detecting colon cancers ,Case Western Reserve University,Sanford D. Markowitz,2003-08-14,2004-08-16,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485420B2/en
US7476661B2,"Regulators of the hedgehog pathway, compositions and uses related thereto ",John Hopkins University School Of Medicine,"Philip A. Beachy, James K. Chen, Anssi Jussi Nikolai Taipale",1999-10-13,2006-01-23,2009-01-13,2009-01-13,https://patents.google.com/patent/US7476661B2/en
US7491690B2,Self-assembly and mineralization of peptide-amphiphile nanofibers ,Northwestern University,"Samuel I. Stupp, Jeffrey D. Hartgerink, Elia Beniash",2001-11-14,2002-11-14,2009-02-17,2009-02-17,https://patents.google.com/patent/US7491690B2/en
US7486074B2,Self-calibration methods for parallel imaging and multipoint water-fat separation methods ,"The Board Of Trustees Of The Leland Stanford Junior University, General Electric Company","Charles A. McKenzie, Anja Brau, Huanzhou Yu, Scott B. Reeder, Jean H. Brittain, Ann Shimakawa",2006-04-25,2007-04-20,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486074B2/en
US7486795B2,Method and apparatus for key management in distributed sensor networks ,University Of Maryland,"Laurent Eschenauer, Virgil D. Gligor",2002-09-20,2003-09-18,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486795B2/en
US7499965B1,Software agent for locating and analyzing virtual communities on the world wide web ,University Of Hawai'i,Sun-Ki Chai,2004-02-25,2005-02-24,2009-03-03,2009-03-03,https://patents.google.com/patent/US7499965B1/en
US7485211B2,Electro-catalysts for the oxidation of ammonia in alkaline media ,Ohio University,"Gerardine G. Botte, Frederic Vitse, Matt Cooper",2003-10-10,2004-10-12,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485211B2/en
US7499291B2,DC power transmission system of voltage source converter using pulse-interleaving auxiliary circuit ,Myongji University Industry And Academia Cooperation Foundation,Byung Moon Han,2006-07-06,2007-01-12,2009-03-03,2009-03-03,https://patents.google.com/patent/US7499291B2/en
US7483533B2,Elliptic polynomial cryptography with multi x-coordinates embedding ,King Fahd University Of Petroleum,Mohammad K. Ibrahim,2004-08-05,2004-08-05,2009-01-27,2009-01-27,https://patents.google.com/patent/US7483533B2/en
US7504233B2,Methods for determining the metabolism of sugars and fats in an individual ,The Regents Of The University Of California,Marc K. Hellerstein,2002-11-04,2003-11-04,2009-03-17,2009-03-17,https://patents.google.com/patent/US7504233B2/en
US7491508B2,Methods of generating chimeric adenoviruses and uses for such chimeric adenoviruses ,The Trustees Of The University Of Pennsylvania,"Soumitra Roy, James M. Wilson",2003-06-20,2004-06-15,2009-02-17,2009-02-17,https://patents.google.com/patent/US7491508B2/en
US7507151B1,High efficiency solar powered fan ,"University Of Central Florida Research Foundation, Inc.","Danny S. Parker, Bart Hibbs",2006-05-12,2006-05-12,2009-03-24,2009-03-24,https://patents.google.com/patent/US7507151B1/en
US7493759B2,Fluid motion energy converter ,The Regents Of The University Of Michigan,"Michael M Bernitsas, Kamaldev Raghavan",2004-11-15,2005-11-10,2009-02-24,2009-02-24,https://patents.google.com/patent/US7493759B2/en
US7502664B2,System and method for interactive items dispenser ,University Of Rochester,Michel J. Berg,2005-05-03,2006-05-02,2009-03-10,2009-03-10,https://patents.google.com/patent/US7502664B2/en
US7491407B2,Fiber-based nano drug delivery systems (NDDS) ,North Carolina State University,"Behnam Pourdeyhimi, Rory Holmes, Trevor J. Little",2001-10-31,2002-10-31,2009-02-17,2009-02-17,https://patents.google.com/patent/US7491407B2/en
US7511495B2,Systems and methods for image reconstruction of sensitivity encoded MRI data ,University Of Utah,"Evgueni G. Kholmovski, Dennis Lee Parker, Edward V. R. Dibella",2005-04-25,2006-04-25,2009-03-31,2009-03-31,https://patents.google.com/patent/US7511495B2/en
US7501476B2,Method for preparing polyolefins containing vinylidene end groups using azole compounds ,"Chevron Oronite Company, Llc, The University Of Southern Mississippi","Casey D. Stokes, Robson F. Storey",2005-12-30,2006-02-16,2009-03-10,2009-03-10,https://patents.google.com/patent/US7501476B2/en
US7491699B2,Peptide nanostructures and methods of generating and using the same ,Ramot At Tel Aviv University Ltd.,"Meital Reches, Ehud Gazit",2002-12-09,2005-06-09,2009-02-17,2009-02-17,https://patents.google.com/patent/US7491699B2/en
US7486406B2,Variable tomographic scanning with wavelength scanning digital interface holography ,University Of South Florida,Myung K. Kim,2005-06-29,2007-12-31,2009-02-03,2009-02-03,https://patents.google.com/patent/US7486406B2/en
US7493262B2,Method for valuing intellectual property ,Syracuse University,Theodore Hagelin,2000-11-30,2004-12-30,2009-02-17,2009-02-17,https://patents.google.com/patent/US7493262B2/en
US7510398B1,Apparatus for simulating a pulse and heart beat and methods for using same to train medical professionals ,Board Of Regents Of The University Of Texas System,William E. Thornton,2000-10-30,2000-10-30,2009-03-31,2009-03-31,https://patents.google.com/patent/US7510398B1/en
US7495422B2,Area-efficient capacitor-free low-dropout regulator ,Hong Kong University Of Science And Technology,"Kwok Tai Philip Mok, Sai Kit Lau, Ka Nang Leung",2005-07-22,2006-07-13,2009-02-24,2009-02-24,https://patents.google.com/patent/US7495422B2/en
US7477284B2,System and method for capturing and viewing stereoscopic panoramic images ,Yissum Research Development Company Of The Hebrew University Of Jerusalem,"Shmuel Peleg, Moshe Ben-Ezra, Yael Pritch",1999-09-16,2001-04-19,2009-01-13,2009-01-13,https://patents.google.com/patent/US7477284B2/en
US7482141B2,Methods and compositions for vitamin K epoxide reductase ,University Of North Carolina At Chapel Hill,"Darrel W. Stafford, Tao Li",2003-09-23,2007-01-30,2009-01-27,2009-01-27,https://patents.google.com/patent/US7482141B2/en
US7490218B2,Building a wavecache ,University Of Washington,"Susan Jane Eggers, Martha Allen Mercaldi, Kenneth Alan Michelson, Mark Henry Oskin, Andrew Kinoshita Petersen, Andrew Richard Putnam, Andrew Michalski Schwerin, Steven James Swanson",2004-01-22,2005-11-22,2009-02-10,2009-02-10,https://patents.google.com/patent/US7490218B2/en
US7498243B2,Crystalline-type device and approach therefor ,The Board Of Trustees Of The Leland Stanford Junior University,"Yaocheng Liu, Michael D. Deal, James D. Plummer",2004-03-17,2004-03-17,2009-03-03,2009-03-03,https://patents.google.com/patent/US7498243B2/en
US7505807B1,Magnetic resonance apparatus for use with active electrode and drug deliver catheter ,"Regents Of The University Of Minnesota, Board Of Trustees Of The Leland Stanford Junior University","John Kucharczyk, Michael E. Moseley",1997-05-15,2000-05-08,2009-03-17,2009-03-17,https://patents.google.com/patent/US7505807B1/en
US7495699B2,Imaging method and system ,The Trustees Of Columbia University In The City Of New York,"Shree K. Nayar, Terrance Boult",2002-03-27,2004-09-23,2009-02-24,2009-02-24,https://patents.google.com/patent/US7495699B2/en
US7483569B2,Reduced complexity correlation filters ,Carnegie Mellon University,"Vijayakumar Bhagavatula, Marios Savvides",2003-05-29,2004-05-28,2009-01-27,2009-01-27,https://patents.google.com/patent/US7483569B2/en
US7497618B2,Mobile vehicle inspection system ,"Tsinghua University, Nuctech Company Limited","Zhiqiang Chen, Kejun Kang, Haifeng Hu, Yuanjing Li, Hua Peng, Chuanxiang Tang, Shangmin Sun, Yinong Liu, Jianmin Li, Junli Li, Li Zhang, Yaohong Liu, Nan Jiang, Zhongrong Yang, Tao Wang",2006-10-13,2007-10-12,2009-03-03,2009-03-03,https://patents.google.com/patent/US7497618B2/en
US7485224B2,Mobile bioremediation systems ,Sam Houston State University,"Robert Gavin Jones, Gordon Alf Plishker, Joshua Richard Quinn, Ralph Edward Holm",2006-03-03,2006-03-03,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485224B2/en
US7504384B2,Use of lipid conjugates in the treatment of infection ,Yissum Research Development Company Of The Hebrew University Of Jerusalem,"Saul Yedgar, David Ojcius",2000-01-10,2005-09-08,2009-03-17,2009-03-17,https://patents.google.com/patent/US7504384B2/en
