search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20051001&after=publication:20050701&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6949520B1,Methods related to immunostimulatory nucleic acid-induced interferon ,"Coley Pharmaceutical Group, Inc., University Of Iowa Research Foundation, Coley Pharmaceutical Gmbh","Gunther Hartmann, Robert L. Bratzler, Arthur M. Krieg",1999-09-27,2000-09-27,2005-09-27,2005-09-27,https://patents.google.com/patent/US6949520B1/en
US6928490B1,Networking infrastructure for an operating room ,St. Louis University,"Richard D. Bucholz, Leslie McDurmont",1999-05-20,2000-05-19,2005-08-09,2005-08-09,https://patents.google.com/patent/US6928490B1/en
US6927028B2,Non-invasive methods for detecting non-host DNA in a host using epigenetic differences between the host and non-host DNA ,Chinese University Of Hong Kong,"Lo Yuk Ming Dennis, Poon Lit Man",2001-08-31,2001-08-31,2005-08-09,2005-08-09,https://patents.google.com/patent/US6927028B2/en
US6943484B2,Tunable piezoelectric micro-mechanical resonator ,University Of Pittsburgh,"William W. Clark, Qing-Ming Wang",2001-12-06,2002-12-06,2005-09-13,2005-09-13,https://patents.google.com/patent/US6943484B2/en
US6950331B2,Organic bistable device and organic memory cells ,The Regents Of The University Of California,"Yang Yang, Liping Ma, Jie Liu",2000-10-31,2001-05-24,2005-09-27,2005-09-27,https://patents.google.com/patent/US6950331B2/en
US6920197B2,Vehicle-carried mobile container inspection apparatus ,"Tsinghua University, Nuctech Company Limited","Kejun Kang, Wenhuan Gao, Yinong Liu, Yuanjing Li, Jianmin Li, Chuanxiang Tang, Junli Li, Hua Peng, Quanwei Song, Shuxiong Cao, Liwei Song",2002-10-16,2003-10-15,2005-07-19,2005-07-19,https://patents.google.com/patent/US6920197B2/en
US6928047B1,Precoded OFDM systems robust to spectral null channels and vector OFDM systems with reduced cyclic prefix length ,The University Of Delaware,Xiang-Gen Xia,1999-09-11,2000-09-08,2005-08-09,2005-08-09,https://patents.google.com/patent/US6928047B1/en
US6941325B1,Multimedia archive description scheme ,"The Trustees Of Columbia University, Ibm Thomas J. Watson Search Center","Ana B. Benitez, Alejandro Jaimes, Paek Seungyup, Shih-Fu Chang, Chung-Sheng Li, John R. Smith",1999-02-01,2000-02-01,2005-09-06,2005-09-06,https://patents.google.com/patent/US6941325B1/en
US6917631B2,Pulsed light sources ,University Of Southampton,"David J Richardson, Lars Johan Albinsson Nilsson, Laurent Lefort, Jonathan Hugh Vaughan Price, Andrew Malinowski, Morten Ibsen",2002-02-18,2002-05-13,2005-07-12,2005-07-12,https://patents.google.com/patent/US6917631B2/en
US6929679B2,"Method of storing, uptaking, releasing of gases by novel framework materials ","Basf Aktiengesellschaft, The Regents Of The University Of Michigan","Ulrich Müller, Klaus Harth, Markus Hölzle, Michael Hesse, Lisa Lobree, Wolfgang Harder, Omar M. Yaghi, Mohamed Eddaoudi",2002-02-01,2002-02-01,2005-08-16,2005-08-16,https://patents.google.com/patent/US6929679B2/en
US6940630B2,Vertical displacement device ,"University Of Florida Research Foundation, Inc.",Huikai Xie,2003-05-01,2004-04-29,2005-09-06,2005-09-06,https://patents.google.com/patent/US6940630B2/en
US6914279B2,Multifunctional biosensor based on ZnO nanostructures ,"Rutgers, The State University Of New Jersey, University Of Medicine And Dentistry Of Nj","Yicheng Lu, Zheng Zhang, Nuri William Emanetoglu, Masayori Inouye, Oleg Mirochnitchenko",2002-06-06,2003-06-06,2005-07-05,2005-07-05,https://patents.google.com/patent/US6914279B2/en
US6914622B1,Teleconferencing robot with swiveling video monitor ,"Telbotics Inc., Ryerson Polytechnic University, The University Of Toronto","Graham Thomas Smith, Deborah Ingrid Fels, Jutta Treviranus",1997-05-07,1998-05-06,2005-07-05,2005-07-05,https://patents.google.com/patent/US6914622B1/en
US6945937B2,Ultrasound apparatus and method for augmented clot lysis ,Board Of Trustees University Of Arkansas,"William C. Culp, James D. Wilson",2003-09-08,2004-09-03,2005-09-20,2005-09-20,https://patents.google.com/patent/US6945937B2/en
US6924335B2,Thermal interface material and method for making same ,"Hon Hai Precision Ind. Co., Ltd., Tsinghua University","Shoushan Fan, Pao Lo Liu, Hua Huang, YoungDe Li",2002-11-14,2003-03-31,2005-08-02,2005-08-02,https://patents.google.com/patent/US6924335B2/en
US6925257B2,Ultra-low latency multi-protocol optical routers for the next generation internet ,The Regents Of The University Of California,Sung-Joo Yoo,2000-02-29,2002-09-30,2005-08-02,2005-08-02,https://patents.google.com/patent/US6925257B2/en
US6917176B2,Gas main robotic inspection system ,Carnegie Mellon University,"Hagen Schempf, Edward Mutschler, Vitaly Goltsberg",2001-03-07,2002-03-07,2005-07-12,2005-07-12,https://patents.google.com/patent/US6917176B2/en
US6934600B2,Nanotube fiber reinforced composite materials and method of producing fiber reinforced composites ,Auburn University,"Bor Z. Jang, Jun H. Liu, Shizu Chen, Zhimin M. Li, Hassan Mahfuz, Ashfaq Adnan",2002-03-14,2003-03-14,2005-08-23,2005-08-23,https://patents.google.com/patent/US6934600B2/en
US6914552B1,Magneto-radar detector and method ,The Regents Of The University Of California,Thomas E. McEwan,2003-06-25,2003-06-25,2005-07-05,2005-07-05,https://patents.google.com/patent/US6914552B1/en
US6940649B2,Wavefront coded imaging systems ,The Regents Of The University Of Colorado,"Edward Raymond Dowski, Jr.",1995-02-03,2003-04-04,2005-09-06,2005-09-06,https://patents.google.com/patent/US6940649B2/en
US6917855B2,Real-time target tracking of an unpredictable target amid unknown obstacles ,"Honda Motor Co., Ltd., The Board Of Trustees Of The Leland Stanford Junior University","Hector Gonzalez-Banos, Cheng-Yu Lee, Jean-Claude Latombe",2002-05-10,2003-05-12,2005-07-12,2005-07-12,https://patents.google.com/patent/US6917855B2/en
US6948492B2,Programmable multi-dose intranasal drug delivery device ,University Of Kentucky Research Foundation,"Daniel P. Wermeling, Ryan Vallance, Aravind Balasubramaniam, Bruce Lanier Walcott, John Alan Main, James E. Lumpp, Jr.",2000-08-15,2001-08-15,2005-09-27,2005-09-27,https://patents.google.com/patent/US6948492B2/en
US6914433B2,Detection of subsurface resistivity contrasts with application to location of fluids ,The University Court Of The University Of Edinburgh,"David A Wright, Antoni M Ziolkowski, Bruce A Hobbs",2001-09-07,2002-09-09,2005-07-05,2005-07-05,https://patents.google.com/patent/US6914433B2/en
US6930715B1,"Method, system and program product for augmenting an image of a scene with information about the scene ",The Research Foundation Of The State University Of New York,James E. Mower,2000-07-21,2000-07-21,2005-08-16,2005-08-16,https://patents.google.com/patent/US6930715B1/en
US6936494B2,Processes for hermetically packaging wafer level microscopic structures ,"Rutgers, The State University Of New Jersey",Kin P. Cheung,2002-10-23,2003-10-22,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936494B2/en
US6948818B2,Method and apparatus for improving vision and the resolution of retinal images ,University Of Rochester,"David R. Williams, Junzhong Liang",1996-12-23,2002-02-20,2005-09-27,2005-09-27,https://patents.google.com/patent/US6948818B2/en
US6939525B2,Method of forming composite arrays of single-wall carbon nanotubes and compositions thereof ,William Marsh Rice University,"Daniel T. Colbert, Hongjie Dai, Jason H. Hafner, Andrew G. Rinzler, Richard E. Smalley, Jie Liu, Kenneth A. Smith, Ting Guo, Pavel Nikolaev, Andreas Thess",1996-08-08,2001-12-21,2005-09-06,2005-09-06,https://patents.google.com/patent/US6939525B2/en
US6937776B2,"Method, system, and computer program product for computer-aided detection of nodules with three dimensional shape enhancement filters ",University Of Chicago,"Qiang Li, Kunio Doi",2003-01-31,2003-01-31,2005-08-30,2005-08-30,https://patents.google.com/patent/US6937776B2/en
US6937939B1,"Soil measuring instrument, soil measurement assisting device and method, recorded medium on which a program is recorded, recorded medium on which data is recorded, application amount controller, application amount determining device, method for them, and farm working determination assisting system ","Tokyo University Of Agriculture And Technology Tlo Co., Ltd.","Sakae Shibusawa, Shinichi Hirako, Atsushi Hisano, Kizo Yamazaki, Toru Takenobu",1999-07-08,2000-07-06,2005-08-30,2005-08-30,https://patents.google.com/patent/US6937939B1/en
US6936467B2,Targeted chromosomal genomic alterations with modified single stranded oligonucleotides ,University Of Delaware,"Eric B. Kmiec, Howard B. Gamper, Michael C. Rice",2000-03-27,2001-03-27,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936467B2/en
US6933812B2,"Electro-ferromagnetic, tunable electromagnetic band-gap, and bi-anisotropic composite media using wire configurations ",The Regents Of The University Of Michigan,"Kamal Sarabandi, Hossein Mosallaei",2002-10-10,2003-10-10,2005-08-23,2005-08-23,https://patents.google.com/patent/US6933812B2/en
US6924493B1,Ion beam lithography system ,The Regents Of The University Of California,Ka-Ngo Leung,1999-08-17,2000-08-17,2005-08-02,2005-08-02,https://patents.google.com/patent/US6924493B1/en
US6920877B2,Auto CPAP system profile information ,"University Technologies International, Inc.","John Edward Remmers, Thomas Richard Feroah",1991-11-14,2003-03-12,2005-07-26,2005-07-26,https://patents.google.com/patent/US6920877B2/en
US6926345B2,Apparatus and method for reducing drag of a bluff body in ground effect using counter-rotating vortex pairs ,The Regents Of The University Of California,"Jason M. Ortega, Kambiz Salari",2002-09-20,2003-09-22,2005-08-09,2005-08-09,https://patents.google.com/patent/US6926345B2/en
US6935167B1,Harmonic cantilevers and imaging methods for atomic force microscopy ,The Board Of Trustees Of The Leland Stanford Junior University,"Ozgur Sahin, Abdullah Atalar, Calvin F. Quate, Olav Solgaard",2004-03-15,2004-03-15,2005-08-30,2005-08-30,https://patents.google.com/patent/US6935167B1/en
US6936151B1,Manipulation of particles in liquid media ,"University Of Wales, Bangor","Gary Lock, Ronald Pethig, Gerardus Hendricus Markx",1999-07-20,2000-07-20,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936151B1/en
US6940037B1,System and method for controlling welding parameters in welding-based deposition processes ,Southern Methodist University,"Radovan Kovacevic, Zoran Jandric, Michael E. Valant, Ivan S. Kmecko",2003-08-25,2003-08-25,2005-09-06,2005-09-06,https://patents.google.com/patent/US6940037B1/en
US6927069B2,Organo luminescent semiconductor nanocrystal probes for biological applications and process for making and using such probes ,The Regents Of The University Of California,"Shimon Weiss, Marcel Bruchez, Jr., Paul Alivisatos",1997-11-25,2002-05-24,2005-08-09,2005-08-09,https://patents.google.com/patent/US6927069B2/en
US6917820B2,Method and apparatus for selection and use of optimal antennas in wireless systems ,Stanford University,"Dhananjay A. Gore, Rohit U. Nabar, Arogyaswami Paulraj, Sumeet Sandhu",2001-01-26,2001-01-26,2005-07-12,2005-07-12,https://patents.google.com/patent/US6917820B2/en
US6924004B2,Apparatus and method for synthesizing films and coatings by focused particle beam deposition ,Regents Of The University Of Minnesota,"Nagaraja P. Rao, Joachim Heberlein, William Gerberich, Steven L. Girshick, Peter H. McMurry",2000-07-19,2001-07-19,2005-08-02,2005-08-02,https://patents.google.com/patent/US6924004B2/en
US6947953B2,"Internet-linked system for directory protocol based data storage, retrieval and analysis ",The Board Of Trustees Of The Leland Stanford Junior University,"Leonard A. Herzenberg, David Rhodes Parks, Leonore A. Herzenberg, Wayne A. Moore, Vernon T. Oi",1999-11-05,2001-05-18,2005-09-20,2005-09-20,https://patents.google.com/patent/US6947953B2/en
US6913825B2,Process for making mesoporous silicate nanoparticle coatings and hollow mesoporous silica nano-shells ,University Of Notre Dame Du Lac,"Agnes E. Ostafin, Robert Nooney, Edward Maginn",2001-09-20,2002-09-20,2005-07-05,2005-07-05,https://patents.google.com/patent/US6913825B2/en
US6949372B2,Engineering intracellular sialylation pathways ,"The Johns Hopkins University, Human Genome Sciences, Inc.","Michael J. Betenbaugh, Shawn Lawrence, Yuan C. Lee, Timothy A. Coleman",1999-03-02,2001-08-16,2005-09-27,2005-09-27,https://patents.google.com/patent/US6949372B2/en
US6946851B2,Carbon nanotube array based sensor ,The Regents Of The University Of California,"Christopher L. Lee, Aleksandr Noy, Stephan P. Swierkowski, Karl A. Fisher, Bruce W. Woods",2002-07-03,2003-06-30,2005-09-20,2005-09-20,https://patents.google.com/patent/US6946851B2/en
US6948154B1,Methodology for testing spreadsheets ,Oregon State University,"Gregg Evan Rothermel, Margaret Myers Burnett, Lixin Li",1999-03-22,1999-11-10,2005-09-20,2005-09-20,https://patents.google.com/patent/US6948154B1/en
US6913789B2,Process utilizing pre-formed cluster catalysts for making single-wall carbon nanotubes ,William Marsh Rice University,"Richard E. Smalley, Robert H. Hauge, Peter Athol Willis, W. Carter Kittrell",2001-01-31,2002-01-29,2005-07-05,2005-07-05,https://patents.google.com/patent/US6913789B2/en
US6914220B2,Microelectromechanical heating apparatus and fluid preconcentrator device utilizing same ,The Regents Of The University Of Michigan,"Wei-Cheng Tian, Stella W. Pang, Edward T. Zellers",2002-09-24,2003-03-25,2005-07-05,2005-07-05,https://patents.google.com/patent/US6914220B2/en
US6919205B2,Regulation of type II collagen gene expression using specific and selective electrical and electromagnetic signals ,The Trustees Of The University Of Pennsylvania,Carl T. Brighton,2000-02-23,2002-10-09,2005-07-19,2005-07-19,https://patents.google.com/patent/US6919205B2/en
US6946015B2,Cross-linked polybenzimidazole membrane for gas separation ,The Regents Of The University Of California,"Betty S. Jorgensen, Jennifer S. Young, Brent F. Espinoza",2003-06-26,2003-06-26,2005-09-20,2005-09-20,https://patents.google.com/patent/US6946015B2/en
US6919000B2,Diffusion driven desalination apparatus and process ,University Of Florida,"James F. Klausner, Renwei Mei",2002-12-17,2002-12-17,2005-07-19,2005-07-19,https://patents.google.com/patent/US6919000B2/en
US6936639B2,Nitroxyl progenitors in the treatment of heart failure ,"The United States Of America As Represented By The Secretary Of The Department Of Health And Human Services, The Regents Of The University Of California, Johns Hopkins University, The Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, Louisiana State University Health Sciences Center","David A. Wink, Martin Feelisch, David A. Kass, Nazareno Paolocci, Katrina Miranda, Jon Fukuto, Tatsuo Katori",2002-08-21,2002-08-21,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936639B2/en
US6915285B2,Feature interaction resolution using fuzzy rules ,"Mitel Corporation, The University Of Ottawa","Tom Gray, Ahmed Karmouch, Magdi Ahmer, Serge Mankovskii",1999-07-09,2003-05-21,2005-07-05,2005-07-05,https://patents.google.com/patent/US6915285B2/en
US6941225B2,Method and apparatus for ultra precise GPS-based mapping of seeds or vegetation during planting ,The Regents Of The University Of California,"Shrini Upadhyaya, Mohammad Ehsani, Mark L. Mattson",2001-06-29,2003-02-03,2005-09-06,2005-09-06,https://patents.google.com/patent/US6941225B2/en
US6930112B2,Anti-epileptogenic agents ,Queen's University At Kingston,"Donald F. Weaver, John R. Carran",1997-03-12,2001-08-16,2005-08-16,2005-08-16,https://patents.google.com/patent/US6930112B2/en
US6916829B2,Method for enhancing mutant enzyme activity in gaucher disease ,Mount Sinai School Of Medicine Of New York University,"Jian-Qiang Fan, Satoshi Ishii, Naoki Asano",1998-06-01,2002-11-26,2005-07-12,2005-07-12,https://patents.google.com/patent/US6916829B2/en
US6937227B2,Hand-held pointing device ,"Iowa State University Research Foundation, Inc.","Abir Ziyad Qamhiyah, Donald Flugrad, Hekmat Tahseen Qamhieh",2003-07-14,2003-07-14,2005-08-30,2005-08-30,https://patents.google.com/patent/US6937227B2/en
US6930639B2,Dual-element microstrip patch antenna for mitigating radio frequency interference ,The Board Of Trustees Of The Leland Stanford Junior University,"Frank N. Bauregger, Per Enge, Todd Walter, Dennis Akos",2002-03-15,2003-03-14,2005-08-16,2005-08-16,https://patents.google.com/patent/US6930639B2/en
US6941197B1,Vehicle sharing system and method with vehicle parameter tracking ,"The Regents Of The University Of California, Honda Giken Kogyo Kabushiki Kaisha","Hiroshi Murakami, Shunji Yano, Kazuhiro Nakamura, Matthew James Barth, Michael Donovan Todd",1999-07-07,1999-07-07,2005-09-06,2005-09-06,https://patents.google.com/patent/US6941197B1/en
US6936839B2,Monolithic integrated circuit including a waveguide and quantum well inversion channel devices and a method of fabricating same ,The University Of Connecticut,Geoff W. Taylor,1996-10-16,2002-11-12,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936839B2/en
US6922461B2,Inspection system for air cargoes or vehicles ,"Tshinghua University, Nuctech Company Limited","Kejun Kang, Wenhuan Gao, Jianmin Li, Zhiqiang Chen, Yinong Liu, Yuanjing Li, Chuanxiang Tang, Junli Li, Li Zhang, Jianjun Su, Rongxuan Liu",2001-08-14,2004-02-10,2005-07-26,2005-07-26,https://patents.google.com/patent/US6922461B2/en
US6940863B2,Edge router for optical label switched network ,The Regents Of The University Of California,"Fei Xue, Julie Taylor, Sung-Joo Ben Yoo",2003-01-13,2003-01-13,2005-09-06,2005-09-06,https://patents.google.com/patent/US6940863B2/en
US6916291B2,"Systems, methods and products for diagnostic hearing assessments distributed via the use of a computer network ",East Carolina University,"Gregg D. Givens, David C. Balch, Timothy Murphy, Adrian Blanarovich, Patrick Keller",2001-02-07,2002-02-05,2005-07-12,2005-07-12,https://patents.google.com/patent/US6916291B2/en
US6923167B2,Controlling and operating homogeneous charge compression ignition (HCCI) engines ,The Regents Of The University Of California,Daniel L. Flowers,2003-05-30,2003-05-30,2005-08-02,2005-08-02,https://patents.google.com/patent/US6923167B2/en
US6913998B2,Vapor-deposited porous films for energy conversion ,The Regents Of The University Of California,"Alan F. Jankowski, Jeffrey P. Hayes, Jeffrey D. Morse",2002-07-01,2003-07-01,2005-07-05,2005-07-05,https://patents.google.com/patent/US6913998B2/en
US6919064B2,Process and apparatus for producing single-walled carbon nanotubes ,The Board Of Regents Of The University Of Oklahoma,"Daniel E. Resasco, Boonyarach Kitiyanan, Walter E. Alvarez, Leandro Balzano",2000-06-02,2001-11-28,2005-07-19,2005-07-19,https://patents.google.com/patent/US6919064B2/en
US6943054B2,"Attachment of organic molecules to group III, IV or V substrates ",The Regents Of The University Of California,"David F. Bocian, Jonathan S. Lindsey, Zhiming Liu, Amir A. Yasseri, Robert S. Loewe",2003-07-25,2003-07-28,2005-09-13,2005-09-13,https://patents.google.com/patent/US6943054B2/en
US6932859B2,Crosslinked and crosslinkable hollow fiber membrane and method of making same ,"Chevron Usa Inc, University Of Texas System","William J. Koros, David Wallace, John D. Wind, Stephen J. Miller, Claudia Staudt-Bickel",2001-12-20,2002-12-18,2005-08-23,2005-08-23,https://patents.google.com/patent/US6932859B2/en
US6938211B1,Methods and apparatus for an image transfer object ,"University of Pittsburgh of the Common Wealth System of Higher Education, Stentor, Inc.","Paul Joseph Chang, John C. Huffman, Benjamin J. McCurtain, Jonathan Reis, Bradford V. Hebert",1999-11-24,1999-11-24,2005-08-30,2005-08-30,https://patents.google.com/patent/US6938211B1/en
US6921603B2,Microfluidic fuel cell systems with embedded materials and structures and method thereof ,The Regents Of The University Of California,"Jeffrey D. Morse, Klint A Rose, Mariam Maghribi, William Benett, Peter Krulevitch, Julie Hamilton, Robert T. Graff, Alan Jankowski",2002-04-24,2002-04-24,2005-07-26,2005-07-26,https://patents.google.com/patent/US6921603B2/en
US6937020B2,Solid-state nuclear magnetic resonance probe ,The University Of Kansas,"Eric Jon Munson, Thomas James Offerdahl, Loren Joseph Schieber",2003-02-04,2004-02-04,2005-08-30,2005-08-30,https://patents.google.com/patent/US6937020B2/en
US6915040B2,Devices and applications based on tunable wave-guiding bragg gratings with nonlinear group delays ,University Of Southern California,"Alan E. Willner, Yong-Won Song, S.M. Reza Motaghian Nezam",1997-12-15,2002-06-13,2005-07-05,2005-07-05,https://patents.google.com/patent/US6915040B2/en
US6933744B2,Low-leakage integrated circuits and dynamic logic circuits ,The Regents Of The University Of Michigan,"Koushik K. Das, Richard B. Brown",2002-06-11,2003-06-10,2005-08-23,2005-08-23,https://patents.google.com/patent/US6933744B2/en
US6913877B1,Methods for detecting bioactive compounds ,State Of Oregon Acting By And Through The State Board Of Higher Education On Behalf Of Oregon State University,"Frank W. R. Chaplen, William H. Gerwick, Goran Jovanovic, Wojtek Kolodziej, Jim Liburdy, Phil McFadden, Brian Kevin Paul, Thomas K. Plant, Janine E. Trempy, Corwin Willard",2000-09-11,2001-12-17,2005-07-05,2005-07-05,https://patents.google.com/patent/US6913877B1/en
US6916802B2,Amino ceramide-like compounds and therapeutic methods of use ,"Genzyme Corporation, The Regents Of The University Of Michigan","James A. Shayman, David J. Harris, Craig Siegel, Carol A. Nelson, Diane P. Copeland",2002-04-29,2004-05-05,2005-07-12,2005-07-12,https://patents.google.com/patent/US6916802B2/en
US6943359B2,Structured organic materials and devices using low-energy particle beams ,University Of Utah,"Z. Valy Vardeny, Sergey Li, Matthew C. Delong, Xiaomei Jiang",2001-03-13,2002-03-13,2005-09-13,2005-09-13,https://patents.google.com/patent/US6943359B2/en
US6916554B2,Organic light emitting materials and devices ,"The University Of Southern California, Universal Display Corporation","Bin Ma, Robert W. Walters, David B. Knowles, Raymond Kwong, Yeh-Jiun Tung, Peter I. Djurovich, Mark E. Thompson",2002-11-06,2002-11-06,2005-07-12,2005-07-12,https://patents.google.com/patent/US6916554B2/en
US6943153B1,Use of recombinant gene delivery vectors for treating or preventing diseases of the eye ,"The Regents Of The University Of California, Chiron Corporation","William C. Manning, Jr., Varavani J. Dwarki, Katherine Rendahl, Shangzhen Zhou, Sheldon S. Miller, Fei Wang",1999-03-15,2000-09-20,2005-09-13,2005-09-13,https://patents.google.com/patent/US6943153B1/en
US6937946B1,System and method for remote identification of energy consumption systems and components ,The Texas A&M University System,"Charles H. Culp, David E. Claridge, Jeffrey S. Haberl, William D. Turner",2001-12-04,2001-12-04,2005-08-30,2005-08-30,https://patents.google.com/patent/US6937946B1/en
US6936599B2,Estriol therapy for multiple sclerosis and other autoimmune diseases ,The Regents Of The University Of California,Rhonda R. Voskuhl,2001-04-25,2002-04-24,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936599B2/en
US6933279B2,Orally administered peptides to ameliorate atherosclerosis ,The Regents Of The University Of California,"Alan M. Fogelman, Gattadahalli M. Anantharamaiah, Mohamad Navab",2000-08-24,2001-06-29,2005-08-23,2005-08-23,https://patents.google.com/patent/US6933279B2/en
US6914256B2,Optoelectronic devices having arrays of quantum-dot compound semiconductor superlattices therein ,North Carolina State University,"Zhibo Zhang, Veena Misra, Salah M. A. Bedair, Mehmet Ozturk",2001-06-25,2004-01-20,2005-07-05,2005-07-05,https://patents.google.com/patent/US6914256B2/en
US6932327B2,Cable guardrail release system ,The Texas A&M University System,"Dean C. Alberson, Roger P. Bligh, D. Lance Bullard, Jr., C. Eugene Buth",2002-01-30,2003-01-30,2005-08-23,2005-08-23,https://patents.google.com/patent/US6932327B2/en
US6913921B2,Rapid cell block embedding method and apparatus ,University Of Massachusetts,Andrew H. Fischer,2002-10-31,2003-10-30,2005-07-05,2005-07-05,https://patents.google.com/patent/US6913921B2/en
US6936822B2,Method and apparatus to prevent signal pile-up ,"Board Of Regents, The University Of Texas System","Wai-Hoi Wong, Hongdi Li, Jorge Uribe, Hossain Baghaei",1997-05-07,2001-10-16,2005-08-30,2005-08-30,https://patents.google.com/patent/US6936822B2/en
US6921267B2,Lung simulator for an integrated human patient simulator ,"University Of Florida Research Foundation, Inc.","Johannes H. van Oostrom, Venkata Meka",2002-12-06,2002-12-06,2005-07-26,2005-07-26,https://patents.google.com/patent/US6921267B2/en
