search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120201&after=publication:20120101&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8094081B1,Dual band radio frequency (RF) and optical communications antenna and terminal design methodology and implementation ,The Johns Hopkins University,"Jonathan R. Bruzzi, Bradley G. Boone",2007-10-25,2007-10-25,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094081B1/en
US8102586B2,"Electronic window shading system for houses, transport vehicles and the like ",Kuwait University,Tareq Abduljalil Albahri,2007-07-23,2007-07-23,2012-01-24,2012-01-24,https://patents.google.com/patent/US8102586B2/en
US8089417B2,Microwave scanning system and miniaturized microwave antenna ,The Royal Institution For The Advancement Of Learning/Mcgill University,"Milica Popovic, Houssam KANJ",2007-06-01,2008-05-30,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089417B2/en
US8097008B2,Laparoscopic hernia mesh spreader ,University Of South Florida,Eric Ross Henderson,2005-09-09,2008-03-10,2012-01-17,2012-01-17,https://patents.google.com/patent/US8097008B2/en
US8106379B2,Hybrid silicon evanescent photodetectors ,The Regents Of The University Of California,John E. Bowers,2006-04-26,2007-04-12,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106379B2/en
US8095484B2,System and method for automatic virtual metrology ,National Cheng Kung University,"Fan-Tien Cheng, Hsien-Cheng Huang, Yi-Ting Huang, Jia-Mau Jian",2008-05-20,2008-09-10,2012-01-10,2012-01-10,https://patents.google.com/patent/US8095484B2/en
US8105363B2,Spinal implant and method for restricting spinal flexion ,The Board Of Trustees Of The Leland Stanford Junior University,"Louis Fielding, Ian Bennett, Colin Cahill, Pat Arensdorf, Ralph Crisostomo, Todd Alamin",2004-03-09,2009-02-02,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105363B2/en
US8090256B2,Optical network architectures and optical communication schemes ,"Arizona Board Of Regents, A Body Corporate Of The State Of Arizona, Acting For And On Behalf Of Arizona State University","Martin Reisslein, Martin Maier, Martin Herzog",2006-10-04,2007-10-04,2012-01-03,2012-01-03,https://patents.google.com/patent/US8090256B2/en
US8102779B2,System and method of detecting and locating intermittent electrical faults in electrical systems ,Howard University,Charles J. Kim,2008-10-31,2008-10-31,2012-01-24,2012-01-24,https://patents.google.com/patent/US8102779B2/en
US8088575B2,Massive parallel method for decoding DNA and RNA ,The Trustees Of Columbia University In The City Of New York,"Jingyue Ju, Zengmin Li, John Robert Edwards, Yasuhiro Itagaki",2000-10-06,2010-07-19,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088575B2/en
US8100581B2,Method of determining the presence of a mineral within a material ,The University Of Queensland,Nenad Djordjevic,2005-11-04,2006-10-23,2012-01-24,2012-01-24,https://patents.google.com/patent/US8100581B2/en
US8089278B1,Time-resolved contrast-enhanced magnetic resonance (MR) angiography ,The Regents Of The University Of California,Jiang Du,2008-04-11,2009-04-13,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089278B1/en
US8108030B2,Method and apparatus to identify vulnerable plaques with thermal wave imaging of heated nanoparticles ,"Board Of Regents, The University Of Texas System, Volcano Corporation","Paul Castella, Jihoon Kim",2006-10-20,2007-10-22,2012-01-31,2012-01-31,https://patents.google.com/patent/US8108030B2/en
US8103962B2,Form-based ontology creation and information harvesting ,Brigham Young University,"David W. Embley, Cui Tao, Stephen W. Liddle",2008-11-04,2009-11-04,2012-01-24,2012-01-24,https://patents.google.com/patent/US8103962B2/en
US8094810B2,Unidirectional proxy re-encryption ,"Massachusetts Institute Of Technology, The Johns Hopkins University","Susan R. Hohenberger, Kevin Fu, Giuseppe Ateniese, Matthew Green",2006-02-03,2006-02-03,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094810B2/en
US8106260B2,Chimeric isoprenoid synthases and uses thereof ,The Board Of Trustees Of The University Of Kentucky,"Joseph Chappell, Kyoungwhan Back",1996-04-12,2003-11-21,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106260B2/en
US8108759B2,Error detection and correction using error pattern correcting codes ,Regents Of The University Of Minnesota,"Jaekyun Moon, Jihoon Park",2006-12-14,2007-12-04,2012-01-31,2012-01-31,https://patents.google.com/patent/US8108759B2/en
US8104358B1,High sensitivity passive wireless strain sensor ,University Of Puerto Rico,"Yi Jia, Fredrick A. Just, Manuel Toledo-Quiñones, David Serrano, Ke Sun",2006-01-23,2007-01-23,2012-01-31,2012-01-31,https://patents.google.com/patent/US8104358B1/en
US8105625B2,Rapidly dissolving pharmaceutical compositions comprising pullulan ,University Of Kansas,"Roger A. Rajewski, John L. Haslam",2007-04-05,2008-04-04,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105625B2/en
US8088931B2,Small molecule inhibitors of MDM2 and the uses thereof ,The Regents Of The University Of Michigan,"Shaomeng Wang, Ke Ding, Yipin Lu, Zaneta Nikolovska-Coleska, Su Qiu, Guoping Wang, Dongguang Qin, Sanjeev Kumar",2005-02-22,2010-06-24,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088931B2/en
US8105262B2,Indwelling heat exchange catheter and method of using same ,"Zoll Circulation, Inc., The Regents Of The University Of California","Wayne A. Noda, Mike L. Jones, Scott M. Evans, Blair D. Walker, William J. Worthen, Yves Pierre Gobin",1998-04-21,2011-02-03,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105262B2/en
US8088352B2,Graphitic-carbon-nanofiber/polymer brushes as gas sensors ,Vanderbilt University,"Charles Martin Lukehart, Lang Li",2006-11-28,2007-11-28,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088352B2/en
US8101431B2,Integration of fluids and reagents into self-contained cartridges containing sensor elements and reagent delivery systems ,"Board Of Regents, The University Of Texas System","John T. McDevitt, Karri L. Ballard, Pierre N. Floriano, Nick J. Christodoulides, Dean Neikirk, Eric Anslyn, Jason Shear",2004-02-27,2004-12-22,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101431B2/en
US8088385B2,PFKB3 inhibitor for the treatment of a proliferative cancer ,University Of Louisville Research Foundation Inc.,"Jason Chesney, John O. Trent, Sucheta Telang, Brian Clem, Jason Meier",2007-06-18,2008-06-18,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088385B2/en
US8106656B2,"Superconducting loop, saddle and birdcage MRI coils ",The University Of Houston System,"Jaroslaw Wosik, Krzysztof Nesteruk, Lei Ming P Xie",2004-01-20,2010-11-18,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106656B2/en
US8088405B2,Therapeutic compositions and methods ,"Rutgers, The State University of New Jersery",Kathryn E. Uhrich,1999-12-07,2006-09-21,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088405B2/en
US8089961B2,Low power ternary content-addressable memory (TCAMs) for very large forwarding tables ,"University Of Florida Research Foundation, Inc.","Sartaj Sahni, Wencheng Lu",2007-12-07,2007-12-07,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089961B2/en
US8097728B2,Iminosugar compounds with antiflavirus activity ,"Philadelphia Health & Education Corporation, The Board Of Trustees Of The University Of Illinois","Baohua Gu, Timothy M. Block, Robert M. Moriarty, Mahendra N. Deshpande, Rajendra C. Shah",2007-04-30,2008-04-30,2012-01-17,2012-01-17,https://patents.google.com/patent/US8097728B2/en
US8107056B1,Hybrid optical distance sensor ,"University Of Central Florida Research Foundation, Inc.",Nabeel A. Riza,2008-09-17,2009-09-16,2012-01-31,2012-01-31,https://patents.google.com/patent/US8107056B1/en
US8096969B2,Peritoneal dialysis methods and apparatus ,"The Regents Of The University Of California, The United States Of America As Represented By The United States Department Of Veterans Affairs","Martin Roberts, David B. N. Lee",2006-01-30,2010-05-04,2012-01-17,2012-01-17,https://patents.google.com/patent/US8096969B2/en
US8096941B2,Insertable device and system for minimal access procedure ,The Trustees Of Columbia University In The City Of New York,"Dennis L. Fowler, Peter K. Allen, Andrew T. Miller",2003-07-15,2006-06-23,2012-01-17,2012-01-17,https://patents.google.com/patent/US8096941B2/en
US8097701B2,"Aldehyde tags, uses thereof in site-specific protein modification ",The Regents Of The University Of California,"Isaac S. Carrico, Brian L. Carlson, Peng Wu, Carolyn Ruth Bertozzi",2006-09-21,2011-06-17,2012-01-17,2012-01-17,https://patents.google.com/patent/US8097701B2/en
US8106789B2,Electronic apparatus with active posture control function ,National Tsing Hua University,"Yi-Ling YANG, Cheng-Kuo Sung",2009-06-17,2009-09-14,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106789B2/en
US8101953B2,Thin film transistor having a plurality of carbon nanotubes ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Kai-Li Jiang, Qun-Qing Li, Shou-Shan Fan",2008-05-14,2009-04-02,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101953B2/en
US8090163B2,Multi-resolutional texture analysis fingerprint liveness systems and methods ,"West Virginia University Research Corp., WVU Office of Technology Transfer & WVU Business Incubator","Stephanie Schuckers, Aditya Abhyankar, Lawrence Hornak",2006-10-10,2007-10-10,2012-01-03,2012-01-03,https://patents.google.com/patent/US8090163B2/en
US8089115B2,Organic memory device with a charge storage layer and method of manufacture ,Nanyang Technological University,"Wei Lin Leong, Pooi See Lee, Yeng Ming Lam, Lixin Song, Ebinazar Benjamin Namdas, G. Subodh Mhaisalkar",2006-05-22,2007-05-22,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089115B2/en
US8095085B2,Automatic antenna tuning unit for software-defined and cognitive radio ,Arizona Board Of Regents For And On Behalf Of Arizona State University,"Hang Song, James T. Aberle, Bertan Bakkaloglu",2007-06-08,2008-06-06,2012-01-10,2012-01-10,https://patents.google.com/patent/US8095085B2/en
US8092737B2,Method of micro/nano imprinting ,National Taiwan University,"Jer-Haur Chang, Yuet-Ping Lee, Lon A. Wang, Yung-Pin Chen",2008-01-31,2008-09-03,2012-01-10,2012-01-10,https://patents.google.com/patent/US8092737B2/en
US8103981B2,Tool for modifying mask design layout ,"The Regents Of The University Of California, The Regents Of The University Of Michigan","Andrew B. Kahng, Puneet Gupta, Dennis Sylvester, Jie Yang",2003-02-25,2009-09-25,2012-01-24,2012-01-24,https://patents.google.com/patent/US8103981B2/en
US8097162B2,Systems and methods of microfluidic membraneless exchange using filtration of extraction outlet streams ,The Trustees Of Columbia University In The City Of New York,"Edward F. Leonard, Alan C. West, Christian Paul Aucoin, Edgar E. Nanne",2006-05-22,2010-11-17,2012-01-17,2012-01-17,https://patents.google.com/patent/US8097162B2/en
US8101157B2,Ligands to radiation-induced molecules ,Vanderbilt University,Dennis E. Hallahan,2001-10-03,2006-11-03,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101157B2/en
USPP22449P3,Blackberry plant named ‘APF-45’ ,The Board Of Trustees Of The University Of Arkansas,John Reuben Clark,2010-06-03,2010-06-03,2012-01-10,2012-01-10,https://patents.google.com/patent/USPP22449P3/en
US8098965B1,Electroabsorption modulator based on fermi level tuning ,University Of Washington,"Tom Baehr-Jones, Michael J. Hochberg",2008-02-07,2009-12-03,2012-01-17,2012-01-17,https://patents.google.com/patent/US8098965B1/en
US8099156B1,Cochlear optical analysis system and approach therefor ,The Board Of Trustees Of The Leland Stanford Junior University,"Mark Jacob Schnitzer, Nikolas H. Blevins, Eunice Lap Mun Cheung, Juergen Claus Jung, Ashkan Monfared",2006-09-15,2007-09-14,2012-01-17,2012-01-17,https://patents.google.com/patent/US8099156B1/en
US8088145B2,Vascular wound closure device and method ,Loma Linda University Medical Center,"Yong Hua Zhu, Wolff M. Kirsch",2005-10-05,2006-10-05,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088145B2/en
US8094948B2,Photo classification using optical parameters of camera from EXIF metadata ,The Regents Of The University Of California,"Ramesh Jain, Pinaki Sinha",2007-04-27,2008-04-25,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094948B2/en
US8096972B2,Devices for intraocular drug delivery ,Johns Hopkins University,"Sign Erickson Varner, Eugene deJuan, Jr., Terry Shelley, Aaron Christopher Barnes, Mark Humayun",2000-08-30,2003-12-19,2012-01-17,2012-01-17,https://patents.google.com/patent/US8096972B2/en
US8105126B2,Method for fabricating touch panel ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Kai-Li Jiang, Liang Liu, Shou-Shan Fan, Ga-Lane Chen, Jia-Shyong Cheng, Jeah-Sheng Wu",2008-07-04,2009-09-03,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105126B2/en
US8090730B2,Methods for fast progressive evaluation of polynomial range-sum queries on real-time datacubes ,University Of Southern California,"Cyrus Shahabi, Rolfe Schmidt",2001-12-04,2002-12-04,2012-01-03,2012-01-03,https://patents.google.com/patent/US8090730B2/en
US8093967B1,MEMS high speed switching converter ,University Of South Florida,"Weidong Wang, Shinzo Onishi",2006-03-16,2007-03-16,2012-01-10,2012-01-10,https://patents.google.com/patent/US8093967B1/en
US8103408B2,Suspension system for vehicle ,"Toyota Jidosha Kabushiki Kaisha, Kayaba Industry Co., Ltd., The University Of Tokyo","Hirofumi Inoue, Takuhiro Kondo, Yoshihiro Suda",2005-10-26,2006-10-25,2012-01-24,2012-01-24,https://patents.google.com/patent/US8103408B2/en
US8094303B2,Method and apparatus for detecting embedded material within an interaction region of a structure ,Loma Linda University Medical Center,"Paul E. Denney, Jay R. Eastman, Ta-Chieh Huang",2003-03-18,2011-01-07,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094303B2/en
US8101403B2,Method and device for rapid parallel microfluidic molecular affinity assays ,University Of Washington,"Paul Yager, Turgut Fettah Kosar, Michael Wai-Haung Look, Afshin Mashadi-Hossein, Katherine McKenzie, Kjell E. Nelson, Paolo Spicar-Mihalic, Dean Y. Stevens, Rahber Thariani",2006-10-04,2007-10-04,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101403B2/en
US8098859B2,"Methods, devices and systems using signal processing algorithms to improve speech intelligibility and listening comfort ",The Regents Of The University Of California,"Fan-Gang Zeng, Sheng Liu",2005-06-08,2006-06-08,2012-01-17,2012-01-17,https://patents.google.com/patent/US8098859B2/en
US8106576B1,Field emission unit and pixel tube for field emission display ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Yang Wei, Shou-Shan Fan",2010-11-29,2010-12-30,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106576B1/en
US8100031B2,Multi-linked device having a reinforcing member ,Carnegie Mellon University,"Brett Zubiate, Howie Choset",2007-02-27,2008-02-27,2012-01-24,2012-01-24,https://patents.google.com/patent/US8100031B2/en
US8105976B2,Separation medium containing thermally exfoliated graphite oxide ,The Trustees Of Princeton University,"Robert K. Prud'homme, Ilhan A. Aksay, Margarita Herrera-Alonso",2005-10-14,2008-09-11,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105976B2/en
US8102165B2,Means of eliminating electrolytic capacitor as the energy storage component in the single phase AD/DC two-stage converter ,"Fsp Technology Inc., Nanjing University Of Aeronautics And Astronautics","Linlin GU, Ming Xu, Xinbo Ruan, Kai Yao",2008-07-17,2009-07-01,2012-01-24,2012-01-24,https://patents.google.com/patent/US8102165B2/en
US8093569B2,Modular patient support system ,Loma Linda University Medical Centre,"Daniel W. Miller, Steve K. McAllaster, Jerry D. Slater, Nickolas S. Rigney, Daniel C. Anderson, Michael F. Moyers",2003-08-12,2010-04-12,2012-01-10,2012-01-10,https://patents.google.com/patent/US8093569B2/en
US8097922B1,Nanometer-scale transistor architecture providing enhanced carrier mobility ,The Regents Of The University Of California,"Alexander A. Balandin, Vladimir A. Fonoberov",2007-05-29,2007-05-29,2012-01-17,2012-01-17,https://patents.google.com/patent/US8097922B1/en
US8088727B2,"Method for reducing the risk, lessening the symptom, or delaying the onset of insulin resistance by administering SS-31 ","Cornell University, East Carolina University","P. Darrell Neufer, Ethan J. Anderson, Hazel H. Szeto",2008-02-07,2009-02-06,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088727B2/en
US8101424B2,Bioassays using plasmonic scattering from noble metal nanostructures ,"University Of Maryland, Baltimore County",Chris D. Geddes,2005-06-15,2006-06-15,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101424B2/en
US8091950B2,Methods and apparatus for reducing drag via a plasma actuator ,University Of Notre Dame Du Lac,"Thomas C. Corke, Richard Spivey",2006-11-02,2007-11-02,2012-01-10,2012-01-10,https://patents.google.com/patent/US8091950B2/en
US8098890B2,Image processing apparatus for reducing effects of fog on images obtained by vehicle-mounted camera and driver support apparatus which utilizes resultant processed images ,"Denso Corporation, National University Corporation Hokkaido University",Miki Haseyama,2007-06-13,2008-06-12,2012-01-17,2012-01-17,https://patents.google.com/patent/US8098890B2/en
US8094314B2,Optical sensing based on surface plasmon resonances in nanostructures ,The Regents Of The University Of California,"Kevin Tetz, Lin Pang, Yeshaiahu Fainman",2005-10-21,2006-10-23,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094314B2/en
US8093430B2,Methods of inhibiting ethylene responses in plants using cyclopropene amine compounds ,North Carolina State University,Edward C. Sisler,2007-06-22,2008-06-13,2012-01-10,2012-01-10,https://patents.google.com/patent/US8093430B2/en
US8108762B2,Operating method and circuit for low density parity check (LDPC) decoder ,National Chiao Tung University,"Chih-Hao Liu, Yen-Chin Liao, Chen-Yi Lee, Hsie-Chia Chang, Yarsun Hsu",2007-07-31,2007-11-13,2012-01-31,2012-01-31,https://patents.google.com/patent/US8108762B2/en
US8106184B2,Nicotinoyl riboside compositions and methods of use ,Cornell University,"Anthony Andrew Sauve, Tianle Yang",2005-11-18,2006-11-17,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106184B2/en
US8089522B2,Spatial-temporal multi-resolution image sensor with adaptive frame rates for tracking movement in a region of interest ,Regents Of The University Of Minnesota,"Jaehyuk Choi, Euisik Yoon",2007-09-07,2007-09-07,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089522B2/en
US8094743B2,Spatial modulation method and transmitting and receiving apparatuses using the same in a multiple input multiple output system ,"Samsung Electronics Co., Ltd., The University Court Of The University Of Edinburgh","Chang-wook Ahn, Sang-Boh Yun, Eung-sun Kim, Harald Haas, Mesleh Raed, Tae-In Hyon, Stephen Mclaughlin",2006-07-11,2007-07-10,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094743B2/en
US8098637B1,Load balancing in wireless local area networks ,Regents Of The University Of Minnesota,Ahmed H. Tewfik,2003-03-28,2004-03-29,2012-01-17,2012-01-17,https://patents.google.com/patent/US8098637B1/en
US8089013B2,Liquid logic structures for electronic device applications ,University Of Cincinnati,"Andrew J. Steckl, Jason C. Heikenfeld",2004-05-21,2005-05-20,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089013B2/en
US8098970B2,Composite waveguide ,The Regents Of The University Of Michigan,Almantas Galvanauskas,2004-07-14,2010-10-04,2012-01-17,2012-01-17,https://patents.google.com/patent/US8098970B2/en
US8101061B2,Material and device properties modification by electrochemical charge injection in the absence of contacting electrolyte for either local spatial or final states ,"Board Of Regents, The University Of Texas System","Dong-seok Suh, Ray Henry Baughman, Anvar Abdulahadovic Zakhidov",2004-03-05,2005-03-04,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101061B2/en
US8088908B2,Humanized anti-prostate stem cell antigen monoclonal antibody ,"City Of Hope, The Regents Of The University Of California","Mark A. Sherman, Anna M. Wu, Robert E. Reiter",2005-05-10,2006-05-10,2012-01-03,2012-01-03,https://patents.google.com/patent/US8088908B2/en
US8093873B2,Method for maximum power point tracking of photovoltaic cells by power converters and power combiners ,University Of Delaware,"Fouad Kiamilev, Nicholas Andrew Waite",2008-07-03,2010-12-03,2012-01-10,2012-01-10,https://patents.google.com/patent/US8093873B2/en
US8106430B2,Preparation of thin film transistors (TFTs) or radio frequency identification (RFID) tags or other printable electronics using ink-jet printer and carbon nanotube inks ,William Marsh Rice University,"Gyou-Jin Cho, Min Hun Jung, Jared L. Hudson, James M. Tour",2005-11-23,2010-09-14,2012-01-31,2012-01-31,https://patents.google.com/patent/US8106430B2/en
US8101144B2,Scrubber for removing heavy metals from gases ,"Yissum Research Development Company Of The Hebrew University Of Jerusalem, Ltd.","Yoel Sasson, Mandan Chidambaram, Zach BARNEA",2007-12-03,2010-08-17,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101144B2/en
US8101421B2,Volumetric induction phase shift detection system for determining tissue water content properties ,The Regents Of The University Of California,"Boris Rubinsky, Cesar A. Gonzalez",2005-06-09,2011-02-15,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101421B2/en
US8093365B2,Biocompatible materials containing stable complexes method of TSG-6 and hyaluronan and method of using same ,"New York University, Polytechnic Institute Of Nyu","Hans-Georg Wisniewski, Mary K. Cowman, Philip Band",2008-03-03,2009-02-17,2012-01-10,2012-01-10,https://patents.google.com/patent/US8093365B2/en
US8107167B2,Spatial-dispersion-free spectral combining of pulsed high peak power fiber laser beams ,The Regents Of The University Of Michigan,"Almantas Galvanauskas, Kai-Chung Hou",2009-05-04,2009-05-04,2012-01-31,2012-01-31,https://patents.google.com/patent/US8107167B2/en
US8101192B2,Methods for producing an immune response to tuberculosis ,"Oregon Health & Science University, The United States Of America As Represented By The Department Of Veterans Affairs","David Lewinsohn, Deborah Lewinsohn",2006-03-14,2010-09-29,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101192B2/en
US8107268B2,Passive lossless snubber cell for a power converter ,City University Of Hong Kong,"Shu Hung Chung, Tin Ho Li",2009-09-09,2009-09-09,2012-01-31,2012-01-31,https://patents.google.com/patent/US8107268B2/en
US8099151B2,System and method for magnetic-resonance-guided electrophysiologic and ablation procedures ,Johns Hopkins University School Of Medicine,"Henry R Halperin, Ronald D. Berger, Ergin Atalar, Elliot R McVeigh, Albert Lardo, Hugh Calkins, Joao Lima",1998-11-04,2005-12-22,2012-01-17,2012-01-17,https://patents.google.com/patent/US8099151B2/en
US8100424B2,Bicycle driving assistance device ,Chienkuo Technology University,Fu-She Jan,2009-11-17,2009-11-17,2012-01-24,2012-01-24,https://patents.google.com/patent/US8100424B2/en
USRE43122E1,Apparatus and method for trapping bead based reagents within microfluidic analysis systems ,The Governors Of The University Of Alberta,"D. Jed Harrison, Richard Oleschuk, Loranelle L. Lockyear, Cameron Skinner, Paul Li",1999-11-26,2010-06-22,2012-01-24,2012-01-24,https://patents.google.com/patent/USRE43122E1/en
US8089206B2,Field emission cathode and field emission display employing with same ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Yang Wei, Peng Liu, Liang Liu, Shou-Shan Fan",2008-07-09,2009-04-02,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089206B2/en
US8096983B2,Continuous subcutaneous insulin infusion therapy ,Juntendo University,"Hiroshi Uchino, Yasushi Tanaka, Ryuzo Kawamori",2005-03-07,2006-03-07,2012-01-17,2012-01-17,https://patents.google.com/patent/US8096983B2/en
US8105572B2,Method of treating tuberculosis with interferons ,"New York University, Research Foundation Of State University Of New York","Rany Condos, Gerald Smaldone",2007-05-18,2009-10-20,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105572B2/en
US8108850B2,Power-aware compiling method ,National Chung Cheng University,"Rong-Guey Chang, Tzong-Yen Lin",2006-06-23,2006-12-05,2012-01-31,2012-01-31,https://patents.google.com/patent/US8108850B2/en
US8091639B2,Geothermal well diversion agent formed from in situ decomposition of carbonyls at high temperature ,University Of Utah Research Foundation,"Peter E. Rose, Daniel L. Bour",2008-08-20,2009-08-20,2012-01-10,2012-01-10,https://patents.google.com/patent/US8091639B2/en
US8101382B2,Modified vitamin K-dependent polypeptides ,Regents Of The University Of Minnesota,Gary L Nelsestuen,2000-04-28,2010-09-08,2012-01-24,2012-01-24,https://patents.google.com/patent/US8101382B2/en
US8103376B2,System and method for the on-machine 2-D contour measurement ,Chung Yuan Christian University,"Shih-Ming Wang, Han-Jen Yu",2008-09-05,2008-09-05,2012-01-24,2012-01-24,https://patents.google.com/patent/US8103376B2/en
US8089190B2,Rotor for an interior permanent magnet synchronous motor ,"Hyundai Motor Company, Indudstry-University Cooperation Foundation Hanyang University","Chang Ha Lee, Jeong Hee Park, Yong Sun Park, Hyuck Roul Kwon, Jung Pyo Hong, Sung IL Kim, Tae Geun Lee",2009-07-14,2009-11-18,2012-01-03,2012-01-03,https://patents.google.com/patent/US8089190B2/en
US8093897B2,Method of detecting carrier spin polarisation and apparatus for the same ,University Of Plymouth,Genhua Pan,2006-10-10,2007-10-09,2012-01-10,2012-01-10,https://patents.google.com/patent/US8093897B2/en
