search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20040701&after=publication:20040401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6738144B1,Non-invasive method and low-coherence apparatus system analysis and process control ,University Of Central Florida,Aristide Dogariu,1999-12-17,1999-12-17,2004-05-18,2004-05-18,https://patents.google.com/patent/US6738144B1/en
US6732180B1,Method to inhibit the identification and retrieval of proprietary media via automated search engines utilized in association with computer compatible communications network ,The University Of Tulsa,"John C. Hale, Gavin W. Manes",2000-08-08,2000-08-08,2004-05-04,2004-05-04,https://patents.google.com/patent/US6732180B1/en
US6734880B2,User interface for a medical informatics systems ,"Stentor, Inc., University Of Pittsburgh Of The Commonwealth Sytem Of Higher Education","Paul Joseph Chang, Bradford V. Hebert, Benjamin J. McCurtain",1999-11-24,1999-11-24,2004-05-11,2004-05-11,https://patents.google.com/patent/US6734880B2/en
US6741655B1,Algorithms and system for object-oriented content-based video search ,The Trustees Of Columbia University In The City Of New York,"Shih-Fu Chang, William Chen, Horace J. Meng, Hari Sundaram, Di Zhong",1997-05-05,1998-05-05,2004-05-25,2004-05-25,https://patents.google.com/patent/US6741655B1/en
US6756025B2,Method for growing single-wall carbon nanotubes utilizing seed molecules ,William Marsh Rice University,"Daniel T. Colbert, Hongjie Dai, Jason H. Hafner, Andrew G. Rinzler, Richard E. Smalley",1996-08-08,2001-12-21,2004-06-29,2004-06-29,https://patents.google.com/patent/US6756025B2/en
US6716626B1,Human FGF-21 nucleic acids ,"Chiron Corporation, Kyoto University","Nobuyuki Itoh, Michael Kavanaugh",1999-11-18,2000-11-16,2004-04-06,2004-04-06,https://patents.google.com/patent/US6716626B1/en
US6737160B1,Adhesive microstructure and method of forming same ,The Regents Of The University Of California,"Robert J. Full, Ronald S. Fearing, Thomas W. Kenny, Kellar Autumn",1999-12-20,2000-08-23,2004-05-18,2004-05-18,https://patents.google.com/patent/US6737160B1/en
US6750311B1,Detection of biological molecules using boronate-based chemical amplification and optical sensors ,"Minimed Inc., The Regents Of The University Of California","William Peter Van Antwerp, John Joseph Mastrototaro, Stephen M. Lane, Joe H. Satcher, Jr., Christopher B. Darrow, Thomas A. Peyser, Jennifer Harder",1996-11-21,1999-12-14,2004-06-15,2004-06-15,https://patents.google.com/patent/US6750311B1/en
US6725078B2,System combining proton beam irradiation and magnetic resonance imaging ,St. Louis University,"Richard D. Bucholz, D. Douglas Miller",2000-01-31,2001-01-04,2004-04-20,2004-04-20,https://patents.google.com/patent/US6725078B2/en
US6730119B1,Percutaneous implantation of partially covered stents in aneurysmally dilated arterial segments with subsequent embolization and obliteration of the aneurysm cavity ,Board Of Regents Of The University Of Texas System,Richard W. Smalling,2000-10-06,2000-10-06,2004-05-04,2004-05-04,https://patents.google.com/patent/US6730119B1/en
US6747991B1,Filter and method for adaptively modifying the bit rate of synchronized video and audio streams to meet packet-switched network bandwidth constraints ,Carnegie Mellon University,"Michael Hemy, Peter Steenkiste, Thomas Gross",2000-04-26,2000-04-26,2004-06-08,2004-06-08,https://patents.google.com/patent/US6747991B1/en
US6755849B1,Method for delivering energy to tissue and apparatus ,"Board Of Regents, The University Of Texas System, Biotex, Inc.","Ashok Gowda, Roger J. McNichols, Massoud Motamedi, Pankaj J. Pasricha",2002-03-28,2002-03-28,2004-06-29,2004-06-29,https://patents.google.com/patent/US6755849B1/en
US6752812B1,Remote actuation of trajectory guide ,Regent Of The University Of Minnesota,Charles L. Truwit,1997-05-15,2000-11-21,2004-06-22,2004-06-22,https://patents.google.com/patent/US6752812B1/en
US6737939B2,Carbon nanotube array RF filter ,"California Institute Of Technology, Brown University Research Foundation","Daniel J. Hoppe, Brian D. Hunt, Flavio Noca, Jingming Xu, Larry Epp, Michael E. Hoenk",2001-03-30,2002-04-01,2004-05-18,2004-05-18,https://patents.google.com/patent/US6737939B2/en
US6736978B1,Method and apparatus for magnetoresistive monitoring of analytes in flow streams ,"Iowa State University Research Foundation, Inc.","Marc D. Porter, Jing Ni, G. Brent Dawson, Ruth Shinar, Robert J. Lipert, Michael C. Granger, Mark Tondra",2000-12-13,2001-12-13,2004-05-18,2004-05-18,https://patents.google.com/patent/US6736978B1/en
US6734825B1,Miniature built-in multiple frequency band antenna ,The National University Of Singapore,"Yongxin Guo, Yan Wah Michael Chia, Zhining Chen",2002-10-28,2002-10-28,2004-05-11,2004-05-11,https://patents.google.com/patent/US6734825B1/en
US6732024B2,"Method and apparatus for vehicle control, navigation and positioning ",The Board Of Trustees Of The Leland Stanford Junior University,"Andrew Karl Wilhelm Rekow, David Mark Bevly, Bradford W. Parkinson",2001-05-07,2001-05-07,2004-05-04,2004-05-04,https://patents.google.com/patent/US6732024B2/en
US6744848B2,Method and system for low-dose three-dimensional imaging of a scene ,Brandeis University,"Martin Stanton, Alexander Stewart, Walter Phillips",2000-02-11,2001-02-12,2004-06-01,2004-06-01,https://patents.google.com/patent/US6744848B2/en
US6752977B2,Process for purifying single-wall carbon nanotubes and compositions thereof ,William Marsh Rice University,"Richard E. Smalley, Robert H. Hauge, Wan-Ting Chiang",2001-02-12,2002-02-08,2004-06-22,2004-06-22,https://patents.google.com/patent/US6752977B2/en
US6746465B2,Catheter based balloon for therapy modification and positioning of tissue ,The Regents Of The University Of California,"Chris J. Diederich, Dana L. Deardorff",2001-12-14,2001-12-14,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746465B2/en
US6753147B2,Digital amplification ,The Johns Hopkins University,"Bert Vogelstein, Kenneth W. Kinzler",1999-08-02,2001-10-12,2004-06-22,2004-06-22,https://patents.google.com/patent/US6753147B2/en
US6751455B1,Power- and bandwidth-adaptive in-home wireless communications system with power-grid-powered agents and battery-powered clients ,The Regents Of The University Of California,Anthony Acampora,1999-09-17,2000-09-15,2004-06-15,2004-06-15,https://patents.google.com/patent/US6751455B1/en
US6723394B1,Aligned polymers for an organic TFT ,Cambridge University Technical Services Limited,"Henning Sirringhaus, Richard Henry Friend, Richard John Wilson",1999-06-21,2000-06-21,2004-04-20,2004-04-20,https://patents.google.com/patent/US6723394B1/en
US6736942B2,Freestanding reactive multilayer foils ,Johns Hopkins University,"Timothy P. Weihs, Todd Hufnagel, Omar Knio, Michael Reiss, David van Heerden, Howard Feldmesser",2000-05-02,2001-05-01,2004-05-18,2004-05-18,https://patents.google.com/patent/US6736942B2/en
US6737447B1,Nitric oxide-modified linear poly(ethylenimine) fibers and uses thereof ,The University Of Akron,"Daniel J. Smith, Darrell H. Reneker",1999-10-08,2000-05-16,2004-05-18,2004-05-18,https://patents.google.com/patent/US6737447B1/en
US6754298B2,Method for statistically reconstructing images from a plurality of transmission measurements having energy diversity and image reconstructor apparatus utilizing the method ,The Regents Of The University Of Michigan,Jeffrey A. Fessler,2002-02-20,2003-02-18,2004-06-22,2004-06-22,https://patents.google.com/patent/US6754298B2/en
US6744727B2,Apparatus and method for spare capacity allocation ,The University Of Pittsburgh,"Yu Liu, David TIpper",2000-08-10,2001-08-10,2004-06-01,2004-06-01,https://patents.google.com/patent/US6744727B2/en
US6726934B1,Micro-particulate and nano-particulate polymeric delivery system ,Vanderbilt University,Ales Prokop,1997-10-09,1998-10-09,2004-04-27,2004-04-27,https://patents.google.com/patent/US6726934B1/en
US6751498B1,"Apparatus and method for non-invasive, passive fetal heart monitoring ",The Johns Hopkins University,"Robert S. Greenberg, John A. Christion, Edward J. Moses, Wayne I. Sternberger",1999-03-15,2000-03-10,2004-06-15,2004-06-15,https://patents.google.com/patent/US6751498B1/en
US6739190B2,Micromechanical resonator device ,The Regents Of The University Of Michigan,"Wan-Thai Hsu, Clark T. C. Nguyen",2000-08-24,2001-08-23,2004-05-25,2004-05-25,https://patents.google.com/patent/US6739190B2/en
US6757582B2,Methods and systems to control a shaping tool ,Carnegie Mellon University,"Gabriel Brisson, Takeo Kanade, Anthony DiGioia, III, Branislav Jaramaz",2002-05-03,2003-04-30,2004-06-29,2004-06-29,https://patents.google.com/patent/US6757582B2/en
US6751623B1,Flexible interchange of coded multimedia facilitating access and streaming ,"At&T Corp., The Trustees Of Columbia University","Andrea Basso, Alexandros Eleftheriadis, Hari Kalva, Atul Puri, Robert Lewis Schmidt",1998-01-26,1999-01-26,2004-06-15,2004-06-15,https://patents.google.com/patent/US6751623B1/en
US6717174B2,System for quantitative radiographic imaging ,University Of Massachusetts Medical Center,Andrew Karellas,1989-12-05,2001-06-29,2004-04-06,2004-04-06,https://patents.google.com/patent/US6717174B2/en
US6746594B2,Miniature support for thin films containing single channels or nanopores and methods for using the same ,"The Regents Of The University Of California, President And Fellows Of Harvard College","Mark A. Akeson, David W. Deamer, Daniel Branton",1998-11-06,2001-06-08,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746594B2/en
US6720007B2,Polymeric microspheres ,Tufts University,"David R. Walt, Tarun K. Mandal, Michael S. Fleming",2000-10-25,2001-10-25,2004-04-13,2004-04-13,https://patents.google.com/patent/US6720007B2/en
US6719902B1,Fe(o)-based bioremediation of aquifers contaminated with mixed wastes ,The University Of Iowa Research Foundation,"Pedro J. Alvarez, Brian A. Till, Lenly J Weathers, Gene F. Parkin, Jerald L. Schnoor",1997-04-25,1998-04-24,2004-04-13,2004-04-13,https://patents.google.com/patent/US6719902B1/en
US6735424B1,S-band low-noise amplifier with self-adjusting bias for improved power consumption and dynamic range in a mobile environment ,The Regents Of The University Of California,"Lawrence Larson, Wei Xiong",2000-06-14,2000-06-14,2004-05-11,2004-05-11,https://patents.google.com/patent/US6735424B1/en
US6747976B1,Distributed scheduling architecture with efficient reservation protocol and dynamic priority scheme for wireless ATM networks ,Centre for Wireless Communications of The National University of Singapore,"Brahim Bensaou, Kee Chaing Chua, Chi Hang Tse",2000-05-23,2000-07-26,2004-06-08,2004-06-08,https://patents.google.com/patent/US6747976B1/en
US6726925B1,Temperature-sensitive liposomal formulation ,Duke University,David Needham,1998-06-18,1999-12-09,2004-04-27,2004-04-27,https://patents.google.com/patent/US6726925B1/en
US6716175B2,Autonomous boundary detection system for echocardiographic images ,University Of Florida,"Edward A. Geiser, David C. Wilson",1998-08-25,2002-01-11,2004-04-06,2004-04-06,https://patents.google.com/patent/US6716175B2/en
US6754632B1,Methods and devices for delivering exogenously generated speech signals to enhance fluency in persons who stutter ,East Carolina University,"Joseph Kalinowski, Andrew Stuart, Michael Rastatter",2000-09-18,2000-09-18,2004-06-22,2004-06-22,https://patents.google.com/patent/US6754632B1/en
US6733743B2,Methods to impair hematologic cancer progenitor cells and compounds related thereto ,University Of Kentucky Research Foundation,Craig Jordan,2000-03-06,2001-03-06,2004-05-11,2004-05-11,https://patents.google.com/patent/US6733743B2/en
US6731391B1,Shadow moire surface measurement using Talbot effect ,The Research Foundation Of State University Of New York,"Imin Kao, Fu-Pen Chiang",1998-05-13,1998-05-13,2004-05-04,2004-05-04,https://patents.google.com/patent/US6731391B1/en
US6755900B2,Crosslinked and crosslinkable hollow fiber mixed matrix membrane and method of making same ,"Chevron U.S.A. Inc., University Of Texas System","William J. Koros, David Wallace, John D. Wind, Stephen J. Miller, Claudia Staudt-Bickel, De Q. Vu",2001-12-20,2002-12-18,2004-06-29,2004-06-29,https://patents.google.com/patent/US6755900B2/en
US6723088B2,Laparoscopic porting ,"Board Of Regents, The University Of Texas","Harold V. Gaskill, III, Harold V. Gaskill, IV",2001-12-20,2001-12-20,2004-04-20,2004-04-20,https://patents.google.com/patent/US6723088B2/en
US6737053B1,Tissue-engineered ligament ,National University Of Singapore,"James Cho Hong Goh, Kwan-Ho Chan",1999-11-12,2000-11-10,2004-05-18,2004-05-18,https://patents.google.com/patent/US6737053B1/en
US6740094B2,Shape memory polymer actuator and catheter ,The Regents Of The University Of California,"Duncan J. Maitland, Abraham P. Lee, Daniel L. Schumann, Dennis L. Matthews, Derek E. Decker, Charles A. Jungreis",2000-11-06,2001-01-16,2004-05-25,2004-05-25,https://patents.google.com/patent/US6740094B2/en
US6747003B1,Modified vitamin K-dependent polypeptides ,Regents Of The University Of Minnesota,Gary L. Nelsestuen,1997-10-23,2000-02-03,2004-06-08,2004-06-08,https://patents.google.com/patent/US6747003B1/en
US6755831B2,Wrist surgery devices and techniques ,Regents Of The University Of Minnesota,"Matthew D. Putnam, David Gesensway, Charles D. Jennings",2001-11-30,2001-11-30,2004-06-29,2004-06-29,https://patents.google.com/patent/US6755831B2/en
US6727065B2,Methods of use of semiconductor nanocrystal probes for treating a material ,The Regents Of The University Of California,"Shimon Weiss, Marcel Bruchez, Paul Alivisatos",1997-11-25,2001-02-12,2004-04-27,2004-04-27,https://patents.google.com/patent/US6727065B2/en
US6720344B2,Methods and compositions for stimulating osteoblast proliferation or treating malignant cell proliferation and methods for selecting osteoblast proliferation stimulants ,The Board Of Regents Of The University Of Texas System,"Sean M. Kerwin, Laurence H. Hurley, Mark R. DeLuca, Bob M. Moore, III, Gregory R. Mundy",1996-06-20,2002-03-27,2004-04-13,2004-04-13,https://patents.google.com/patent/US6720344B2/en
US6743610B2,Method to produce succinic acid from raw hydrolysates ,The University Of Chicago,"Mark I. Donnelly, Cynthia Y. Sanville-Millard, Nhuan Phu Nghiem",2001-03-30,2001-03-30,2004-06-01,2004-06-01,https://patents.google.com/patent/US6743610B2/en
US6728281B1,Quantum-dot photon turnstile device ,"The Board Of Trustees Of The Leland Stanford Junior University, Japan Science And Technology Corporation","Charles Santori, Oliver Benson, Yoshihisa Yamamoto, Matthew Pelton, Jungsang Kim",2000-02-10,2001-02-09,2004-04-27,2004-04-27,https://patents.google.com/patent/US6728281B1/en
US6753036B2,Method for fabrication of electrodes ,The Regents Of The University Of California,"Alan F. Jankowski, Jeffrey D. Morse, Randy Barksdale",2001-07-16,2001-07-16,2004-06-22,2004-06-22,https://patents.google.com/patent/US6753036B2/en
US6716378B2,Method for forming hierarchically ordered porous oxides ,The Regents Of The University Of California,"Peidong Yang, Tao Deng, George M. Whitesides, Galen Stucky, Dongyaun Zhao, Bradley Chmelka, David Pine, Pingyun Feng",1998-11-04,2002-05-14,2004-04-06,2004-04-06,https://patents.google.com/patent/US6716378B2/en
US6726648B2,Valved apical conduit with trocar for beating-heart ventricular assist device placement ,The University Of Miami,"Richard J. Kaplon, Gary S. Margules",2000-08-14,2001-08-14,2004-04-27,2004-04-27,https://patents.google.com/patent/US6726648B2/en
US6728273B2,Ultrashort-pulse laser machining system employing a parametric amplifier ,The Regents Of The University Of California,Michael D. Perry,1997-05-20,2001-07-31,2004-04-27,2004-04-27,https://patents.google.com/patent/US6728273B2/en
US6754524B2,Method for detecting deception ,Research Foundation Of The City University Of New York,"Ray Johnson, Jr.",2000-08-28,2001-08-28,2004-06-22,2004-06-22,https://patents.google.com/patent/US6754524B2/en
US6757675B2,Method and apparatus for indexing document content and content comparison with World Wide Web search service ,The Regents Of The University Of California,"Alex Aiken, Saul Schleimer, Joel Auslander, Daniel Wilkerson, Anthony Tomasic, Steve Fink",2000-07-24,2003-02-12,2004-06-29,2004-06-29,https://patents.google.com/patent/US6757675B2/en
US6730658B1,Stimulation of lymphatic growth with an FLT4 ligand ,"Helsinki University Licensing, Ltd., Ludwig Institute For Cancer Research","Kari Alitalo, Vladimir Joukov",1995-08-01,2000-08-02,2004-05-04,2004-05-04,https://patents.google.com/patent/US6730658B1/en
US6728129B2,Multistate triple-decker dyads in three distinct architectures for information storage applications ,The Regents Of The University Of California,"Jonathan S. Lindsey, David F. Bocian, Karl-Heinz Schweikart, Werner G. Kuhr",2002-02-19,2002-02-19,2004-04-27,2004-04-27,https://patents.google.com/patent/US6728129B2/en
US6751490B2,Continuous optoacoustic monitoring of hemoglobin concentration and hematocrit ,The Board Of Regents Of The University Of Texas System,"Rinat Esenaliev, Massoud Motamedi, Donald Prough",2000-03-01,2001-03-01,2004-06-15,2004-06-15,https://patents.google.com/patent/US6751490B2/en
US6731767B1,Adaptive dynamic range of optimization sound processor ,The University Of Melbourne,"Peter John Blamey, Christopher John James, Konrad Wildi, Hugh Joseph McDermott, Lois Martin",1999-02-05,2000-01-05,2004-05-04,2004-05-04,https://patents.google.com/patent/US6731767B1/en
US6716825B2,Phosphonate compounds ,The Regents Of The University Of California,"Karl Y. Hostetler, James R. Beadle, Ganesh D. Kini",1999-12-03,2000-12-04,2004-04-06,2004-04-06,https://patents.google.com/patent/US6716825B2/en
US6746635B2,Methods for micronization of hydrophobic drugs ,Brown University Research Foundation,"Edith Mathiowitz, Christopher Thanos, Zhi Liu",2001-08-08,2002-08-08,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746635B2/en
US6720469B1,Cell adhesion ,The University Court Of The University Of Glasgow,"Adam Sebastian Genevieve Curtis, Christopher David Wicks Wilkinson",1998-03-11,1999-03-10,2004-04-13,2004-04-13,https://patents.google.com/patent/US6720469B1/en
US6733591B2,Method and apparatus for producing group-III nitrides ,"University Of Florida Research Foundation, Inc.",Tim Anderson,1998-06-18,2000-12-12,2004-05-11,2004-05-11,https://patents.google.com/patent/US6733591B2/en
US6753035B2,Compositions and methods for wood preservation ,Board Of Control Of Michigan Technological University,"Peter Laks, Patricia A. Heiden",2000-05-31,2003-01-21,2004-06-22,2004-06-22,https://patents.google.com/patent/US6753035B2/en
US6754016B2,Frequency modulation pattern for disk drive assemblies ,Carnegie Mellon University,"William C. Messner, Jian-Gang Zhu, Xiangdong Lin",2001-04-19,2001-04-19,2004-06-22,2004-06-22,https://patents.google.com/patent/US6754016B2/en
US6730324B2,Biofunctional hydroxyapatite coatings and microspheres for in-situ drug encapsulation ,The University Of British Columbia,"Tomasz Troczynski, Dean-Mo Liu, Quanzu Yang",2001-04-20,2001-04-20,2004-05-04,2004-05-04,https://patents.google.com/patent/US6730324B2/en
US6753567B2,Lanthanum oxide-based dielectrics for integrated circuit capacitors ,North Carolina State University,"Jon-Paul Maria, Angus Ian Kingon",2000-01-19,2003-01-13,2004-06-22,2004-06-22,https://patents.google.com/patent/US6753567B2/en
US6720177B2,Porous semiconductor-based optical interferometric sensor ,"The Regents Of The University Of California, The Scripps Research Institute","M. Reza Ghadiri, Michael J. Sailor, Kianoush Motesharei, Shang-Yi Lin, Keiki-Pua S. Dancil",1997-09-05,2001-02-28,2004-04-13,2004-04-13,https://patents.google.com/patent/US6720177B2/en
US6745336B1,System and method of operand value based processor optimization by detecting a condition of pre-determined number of bits and selectively disabling pre-determined bit-fields by clock gating ,Princeton University,"Margaret Martonosi, David Brooks",1999-05-20,2000-05-19,2004-06-01,2004-06-01,https://patents.google.com/patent/US6745336B1/en
US6757699B2,Method and system for fragmenting and reconstituting data ,Franciscan University Of Steubenville,Douglas B. Lowry,2000-10-06,2001-05-04,2004-06-29,2004-06-29,https://patents.google.com/patent/US6757699B2/en
US6737408B1,"Compounds for control of appetite, blood pressure, cardiovascular response, libido, and circadian rhythm ",University Of Cincinnati,"Ambikaipakan Balasubramanium, William T. Chance",1997-08-07,2000-07-18,2004-05-18,2004-05-18,https://patents.google.com/patent/US6737408B1/en
US6723334B1,Biologically compatible bone cements and orthopedic methods ,"Iowa State University Research Foundation, Inc.","Thomas D. McGee, Marie L. Roemhildt",2000-03-01,2001-03-01,2004-04-20,2004-04-20,https://patents.google.com/patent/US6723334B1/en
US6749632B2,Application of wavefront sensor to lenses capable of post-fabrication power modification ,"California Institute Of Technology, The Regents Of The University Of California, Calhoun Vision, Inc.","Christian A. Sandstedt, Jagdish M. Jethmalani, Robert H. Grubbs, Julia A. Kornfield, Daniel M. Schwartz, Robert Maloney",2000-03-20,2001-03-20,2004-06-15,2004-06-15,https://patents.google.com/patent/US6749632B2/en
US6723338B1,Compositions and methods for treating lymphoma ,"Inex Pharmaceuticals Corporation, Board Of Regents, The University Of Texas System","Andreas H. Sarris, Fernando Cabanillas, Patricia M. Logan, Clive T. R. Burge, James H. Goldie, Murray S. Webb",1999-04-01,2000-03-31,2004-04-20,2004-04-20,https://patents.google.com/patent/US6723338B1/en
US6746122B2,Image projection system engine assembly ,Duke University,Richard M. Knox,1996-10-17,2002-04-12,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746122B2/en
US6757019B1,Low-power parallel processor and imager having peripheral control circuitry ,The Board Of Trustees Of The Leland Stanford Junior University,"Jeff Y. F. Hsieh, Teresa H. Y. Meng",1999-03-13,2000-03-10,2004-06-29,2004-06-29,https://patents.google.com/patent/US6757019B1/en
US6716196B2,Catheter system for delivery of Therapeutic compounds to cardiac tissue ,The Regents Of The University Of California,"Michael D. Lesh, Thomas F. Kordis, Stuart D. Edwards",1993-07-30,2001-02-28,2004-04-06,2004-04-06,https://patents.google.com/patent/US6716196B2/en
US6746659B2,Ultrastable porous aluminosilicate structures ,Board Of Trustees Of Michigan State University,"Thomas J. Pinnavaia, Wenzhong Zhang, Yu Liu",2000-05-25,2001-02-21,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746659B2/en
US6735318B2,Middle ear hearing aid transducer ,Kyungpook National University Industrial Collaboration Foundation,Jin-ho Cho,1998-12-30,2001-04-11,2004-05-11,2004-05-11,https://patents.google.com/patent/US6735318B2/en
US6746870B1,DNA recombination in eukaryotic cells by the bacteriophage PHIC31 recombination system ,"The Regents Of The University Of California, The United States Of America As Represented By The Secretary Of Agriculture","David W. Ow, Richard Calendar, Lynn Thomason",1999-07-23,2000-07-21,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746870B1/en
US6718189B2,Method and apparatus for non-invasive blood analyte measurement with fluid compartment equilibration ,"Rio Grande Medical Technologies, Inc., University Of New Mexico","Mark Rohrscheib, Craig Gardner, Mark R. Robinson",1995-08-09,2001-05-24,2004-04-06,2004-04-06,https://patents.google.com/patent/US6718189B2/en
US6734000B2,Nanoporous silicon support containing macropores for use as a bioreactor ,Regents Of The University Of California,"Vicki I. Chin, Sangeeta N. Bhatia, Michael J. Sailor, Boyce E. Collins",2000-10-12,2001-10-12,2004-05-11,2004-05-11,https://patents.google.com/patent/US6734000B2/en
US6723387B1,Multimodal structured hardcoatings made from micro-nanocomposite materials ,Rutgers University,"Bernard H. Kear, Ganesh Skandan",1999-08-16,2000-08-16,2004-04-20,2004-04-20,https://patents.google.com/patent/US6723387B1/en
US6716228B2,Surgical access device ,Yale University,Michael G. Tal,2000-09-30,2001-09-06,2004-04-06,2004-04-06,https://patents.google.com/patent/US6716228B2/en
US6756993B2,Methods and apparatus for rendering images using 3D warping techniques ,The University Of North Carolina At Chapel Hill,"Voicu Popescu, Anselmo Lastra, John Eyles",2001-01-17,2002-01-17,2004-06-29,2004-06-29,https://patents.google.com/patent/US6756993B2/en
US6743968B2,Methods and compositions to reduce or eliminate transmission of a transgene ,Yale University,"Stephen L. Dellaporta, Maria A. Moreno",2000-02-28,2001-02-28,2004-06-01,2004-06-01,https://patents.google.com/patent/US6743968B2/en
US6730537B2,Scaffold-organized clusters and electronic devices made using such clusters ,The State Of Oregon Acting By And Through The State Board Of Higher Education On Behalf Of The University Of Oregon,"James E. Hutchison, Scott M. Reed",2000-03-24,2001-03-26,2004-05-04,2004-05-04,https://patents.google.com/patent/US6730537B2/en
US6744011B1,Online monitoring system and method for a short-circuiting gas metal arc welding process ,"General Motors Corporation, University Of Michigan","Shixin Jack Hu, Yunxian Chu, Wenkao Hou, Samuel Paul Marin, Pei-Chung Wang",2002-11-26,2002-11-26,2004-06-01,2004-06-01,https://patents.google.com/patent/US6744011B1/en
US6743823B1,Therapeutic methods relating to human carbamyl phosphate synthetase I polymorphism ,Vanderbilt University,"Marshall L. Summar, Brian W. Christman",1999-06-01,2000-06-01,2004-06-01,2004-06-01,https://patents.google.com/patent/US6743823B1/en
US6746873B1,Vibratory system for a sorting flow cytometer ,"Xy, Inc., Dakocytomation Colorado, Inc., Colorado State University Research Foundation","Kristopher S. Buchanan, Lisa Herickhoff, George Seidel, George C. Malachowski, Matthias J. G. Ottenberg, Douglas H. Ferguson",1998-02-20,1999-02-19,2004-06-08,2004-06-08,https://patents.google.com/patent/US6746873B1/en
US6723497B2,Therapeutic platelets and methods ,The Regents Of The University Of California,"Willem F. Wolkers, John H. Crowe, Fern Tablin, Ann E. Oliver, Naomi J. Walker, Nelly Tsvetkova",2000-02-10,2001-04-05,2004-04-20,2004-04-20,https://patents.google.com/patent/US6723497B2/en
US6717655B2,Micropulse lidar system ,City University Of Hong Kong,"Yuk Sun Andrew Cheng, Yongkang Guo, Jianhua Zhu",2001-06-20,2002-06-17,2004-04-06,2004-04-06,https://patents.google.com/patent/US6717655B2/en
US6726847B2,Silver stain removal by chemical etching and sonication ,Northwestern University,"Chad A. Mirkin, So-Jung Park, Rongchao Jin",2000-12-06,2001-11-30,2004-04-27,2004-04-27,https://patents.google.com/patent/US6726847B2/en
