search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120501&after=publication:20120401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8160406B2,Acoustic sensor with at least one photonic crystal slab ,The Board Of Trustees Of The Leland Stanford Junior University,"Onur Kilic, Olav Solgaard, Michel J. F. Digonnet, Gordon S. Kino",2005-04-29,2010-09-01,2012-04-17,2012-04-17,https://patents.google.com/patent/US8160406B2/en
US8153739B2,Antimicrobial polymers ,University Of Massachusetts,"Gregory Tew, Ahmad E. Madkour, Karen Lienkamp, Ashlan Marie Musante",2009-06-08,2010-06-08,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153739B2/en
US8153773B2,Synthesis and use of anti-reverse phosphorothioate analogs of the messenger RNA cap ,"Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, University Of Warsaw","Jacek Jemielity, Ewa M. Grudzien-Nogalska, Joanna Kowalska, Edward Darzynkiewicz, Robert E. Rhoads",2007-06-19,2008-06-19,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153773B2/en
US8166022B2,"System, method, and apparatus for parallelizing query optimization ","International Business Machines Corporation, Kyungpook National University","Wook-Shin Han, Wooseong Kwak, Jinsoo Lee, Guy M Lohman, Volker Markl",2009-08-18,2009-08-18,2012-04-24,2012-04-24,https://patents.google.com/patent/US8166022B2/en
US8148979B1,Selective magnetic resonance imaging ,The Regents Of The University Of California,Jiang Du,2008-04-16,2009-04-16,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148979B1/en
US8158200B2,Methods of forming graphene/(multilayer) boron nitride for electronic device applications ,University Of North Texas,Jeffry Kelber,2009-08-18,2009-08-18,2012-04-17,2012-04-17,https://patents.google.com/patent/US8158200B2/en
US8147833B2,Prevention and treatment of synucleinopathic and amyloidogenic disease ,"Neotope Biosciences Limited, The Regents Of The University Of California","Dale B. Schenk, Eliezer Masliah, Manuel J. Buttini, Tamie J. Chilcote, Edward Rockenstein, Kate Dora Games",2007-02-23,2008-02-22,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147833B2/en
US8155938B2,"Method and apparatus for sampling and predicting rare events in complex electronic devices, circuits and systems ",Carnegie Mellon University,"Amith Singhee, Rob Rutenbar",2008-03-28,2008-03-28,2012-04-10,2012-04-10,https://patents.google.com/patent/US8155938B2/en
US8160293B1,Determining whether or not a digital image has been tampered with ,The Research Foundation Of State University Of New York,"Jessica Fridrich, Miroslav Goljan, Jan Lukas",2006-05-19,2006-05-19,2012-04-17,2012-04-17,https://patents.google.com/patent/US8160293B1/en
US8156136B2,Revising imagery search results based on user feedback ,The Curators Of The University Of Missouri,"Curtis Herbert Davis, Matthew Nicholas Klaric, Grant Jason Scott, Brian Christopher Claywell, Chi-Ren Shyu",2008-10-16,2008-10-20,2012-04-10,2012-04-10,https://patents.google.com/patent/US8156136B2/en
US8158005B1,Functional composites formed from colloidal polymer particles with photocatalytic metal oxide (MOx) nanoparticles ,University Of South Florida,"Vinay Gupta, Maya Trotz, Cecil Coutinho",2007-11-02,2008-11-03,2012-04-17,2012-04-17,https://patents.google.com/patent/US8158005B1/en
US8166544B2,Network-based infection detection using host slowdown ,Polytechnic Institute Of New York University,"Nasir Memon, Husrev Taha Sencar, Kulesh Shanmugasundaram",2007-11-09,2008-02-26,2012-04-24,2012-04-24,https://patents.google.com/patent/US8166544B2/en
US8147798B2,Amyloid imaging as a surrogate marker for efficacy of anti-amyloid therapies ,University of Pittsburgh—of the Commonwealth System of Higher Education,"William E. Klunk, Chester A. Mathis, Jr.",2004-07-02,2005-07-01,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147798B2/en
US8159295B2,Supply-modulated RF power amplifier and RF amplification methods ,The Regents Of The University Of California,"Peter M. Asbeck, Donald Kimball, Jinseong Jeong",2009-05-21,2010-05-21,2012-04-17,2012-04-17,https://patents.google.com/patent/US8159295B2/en
US8153119B2,Engineered enzymatically active bacteriophage and methods for dispersing biofilms ,"Trustees Of Boston University, Massachusetts Institute Of Technology","James J Collins, Timothy Kuan-Ta Lu",2007-12-18,2008-12-18,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153119B2/en
US8155389B2,Method and system for motion correction in imaging systems ,The University Of Utah Research Foundation,"Dennis Lee Parker, Evgueni G. Kholmovski",2007-10-02,2008-08-12,2012-04-10,2012-04-10,https://patents.google.com/patent/US8155389B2/en
US8149407B1,Method and apparatus for trace gas detection using off-axis cavity and multiple line integrated spectroscopy ,Adelphi University,Gottipaty Rao,2010-09-09,2011-02-11,2012-04-03,2012-04-03,https://patents.google.com/patent/US8149407B1/en
US8148982B2,Spin locked balanced steady-state free precession (slSSFP) with off-resonance spin locked pulses interleaved with imaging gradients ,The Trustees Of The University Of Pennsylvania,"Walter R. T. Witschey, Mark A. Elliott, Ari Borthakur, Ravinder Reddy",2009-04-20,2009-04-20,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148982B2/en
US8163692B2,Protection against and treatment of ionizing radiation ,University Of North Texas Health Science Center Of Fort Worth,"Sanjay Awasthi, Sharad S. Singhal",2002-11-13,2009-07-24,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163692B2/en
US8153684B2,Use of equol for treating androgen mediated diseases ,"Colorado State University Research Foundation, Brigham Young University Technology Transfer Office, Children's Hospital Medical Center Of Cincinnati, Ohio","Edwin Douglas Lephart, Trent D. Lund, Kenneth David Reginald Setchell, Robert J. Handa",2002-10-29,2009-10-02,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153684B2/en
US8151600B2,Self-inflated micro-glass blowing ,The Regents Of The University Of California,"Erik Jesper Eklund, Andrei M Shkel",2007-05-03,2008-05-01,2012-04-10,2012-04-10,https://patents.google.com/patent/US8151600B2/en
US8146924B2,Low-compression force metal gaskets ,"Tohoku University, Nippon Valqua Industries, Ltd.","Tadahiro Ohmi, Yasuyuki Shirai, Yasushi Aburatani, Akira Muramatsu, Masayuki Noguchi, Kouji Sato, Satoshi Kumaki",2007-06-15,2008-06-11,2012-04-03,2012-04-03,https://patents.google.com/patent/US8146924B2/en
US8158497B2,Planar nonpolar m-plane group III nitride films grown on miscut substrates ,The Regents Of The University Of California,"Asako Hirai, Zhongyuan Jia, Makoto Saito, Hisashi Yamada, Kenji Iso, Steven P. DenBaars, Shuji Nakamura, James S. Speck",2007-06-15,2008-06-16,2012-04-17,2012-04-17,https://patents.google.com/patent/US8158497B2/en
US8150111B2,"Methods, systems, and computer program products for processing three-dimensional image data to render an image from a viewpoint within or beyond an occluding region of the image data ",The University Of North Carolina At Chapel Hill,"David Borland, John Clarke, M. Taylor II Russell",2005-03-15,2006-03-15,2012-04-03,2012-04-03,https://patents.google.com/patent/US8150111B2/en
US8148069B2,"MicroRNA-based methods and compositions for the diagnosis, prognosis and treatment of solid cancers ",The Ohio State University,"Carlo M. Croce, George A. Calin, Stefano Volinia",2006-01-05,2007-01-03,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148069B2/en
