search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20080101&after=publication:20071001&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7313631B1,DNS updating in communication network ,University Of Bristol,"Amardiya Sesmun, Alistair Thomas Donald Munro",1999-09-06,2000-09-05,2007-12-25,2007-12-25,https://patents.google.com/patent/US7313631B1/en
US7286871B2,Method and apparatus for reducing contamination of an electrical signal ,The Regents Of The University Of California,Mark S. Cohen,2000-08-15,2001-08-15,2007-10-23,2007-10-23,https://patents.google.com/patent/US7286871B2/en
US7279166B2,"Chimeric infectious DNA clones, chimeric porcine circoviruses and uses thereof ","Virginia Tech Intellectual Properties, Inc., Iowa State University Research Foundation, Inc.","Xiang-Jin Meng, Martijn Fenaux, Patrick G. Halbur",2001-12-12,2004-03-25,2007-10-09,2007-10-09,https://patents.google.com/patent/US7279166B2/en
US7285698B2,Method for manufacturing alkylate oil with composite ionic liquid used as catalyst ,"University Of Petroleum, Beijing","Zhichang Liu, Chunming Xu, Chongpin Huang",2002-11-12,2003-11-10,2007-10-23,2007-10-23,https://patents.google.com/patent/US7285698B2/en
US7277749B2,Treatments for snoring using injectable neuromuscular stimulators ,Alfred E. Mann Institute For Biomedical Engineering At The University Of Southern California,"David C. Gordon, Gerald E. Loeb",2003-01-15,2004-01-15,2007-10-02,2007-10-02,https://patents.google.com/patent/US7277749B2/en
US7291284B2,Fabrication of sub-50 nm solid-state nanostructures based on nanolithography ,Northwestern University,"Chad A. Mirkin, Hua Zhang, Dana Weinberger, Seunghun Hong",2000-05-26,2003-12-03,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291284B2/en
US7311727B2,Encased stent ,Board Of Trustees Of The University Of Arkansas,"Mark M. Mazumder, Jawahar L. Mehta, Malay K. Mazumder, Nawab Ali, Steven Trigwell, Rajesh Sharma, Samiran De",2003-02-05,2004-02-04,2007-12-25,2007-12-25,https://patents.google.com/patent/US7311727B2/en
US7302316B2,Programmable autopilot system for autonomous flight of unmanned aerial vehicles ,Brigham Young University,"Randal W. Beard, Walter H. Johnson, Reed Christiansen, Joshua M. Hintze, Timothy W. McLain",2004-09-14,2004-09-14,2007-11-27,2007-11-27,https://patents.google.com/patent/US7302316B2/en
US7283610B2,Enhanced micro-radiation therapy and a method of micro-irradiating biological systems ,Washington University In St. Louis,"Daniel A. Low, Perry W. Grigsby",2003-05-14,2004-05-11,2007-10-16,2007-10-16,https://patents.google.com/patent/US7283610B2/en
US7289645B2,Hand pattern switch device ,"Mitsubishi Fuso Truck And Bus Corporation, Keio University","Keiichi Yamamoto, Hiromitsu Sato, Hideo Saito, Shinji Ozawa, Hiroya Igarashi",2002-10-25,2003-10-27,2007-10-30,2007-10-30,https://patents.google.com/patent/US7289645B2/en
US7299219B2,High refresh-rate retrieval of freshly published content using distributed crawling ,The Johns Hopkins University,"Jacob William Green, John Lane Schultz, Yair Amir, Michael Truman Goodrich",2001-05-08,2001-05-08,2007-11-20,2007-11-20,https://patents.google.com/patent/US7299219B2/en
US7291406B2,Organometallic complexes as phosphorescent emitters in organic LEDS ,"The Trustees Of Princeton University, The University Of Southern California","Mark E. Thompson, Peter Djurovic, Sergey Lamansky, Drew Murphy, Raymond Kwong, Feras Abdel-Razzaq, Stephen R. Forrest, Marc A. Baldo, Paul E. Burrows",1999-03-23,2005-09-22,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291406B2/en
US7297786B2,RNA interference in respiratory epitheial cells ,University Of Iowa Research Foundation,"Paul B. McCray, Beverly L. Davidson, Anthony J. Fischer, Hong P. Jia, Maureen D. Donovan, Patrick L. Sinn, Mark Aaron Behlke",2004-07-09,2005-07-11,2007-11-20,2007-11-20,https://patents.google.com/patent/US7297786B2/en
US7294409B2,Medical devices having porous layers and methods for making same ,University Of Virgina,"Whye-Kei Lye, Kareen Looi, Michael L. Reed",2002-11-13,2003-11-13,2007-11-13,2007-11-13,https://patents.google.com/patent/US7294409B2/en
US7309380B2,Gas storage system ,"Basf Aktiengesellschaft, The Regents Of The University Of Michigan","Ulrich Müller, Michael Hesse, Reinhard Heβ, Rainer Senk, Markus Hölzle, Omar M. Yaghi",2003-06-30,2003-06-30,2007-12-18,2007-12-18,https://patents.google.com/patent/US7309380B2/en
US7289906B2,Navigation system applications of sigma-point Kalman filters for nonlinear estimation and sensor fusion ,Oregon Health & Science University,"Rudolph van der Merwe, Eric A. Wan, Simon J. Julier",2004-04-05,2005-04-04,2007-10-30,2007-10-30,https://patents.google.com/patent/US7289906B2/en
US7310427B2,"Recreational bone conduction audio device, system ",Virginia Commonwealth University,"Sheldon M. Retchin, Martin Lenhardt",2002-08-01,2003-07-29,2007-12-18,2007-12-18,https://patents.google.com/patent/US7310427B2/en
US7295724B2,Polymer based distributive waveguide sensor for pressure and shear measurement ,University Of Washington,"Wei-Chih Wang, Per G. Reinhall",2004-03-01,2005-02-28,2007-11-13,2007-11-13,https://patents.google.com/patent/US7295724B2/en
US7309792B2,Dimeric small molecule potentiators of apoptosis ,"Board Of Regents, The University Of Texas System","Patrick G. Harran, Xiaodong Wang, Jef K. De Brabander, Lin Li, Ranny Mathew Thomas, Hidetaka Suzuki",2004-03-01,2005-03-01,2007-12-18,2007-12-18,https://patents.google.com/patent/US7309792B2/en
US7285288B1,Inhibition of Bcl-2 protein expression by liposomal antisense oligodeoxynucleotides ,"Board Of Regents, The University Of Texas System","Mar Tormo, Ana M Tari, Gabriel Lopez-Berestein, Timothy J McDonnell",1997-10-03,1997-10-03,2007-10-23,2007-10-23,https://patents.google.com/patent/US7285288B1/en
US7282199B2,"Adeno-associated virus (AAV) serotype 8 sequences, vectors containing same, and uses therefor ",The Trustees Of The University Of Pennsylvania,"Guangping Gao, James M. Wilson, Mauricio R. Alvira",2001-12-17,2003-04-25,2007-10-16,2007-10-16,https://patents.google.com/patent/US7282199B2/en
US7303871B2,Enzyme treatment of foodstuffs for Celiac Sprue ,The Board Of Trustees Of The Leland Stanford Junior University,"Felix Hausch, Gary Gray, Lu Shan, Chaitan Khosla",2002-02-14,2003-02-14,2007-12-04,2007-12-04,https://patents.google.com/patent/US7303871B2/en
US7307065B2,2′-Fluoronucleosides ,"Emory University, The University Of Georgia Research Foundation, Inc.","Raymond F. Schinazi, Dennis C. Liotta, Chung K. Chu, J. Jeffrey McAtee, Junxing Shi, Yongseok Choi, Kyeong Lee, Joon H. Hong",1998-02-25,2004-03-08,2007-12-11,2007-12-11,https://patents.google.com/patent/US7307065B2/en
US7311778B2,Single scan irradiation for crystallization of thin films ,The Trustees Of Columbia University In The City Of New York,"James S. Im, Paul Christiaan Van Der Wilt",2003-09-19,2004-09-17,2007-12-25,2007-12-25,https://patents.google.com/patent/US7311778B2/en
US7298329B2,Systems and methods for providing optimized patch antenna excitation for mutually coupled patches ,The Trustees Of Columbia University In The City Of New York,Paul Diament,2001-08-31,2004-10-12,2007-11-20,2007-11-20,https://patents.google.com/patent/US7298329B2/en
US7276353B2,"Chimeric infectious DNA clones, chimeric porcine circoviruses and uses thereof ","Virginia Tech Intellectual Properties, Inc., Iowa State University Research Foundation, Inc.","Xiang-Jin Meng, Martijn Fenaux, Patrick G. Halbur",2001-12-12,2002-12-09,2007-10-02,2007-10-02,https://patents.google.com/patent/US7276353B2/en
US7305983B1,Assessment of solar energy potential on existing buildings in a region ,University Of Hawai'i,"Stephen E. Meder, Olivier A. Pennetier, David M. Ansberry, I Meco Indriaja Marcus Brunner",2003-07-08,2004-07-02,2007-12-11,2007-12-11,https://patents.google.com/patent/US7305983B1/en
US7312039B2,Detection of nucleic acid sequence differences using coupled ligase detection and polymerase chain reactions ,"Cornell Research Foundation, Inc., Regents Of The University Of Minnesota, Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College","Francis Barany, Matthew Lubin, George Barany, Robert P. Hammer",1996-05-29,2006-10-31,2007-12-25,2007-12-25,https://patents.google.com/patent/US7312039B2/en
US7305879B2,Cross-component superconducting gravity gradiometer with improved linearity and sensitivity and method for gravity gradient sensing ,University Of Maryland,"Martin Vol Moody, Ho Jung Paik",2005-03-18,2006-03-17,2007-12-11,2007-12-11,https://patents.google.com/patent/US7305879B2/en
US7307067B2,Methods and compositions for reducing viral genome amounts in a target cell ,The Board Of Trustees Of The Leland Stanford University,"Peter Sarnow, Catherine L. Jopling, Alissa M. Lancaster",2004-05-04,2005-05-03,2007-12-11,2007-12-11,https://patents.google.com/patent/US7307067B2/en
US7291626B1,"Inhibitors of hedgehog signaling pathways, compositions and uses related thereto ",John Hopkins University School Of Medicine,"Philip A. Beachy, Michael K. Cooper, Jeffrey A. Porter",1998-04-09,2000-11-08,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291626B1/en
US7276348B2,Compositions and methods relating to F1F0-ATPase inhibitors and targets thereof ,Regents Of The University Of Michigan,Gary D. Glick,1999-04-30,2004-03-08,2007-10-02,2007-10-02,https://patents.google.com/patent/US7276348B2/en
US7312611B1,Apparatus and method for trapping bead based reagents within microfluidic analysis systems ,The Governors Of The University Of Alberta,"D. Jed Harrison, Richard Oleschuk, Loranelle Shultz-Lockyear, Cameron Skinner, Paul Li",1999-11-26,2000-11-27,2007-12-25,2007-12-25,https://patents.google.com/patent/US7312611B1/en
US7309314B2,Method for predicting apnea-hypopnea index from overnight pulse oximetry readings ,"U.S. Department Of Veterans Affairs, University Of New York","Brydon J. B. Grant, Jacek Dmochowski",2003-09-23,2004-09-23,2007-12-18,2007-12-18,https://patents.google.com/patent/US7309314B2/en
US7291396B2,Thermal interface material and method for making the same ,"Tsinghua University, Hon Hai Precision Industry Co., Ltd.","Hua Huang, Chang-Hong Liu, Shou-Shan Fan",2005-04-14,2005-12-29,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291396B2/en
US7289651B2,Image reporting method and system ,Wake Forest University Health Science,"David J. Vining, Yaorong Ge, David K. Ahn, David R. Stelts",1999-08-09,2004-08-31,2007-10-30,2007-10-30,https://patents.google.com/patent/US7289651B2/en
US7278080B2,Error detection and recovery within processing stages of an integrated circuit ,"Arm Limited, University Of Michigan","Krisztian Flautner, Todd Michael Austin, David Theodore Blaauw, Trevor Nigel Mudge",2003-03-20,2003-03-20,2007-10-02,2007-10-02,https://patents.google.com/patent/US7278080B2/en
US7292647B1,Wireless communication system having linear encoder ,Regents Of The University Of Minnesota,"Georgios B. Giannakis, Yan Xin, Zhengdao Wang",2002-04-22,2003-04-21,2007-11-06,2007-11-06,https://patents.google.com/patent/US7292647B1/en
US7308364B2,Diagnosis of multiple myeloma on gene expression profiling ,The University Of Arkansas For Medical Sciences,"John D. Shaughnessy, Fenghuang Zhan, Bart Barlogie",2001-11-07,2003-06-04,2007-12-11,2007-12-11,https://patents.google.com/patent/US7308364B2/en
US7279176B1,Nitric oxide-producing hydrogel materials ,Rice University,"Jennifer L. West, Kristyn Simcha Bohl",1999-09-02,2000-09-01,2007-10-09,2007-10-09,https://patents.google.com/patent/US7279176B1/en
US7279517B2,Process for the alkoxylation of organic compounds in the presence of novel framework materials ,"Basf Aktiengesellschaft, University Of Michigan","Ulrich Mueller, Michael Stoesser, Raimund Ruppel, Eva Baum, Edward Bohres, Marcus Sigl, Lisa Lobree, Omar M. Yaghi, Mohamed Eddaoudi",2001-10-19,2002-10-18,2007-10-09,2007-10-09,https://patents.google.com/patent/US7279517B2/en
US7290667B1,"Microfluidic sieve using intertwined, free-standing carbon nanotube mesh as active medium ",The Regents Of The University Of California,"Olgica Bakajin, Aleksandr Noy",2002-07-03,2003-07-03,2007-11-06,2007-11-06,https://patents.google.com/patent/US7290667B1/en
US7286583B2,Semiconductor laser devices and methods ,The Board Of Trustees Of The University Of Illinois,"Milton Feng, Nick Holonyak, Jr., Richard Chan, Gabriel Walter",2003-08-22,2005-02-28,2007-10-23,2007-10-23,https://patents.google.com/patent/US7286583B2/en
US7302571B2,Method and system to maintain portable computer data secure and authentication token for use therein ,The Regents Of The University Of Michigan,"Brian D. Noble, Mark D. Corner",2001-04-12,2002-04-09,2007-11-27,2007-11-27,https://patents.google.com/patent/US7302571B2/en
US7304034B2,Use of HMGB fragments as anti-inflammatory agents ,"The Feinstein Institute For Medical Research, The General Hospital Corporation, University Of Pittsburgh-Of The Commonwealth System Of Higher Education","Kevin J. Tracey, Huan Yang, Howland Shaw Warren, Jr., Mitchell P. Fink",2001-05-15,2002-11-20,2007-12-04,2007-12-04,https://patents.google.com/patent/US7304034B2/en
US7284430B2,Robust micromachined gyroscopes with two degrees of freedom sense-mode oscillator ,The Regents Of The University Of California,"Cenk Acar, Andrei M. Shkel",2005-08-15,2005-08-15,2007-10-23,2007-10-23,https://patents.google.com/patent/US7284430B2/en
US7295088B2,High-Q micromechanical resonator devices and filters utilizing same ,The Regents Of The University Of Michigan,"Clark T.-C. Nguyen, Sheng-Shian Li",2004-01-21,2005-01-21,2007-11-13,2007-11-13,https://patents.google.com/patent/US7295088B2/en
US7295521B2,Directional flooding method in wireless sensor network ,Ajoo University Industry Cooperation Foundation,"Jong Mu Choi, Jai Hoon Kim, Young Bae Ko",2004-07-16,2004-08-04,2007-11-13,2007-11-13,https://patents.google.com/patent/US7295521B2/en
US7292251B1,Virtual telemicroscope ,The Research Foundation Of State University Of New York,"Jiang Gu, Virginia M. Anderson",2000-10-06,2000-10-06,2007-11-06,2007-11-06,https://patents.google.com/patent/US7292251B1/en
US7279322B2,Electrospraying apparatus and method for coating particles ,Regents Of The University Of Minnesota,"David Y. H. Pui, Da-Ren Chen",1997-06-12,2004-03-25,2007-10-09,2007-10-09,https://patents.google.com/patent/US7279322B2/en
US7305883B2,Chemical micromachined microsensors ,The Board Of Trustees Of The Leland Stanford Junior University,"Butrus T. Khuri-Yakub, Calvin F. Quate, James K. Gimzewski",2005-10-05,2006-10-04,2007-12-11,2007-12-11,https://patents.google.com/patent/US7305883B2/en
US7288321B2,Carbon nanotube array and method for forming same ,"Tsinghua University, Hon Hai Precision Ind. Co., Ltd.","Liang Liu, Shou-Shan Fan",2002-11-21,2003-03-28,2007-10-30,2007-10-30,https://patents.google.com/patent/US7288321B2/en
US7298881B2,"Method, system, and computer software product for feature-based correlation of lesions from multiple images ",University Of Chicago,"Maryellen L Giger, HuiHua Wen, Li Lan",2004-02-13,2005-02-14,2007-11-20,2007-11-20,https://patents.google.com/patent/US7298881B2/en
US7280986B2,Methods and program products for optimizing problem clustering ,The Board Of Trustees Of The University Of Illinois,"David E. Goldberg, Tian-Li Yu, Ali Yassine",2004-02-09,2004-02-09,2007-10-09,2007-10-09,https://patents.google.com/patent/US7280986B2/en
US7286223B2,Method and apparatus for detecting embedded rebar within an interaction region of a structure irradiated with laser light ,Loma Linda University Medical Center,"Paul E. Denney, Jay R. Eastman, Ta-Chieh Huang",2003-03-18,2003-10-22,2007-10-23,2007-10-23,https://patents.google.com/patent/US7286223B2/en
US7295137B2,Data encoding and decoding using Slepian-Wolf coded nested quantization to achieve Wyner-Ziv coding ,The Texas A&M University System,"Zhixin Liu, Samuel S. Cheng, Angelos D. Liveris, Zixiang Xiong",2005-03-01,2005-03-22,2007-11-13,2007-11-13,https://patents.google.com/patent/US7295137B2/en
US7304201B2,Phototherapy bandage ,"University Of Florida Research Foundation, Inc., International Technology Center","Paul H. Holloway, Gary McGuire, Olga A. Shenderova, John Reynolds, Kirk S. Schanze, James Boncella",2002-06-12,2003-12-10,2007-12-04,2007-12-04,https://patents.google.com/patent/US7304201B2/en
US7311723B2,Scanning laser device and methods of use ,University Of Washington,"Eric J. Seibel, Thomas A. Reh, Blake Miller",2003-07-11,2004-07-09,2007-12-25,2007-12-25,https://patents.google.com/patent/US7311723B2/en
US7291462B2,TADG-15: an extracellular serine protease overexpressed in carcinomas ,The University Of Arkansas For Medical Sciences,"Timothy J. O'Brien, Hirotoshi Tanimoto",1998-02-20,2003-06-20,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291462B2/en
US7304149B2,BTLA nucleic acids ,Washington University In St. Louis,"Kenneth P. Murphy, Norihiko Watanabe, Theresa L. Murphy, Jianfei Yang",2002-06-20,2003-06-20,2007-12-04,2007-12-04,https://patents.google.com/patent/US7304149B2/en
US7282564B2,RNA interference pathway genes as tools for targeted genetic interference ,"University Of Massachusetts, Carnegie Institute Of Washington","Craig C. Mello, Andrew Fire, Hiroaki Tabara, Alla Grishok",1999-10-15,2003-08-20,2007-10-16,2007-10-16,https://patents.google.com/patent/US7282564B2/en
US7294849B2,Materials and devices for blue phosphorescence based organic light emitting diodes ,"The Trustees Of Princeton University, The University Of Southern California","Mark E. Thompson, Stephen Forrest",2001-03-14,2002-03-13,2007-11-13,2007-11-13,https://patents.google.com/patent/US7294849B2/en
US7280604B2,Space-time doppler coding schemes for time-selective wireless communication channels ,Regents Of The University Of Minnesota,"Georgios B. Giannakis, Xiaoli Ma",2002-04-22,2003-04-21,2007-10-09,2007-10-09,https://patents.google.com/patent/US7280604B2/en
US7311776B2,Localized synthesis and self-assembly of nanostructures ,The Regents Of The University Of California,"Liwei Lin, Ongi Englander, Dane Christensen",2003-12-30,2004-12-29,2007-12-25,2007-12-25,https://patents.google.com/patent/US7311776B2/en
US7277599B2,System and method for three-dimensional video imaging using a single camera ,Regents Of The University Of Minnesota,"John Nicolas Eian, Richard E. Poppele",2002-09-23,2003-09-23,2007-10-02,2007-10-02,https://patents.google.com/patent/US7277599B2/en
US7294860B2,Monolithic vertical junction field effect transistor and Schottky barrier diode fabricated from silicon carbide and method for fabricating the same ,"Mississippi State University, Semisouth Laboratories, Inc.","Michael S. Mazzola, Joseph N. Merrett",2004-07-08,2005-07-08,2007-11-13,2007-11-13,https://patents.google.com/patent/US7294860B2/en
US7282915B2,Multi-turn element RF coil array for multiple channel MRI ,"General Electric Company, The John Hopkins University","Randy Otto John Giaquinto, Harvey Ellis Cline, Christopher Judson Hardy, Charles Lucian Dumoulin, Paul Arthur Bottomley",2004-05-14,2004-10-07,2007-10-16,2007-10-16,https://patents.google.com/patent/US7282915B2/en
US7295962B2,Statistical memory-based translation system ,University Of Southern California,Daniel Marcu,2001-05-11,2002-05-09,2007-11-13,2007-11-13,https://patents.google.com/patent/US7295962B2/en
US7283716B2,"Strain tunable, flexible photonic crystals ","The Regents Of The University Of Colorado, The Board Of Regents Of The University Of Texas System","Wounjhang Park, Jeong-Bong Lee, Mark T. Tinker, Ethan F. Schonbrun",2003-10-21,2004-10-20,2007-10-16,2007-10-16,https://patents.google.com/patent/US7283716B2/en
US7291498B2,Methods of generating chimeric adenoviruses and uses for such chimeric adenoviruses ,The Trustees Of The University Of Pennsylvania,"Soumitra Roy, James M. Wilson",2003-06-20,2003-06-20,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291498B2/en
US7310598B1,Energy based split vector quantizer employing signal representation in multiple transform domains ,"University Of Central Florida Research Foundation, Inc.","Wasfy Mikhael, Venkatesh Krishnan",2002-04-12,2003-04-11,2007-12-18,2007-12-18,https://patents.google.com/patent/US7310598B1/en
US7285907B2,High efficiency multi-color electro-phosphorescent OLEDs ,"The University Of Southern California, The Trustees Of Princeton University","Brian D'Andrade, Mark E. Thompson, Stephen R. Forrest",2001-05-16,2005-08-24,2007-10-23,2007-10-23,https://patents.google.com/patent/US7285907B2/en
US7304403B2,Power signaling based technique for detecting islanding conditions in electric power distribution systems ,Governors Of The University Of Alberta,Wilsun Xu,2004-06-09,2005-04-28,2007-12-04,2007-12-04,https://patents.google.com/patent/US7304403B2/en
US7305144B2,System and method for compressing the dynamic range of an image ,Yissum Research Development Company Of The Hebrew University Of Jerusalem,"Raanan Fattal, Daniel Lischinski, Michael Werman",2002-01-15,2003-01-15,2007-12-04,2007-12-04,https://patents.google.com/patent/US7305144B2/en
US7307275B2,Encoding and error suppression for superconducting quantum computers ,"D-Wave Systems Inc., The University Of Toronto","Daniel Lidar, Lian-Ao Wu, Alexandre Blais",2002-04-04,2003-04-04,2007-12-11,2007-12-11,https://patents.google.com/patent/US7307275B2/en
US7296318B2,Toothbrush employing an acoustic waveguide ,University Of Washington,"Pierre D. Mourad, Francis G. Olson, Roger Lee THOMPSON, Jason L. SEAWALL",2003-11-04,2004-11-03,2007-11-20,2007-11-20,https://patents.google.com/patent/US7296318B2/en
US7285591B2,"Polymer-nanotube composites, fibers, and processes ",The Trustees Of The University Of Pennsylvania,"Karen Irene Winey, Reto Haggenmueller, Fangming Du, Wei Zhou",2003-03-20,2004-03-22,2007-10-23,2007-10-23,https://patents.google.com/patent/US7285591B2/en
US7282194B2,Nanoparticles for protein drug delivery ,"Gp Medical, Inc., National Tsing Hua University","Hsing-Wen Sung, Yu-Hsin Lin, Hsiang-Fa Liang, Hosheng Tu",2004-10-05,2005-11-21,2007-10-16,2007-10-16,https://patents.google.com/patent/US7282194B2/en
US7282191B1,Carbon nanotube growth ,The Board Of Trustees Of The Leland Stanford Junior University,"Hee Cheul Choi, Hongjie Dai",2002-12-06,2003-12-04,2007-10-16,2007-10-16,https://patents.google.com/patent/US7282191B1/en
US7303752B2,Hookworm vaccine ,The George Washington University,"Peter Hotez, James Ashcom, Mahnaz Bdamchian, Bin Zhan, Yan Wang, John Hawdon, Alexander Loukas, Angela Williamson, Brian Jones, Jeffrey Bethony, Gaddam Goud, Maria Elena Bottazzi, Susana Mendez",2001-10-17,2004-04-16,2007-12-04,2007-12-04,https://patents.google.com/patent/US7303752B2/en
US7298144B2,Homodyne reconstruction of water and fat images based on iterative decomposition of MRI signals ,"The Board Of Trustee Of The Leland Stanford Junior University, General Electric Company","Scott B. Reeder, Brian A. Hargreaves, Jean H. Brittain",2005-05-06,2005-10-18,2007-11-20,2007-11-20,https://patents.google.com/patent/US7298144B2/en
US7298091B2,Matching network for RF plasma source ,The Regents Of The University Of California,"Daniel S. Pickard, Ka-Ngo Leung",2002-02-01,2002-02-01,2007-11-20,2007-11-20,https://patents.google.com/patent/US7298091B2/en
US7281419B2,Multifunctional probe array system ,The Board Of Trustees Of The University Of Illinois,"Xuefeng Wang, Chang Liu",2005-09-21,2005-09-23,2007-10-16,2007-10-16,https://patents.google.com/patent/US7281419B2/en
US7283231B2,Compressive sampling and signal inference ,Duke University,"David J. Brady, Nikos Pitsianis, Xiaobai Sun, Prasant Potuluri",2004-07-20,2005-07-19,2007-10-16,2007-10-16,https://patents.google.com/patent/US7283231B2/en
US7288532B1,Modified chitosan polymers and enzymatic methods for the production thereof ,"The University Of Maryland Biotechnology Institute, The University Of Maryland, Baltimore County","Gregory F. Payne, Guneet Kumar",1998-08-21,1999-08-20,2007-10-30,2007-10-30,https://patents.google.com/patent/US7288532B1/en
US7294278B2,Method for oxygenating wastewater ,"Wayne State University, Therox, Inc., Dynamox, Inc.","J. Richard Spears, Richard Crilly, Ray Rydman, James Gessert, Steve Myrick",2000-08-04,2005-11-04,2007-11-13,2007-11-13,https://patents.google.com/patent/US7294278B2/en
US7287588B2,Gelable liquid and method for selectively inhibiting the gelation of a gelable liquid ,The Physics Faculty Of Moscow University,"Yury Dmitrievich Zaroslov, Olga Evgenievna Filippova, Inesa Vasilievna Blagodatskikh, Alexei Removich Khokhlov",2002-10-09,2006-10-27,2007-10-30,2007-10-30,https://patents.google.com/patent/US7287588B2/en
US7297806B2,Manufacture of alpha-olefins ,"Ei Du Pont De Nemours And Company, University Of North Carolina","Maurice S. Brookhart, III, Brooke L. Small",1997-07-15,2002-09-05,2007-11-20,2007-11-20,https://patents.google.com/patent/US7297806B2/en
US7307243B2,Dynamic radiant food preparation methods and systems ,North Carolina State University,"Brian Farkas, Brian Lloyd, Kevin Keener",2003-05-09,2004-05-06,2007-12-11,2007-12-11,https://patents.google.com/patent/US7307243B2/en
US7311920B1,Virus coat protein/receptor chimeras and methods of use ,University Of Maryland Biotechnology Institute,"Anthony Louis Devico, Timothy R. Fouts, Robert G. Tuskan",1999-10-08,2000-10-06,2007-12-25,2007-12-25,https://patents.google.com/patent/US7311920B1/en
US7280478B2,Control packet structure and method for generating a data burst in optical burst switching networks ,Information And Communications University Educational Foundation,"Se-Yoon Oh, Minho Kang",2001-11-27,2002-10-16,2007-10-09,2007-10-09,https://patents.google.com/patent/US7280478B2/en
US7307734B2,Interferometric sensor for characterizing materials ,University Of Central Florida,Aristide Dogariu,2003-08-14,2004-08-16,2007-12-11,2007-12-11,https://patents.google.com/patent/US7307734B2/en
US7291590B2,Compositions and methods for treating atherosclerosis ,Queen's University At Kingston,"Robert Kisilevsky, Shui-Pang Tam, John B. Ancsin, Zongchao Jia",2003-06-12,2004-06-10,2007-11-06,2007-11-06,https://patents.google.com/patent/US7291590B2/en
US7312879B2,Distance determination in a scanned beam image capture device ,University Of Washington,Richard S. Johnston,2005-08-23,2005-08-23,2007-12-25,2007-12-25,https://patents.google.com/patent/US7312879B2/en
