search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20061001&after=publication:20060701&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7093023B2,"Methods, systems, and devices using reprogrammable hardware for high-speed processing of streaming data to find a redefinable pattern and respond thereto ",Washington University,"John Lockwood, Ronald Loui, James Moscola, Michael L Pachos",2002-05-21,2002-05-21,2006-08-15,2006-08-15,https://patents.google.com/patent/US7093023B2/en
US7093130B1,System and method for delivering and examining digital tickets ,The Regents Of The University Of California,"Noriya Kobayashi, Bennet Yee",2000-01-24,2000-01-24,2006-08-15,2006-08-15,https://patents.google.com/patent/US7093130B1/en
US7090928B2,Binuclear compounds ,The University Of Southern California,"Mark E. Thompson, Bert Alleyne, Peter Djurovich",2003-04-01,2003-04-01,2006-08-15,2006-08-15,https://patents.google.com/patent/US7090928B2/en
US7084410B2,Configuration management and retrieval system for proton beam therapy system ,Loma Linda University Medical Center,"Alexandre V. Beloussov, Michael A. Baumann, Howard B. Olsen, Dana Salem",2003-01-02,2004-11-22,2006-08-01,2006-08-01,https://patents.google.com/patent/US7084410B2/en
US7072794B2,Statistical methods for multivariate ordinal data which are used for data base driven decision support ,Rockefeller University,Knut M. WITTKOWSKI,2001-08-28,2002-08-28,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072794B2/en
US7082572B2,Methods and apparatus for interactive map-based analysis of digital video content ,The Board Of Trustees Of The Leland Stanford Junior University,"Roy D. Pea, Michael I. Mills, Eric Hoffert, Joseph H. Rosen, Kenneth Dauber",2002-12-30,2002-12-30,2006-07-25,2006-07-25,https://patents.google.com/patent/US7082572B2/en
US7074310B2,Method for separating single-wall carbon nanotubes and compositions thereof ,William Marsh Rice University,"Richard E. Smalley, Robert H. Hauge, W. Carter Kittrell, Ramesh Sivarajan, Michael S. Strano, Sergei M. Bachilo, R. Bruce Weisman",2002-03-04,2003-03-04,2006-07-11,2006-07-11,https://patents.google.com/patent/US7074310B2/en
US7072194B2,Power conversion system and method of converting power ,Curtin University Of Technology,"Chemmangot V. Nayar, Michel Malengret, Lawrence J. Borle, Hooman Dehbonei",2002-03-28,2004-09-28,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072194B2/en
US7096053B2,Internal biochemical sensing device ,Alfred E. Mann Institute For Biomedical Engineering At The University Of Southern California,"Gerald E. Loeb, Thomas George",2001-10-02,2002-10-02,2006-08-22,2006-08-22,https://patents.google.com/patent/US7096053B2/en
US7072047B2,Method and system for quantitative image correction for optical coherence tomography ,"Case Western Reserve University, University Hospitals Of Cleveland","Volker Westphal, Andrew M. Rollins, Joseph A. Izatt",2002-07-12,2003-07-14,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072047B2/en
US7072704B2,System for indicating the position of a surgical probe within a head on an image of the head ,St. Louis University,Richard D. Bucholz,1990-10-19,2002-02-05,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072704B2/en
US7070565B2,Solid hydrogel coupling for ultrasound imaging and therapy ,University Of Washington,"Shahram Vaezy, Adrian Prokop, Roy W. Martin, Peter Kaczkowski, Misty Noble",2002-05-30,2003-05-30,2006-07-04,2006-07-04,https://patents.google.com/patent/US7070565B2/en
US7110954B2,Wireless purchase and on-line inventory apparatus and method for vending machines ,University Of Hong Kong,"Hon Ching Yung, Kwong Keung Leung, Hon Seng Lai",2001-03-12,2001-03-12,2006-09-19,2006-09-19,https://patents.google.com/patent/US7110954B2/en
US7072764B2,Real time high accuracy geospatial database for onboard intelligent vehicle applications ,University Of Minnesota,"Max Donath, Bryan Newstrom, Craig R. Shankwitz, Alec Gorjestani, Heonmin Lim, Lee Alexander",2000-07-18,2002-03-05,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072764B2/en
US7081619B2,Nanodosimeter based on single ion detection ,"Loma Linda University, Yeda, Ltd.","Vladimir Bashkirov, Reinhard W. Schulte, Sergei Shchemelinin, Amos Breskin, Rachel Chechik, Guy Garty, Jamie Milligan",2000-04-27,2004-07-20,2006-07-25,2006-07-25,https://patents.google.com/patent/US7081619B2/en
US7070607B2,Bioabsorbable polymeric implants and a method of using the same to create occlusions ,The Regents Of The University Of California,"Yuichi Murayama, Fernando Vinuela",1998-01-27,2001-02-16,2006-07-04,2006-07-04,https://patents.google.com/patent/US7070607B2/en
US7083648B2,Tissue lockable connecting structures ,East Carolina University,"Chang Yu, Glenn Harris",2000-10-31,2000-11-30,2006-08-01,2006-08-01,https://patents.google.com/patent/US7083648B2/en
US7075707B1,Substrate design for optimized performance of up-conversion phosphors utilizing proper thermal management ,"Research Foundation Of The University Of Central Florida, Incorporated","Alexandra Rapaport, Anne Janet Milliez, Michael Bass, Hans Jenssen",1998-11-25,2004-05-07,2006-07-11,2006-07-11,https://patents.google.com/patent/US7075707B1/en
US7084868B2,System and method for 3-D digital reconstruction of an oral cavity from a sequence of 2-D images ,"University Of Louisville Research Foundation, Inc.","Aly A. Farag, David Tasman, Sameh M. Yamany",2000-04-26,2001-04-26,2006-08-01,2006-08-01,https://patents.google.com/patent/US7084868B2/en
US7097820B2,Continuous fiber of single-wall carbon nanotubes ,William Marsh Rice University,"Daniel T. Colbert, Hongjie Dai, Jason H. Hafner, Andrew G. Rinzler, Richard E. Smalley",1996-08-08,2001-12-21,2006-08-29,2006-08-29,https://patents.google.com/patent/US7097820B2/en
US7101663B2,PCR method ,University of Pittsburgh—of the Commonwealth System of Higher Education,"Tony E. Godfrey, James D. Luketich, Siva Raja, Lori A. Kelly, Sydney D. Finkelstein",2001-03-02,2002-03-04,2006-09-05,2006-09-05,https://patents.google.com/patent/US7101663B2/en
US7081226B1,System and method for fluorescence monitoring ,University Of Utah Research Foundation,"Carl T. Wittwer, Kirk M. Ririe, Randy P. Rasmussen, David R. Hillyard",1996-06-04,1997-06-04,2006-07-25,2006-07-25,https://patents.google.com/patent/US7081226B1/en
US7076170B2,System and method for generating analog transmission signals ,"University Of Maryland, Baltimore County",Fow-Sen Choa,2001-05-14,2002-05-14,2006-07-11,2006-07-11,https://patents.google.com/patent/US7076170B2/en
US7105355B2,Flow cytometers and detection system of lesser size ,The Regents Of The University Of Michigan,"Katsuo Kurabayashi, Shuichi Takayama, Steven J. Skerlos, Dongeun Huh, James B. Grotberg, Yi-Chung Tung",2001-07-18,2002-07-18,2006-09-12,2006-09-12,https://patents.google.com/patent/US7105355B2/en
US7074597B2,Multiplex genotyping using solid phase capturable dideoxynucleotides and mass spectrometry ,The Trustees Of Columbia University In The City Of New York,Jingyue Ju,2002-07-12,2002-07-12,2006-07-11,2006-07-11,https://patents.google.com/patent/US7074597B2/en
US7105724B2,Methods and materials for making and using transgenic dicamba-degrading organisms ,Board Of Regents Of University Of Nebraska,"Donald P. Weeks, Xiao-Zhuo Wang, Patricia L. Herman",1997-04-04,2001-02-28,2006-09-12,2006-09-12,https://patents.google.com/patent/US7105724B2/en
US7106505B2,High dynamic range display devices ,The University Of British Columbia,"Lorne Whitehead, Greg Ward, Wolfgang Stuerzlinger, Helge Seetzen",2001-02-27,2005-04-22,2006-09-12,2006-09-12,https://patents.google.com/patent/US7106505B2/en
US7083730B2,Production of purified water and high value chemicals from salt water ,University Of South Carolina,Thomas A. Davis,2002-08-02,2003-08-01,2006-08-01,2006-08-01,https://patents.google.com/patent/US7083730B2/en
US7094386B2,Method of producing single-walled carbon nanotubes ,The Board Of Regents Of The University Of Oklahoma,"Daniel E. Resasco, Boonyarach Kitiyanan, Jeffrey H. Harwell, Walter Alvarez",1999-06-02,2004-08-25,2006-08-22,2006-08-22,https://patents.google.com/patent/US7094386B2/en
US7077939B1,Method and apparatus for nanoparticle transport and detection ,The Texas A&M University System,"Richard M. Crooks, Li Sun",2001-06-18,2002-06-17,2006-07-18,2006-07-18,https://patents.google.com/patent/US7077939B1/en
US7083613B2,Ringed forceps ,The Trustees Of Columbia University In The City Of New York,Michael R. Treat,1997-03-05,2002-10-08,2006-08-01,2006-08-01,https://patents.google.com/patent/US7083613B2/en
US7081567B2,Transgenic dunaliella salina as a bioreactor ,"Lexun Xue, Zhengzhou University","Lexun Xue, Weidong Pan, Guozhong Jiang, Jianmin Wang",2000-12-03,2001-11-29,2006-07-25,2006-07-25,https://patents.google.com/patent/US7081567B2/en
US7083787B2,Yeast-dendritic cell vaccines and uses thereof ,"Globeimmune, Inc., The Regents Of The University Of Colorado","Richard C. Duke, Donald Bellgrau, Alex Franzusoff, Cara C. Wilson",2000-11-15,2001-11-15,2006-08-01,2006-08-01,https://patents.google.com/patent/US7083787B2/en
US7091514B2,"Non-polar (Al,B,In,Ga)N quantum well and heterostructure materials and devices ",The Regents Of The University Of California,"Michael D. Craven, Stacia Keller, Steven P. DenBaars, Tal Margalith, James Stephen Speck, Shuji Nakamura, Umesh K. Mishra",2002-04-15,2003-04-15,2006-08-15,2006-08-15,https://patents.google.com/patent/US7091514B2/en
US7087008B2,Apparatus and methods for delivery of transcranial magnetic stimulation ,"Board Of Regents, The University Of Texas System","Peter Fox, Jack Lancaster",2001-05-04,2002-05-03,2006-08-08,2006-08-08,https://patents.google.com/patent/US7087008B2/en
US7083917B2,Detection of nucleic acid sequence differences using the ligase detection reaction with addressable arrays ,"Cornell Research Foundation, Inc., Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, Regents Of The University Of Minnesota","Francis Barany, George Barany, Robert P. Hammer, Maria Kempe, Herman Blok, Monib Zirvi",1996-02-09,2001-09-26,2006-08-01,2006-08-01,https://patents.google.com/patent/US7083917B2/en
US7092529B2,Adaptive control system for noise cancellation ,Nanyang Technological University,"Zhuliang Yu, Ming Zhang, Hui Lan, Susanto Rahardja",2002-11-01,2002-11-01,2006-08-15,2006-08-15,https://patents.google.com/patent/US7092529B2/en
US7085351B2,Method and apparatus for controlling electron beam current ,University Of North Carolina At Chapel Hill,"Jianping Lu, Otto Zhou, Yuan Cheng",2000-10-06,2003-02-05,2006-08-01,2006-08-01,https://patents.google.com/patent/US7085351B2/en
US7090716B2,Single phase fluid imprint lithography method ,"Molecular Imprints, Inc., Board Of Regents, The University Of Texas System","Ian M. McMackin, Nicholas A. Stacey, Daniel A. Babbs, Duane J. Voth, Michael P. C. Watts, Van N. Truskett, Frank Y. Xu, Ronald D. Voisin, Pankaj B. Lad",2003-10-02,2003-10-02,2006-08-15,2006-08-15,https://patents.google.com/patent/US7090716B2/en
US7088104B2,MRI tunable antenna and system ,The John Hopkins University,Paul Bottomley,2001-12-31,2002-12-31,2006-08-08,2006-08-08,https://patents.google.com/patent/US7088104B2/en
US7084905B1,Method and apparatus for obtaining high dynamic range images ,"The Trustees Of Columbia University In The City Of New York, Sony Corporation","Shree K. Nayar, Tomoo Mitsunaga",2000-02-23,2000-02-23,2006-08-01,2006-08-01,https://patents.google.com/patent/US7084905B1/en
US7072707B2,Method and apparatus for collecting and processing physical space data for use while performing image-guided surgery ,Vanderbilt University,"Robert L. Galloway, Jr., William C. Chapman, James D. Stefansic, Alan J. Herline, Michael I. Miga, David M. Cash, Tuhin K. Sinha",2001-06-27,2003-04-16,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072707B2/en
US7092539B2,MEMS based acoustic array ,"University Of Florida Research Foundation, Inc.","Mark Sheplak, Toshikazu Nishida, William M. Humphreys, David P. Arnold",2000-11-28,2001-11-28,2006-08-15,2006-08-15,https://patents.google.com/patent/US7092539B2/en
US7110350B2,Wireless LAN compatible multi-input multi-output system ,"University Of Florida Research Foundation, Inc.","Jian Li, Jianhua Liu",2003-06-18,2004-03-05,2006-09-19,2006-09-19,https://patents.google.com/patent/US7110350B2/en
US7087400B2,Regulation of intracellular glucocorticoid concentrations ,The University Of Edinburgh,"Brian Robert Walker, Christopher Richard Watkin Edwards, Jonathan Robert Seckl",1995-08-29,2002-02-22,2006-08-08,2006-08-08,https://patents.google.com/patent/US7087400B2/en
US7105237B2,"Substituted thieno[3,4-B]thiophene polymers, method of making, and use thereof ",The University Of Connecticut,Gregory Allen Sotzing,2003-10-01,2004-09-30,2006-09-12,2006-09-12,https://patents.google.com/patent/US7105237B2/en
US7097980B2,Detection of nucleic acid sequence differences using coupled ligase detection and polymerase chain reactions ,"Cornell Research Foundation, Inc., Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, Regents Of The University Of Minnesota","Francis Barany, Matthew Lubin, George Barany, Robert P. Hammer, Phillip Belgrader",1996-05-29,2004-05-24,2006-08-29,2006-08-29,https://patents.google.com/patent/US7097980B2/en
US7085122B2,MEMS tunable capacitor based on angular vertical comb drives ,The Regents Of The University Of California,"Ming C. Wu, Hung D. Nguyen, Doo-Young Hah, Pamela R. Patterson",2003-05-21,2004-05-21,2006-08-01,2006-08-01,https://patents.google.com/patent/US7085122B2/en
US7091297B2,Shape memory polymers based on semicrystalline thermoplastic polyurethanes bearing nanostructured hard segments ,The University Of Connecticut,"Patrick T. Mather, Qing Ge, Changdeng Liu",2002-10-11,2003-10-10,2006-08-15,2006-08-15,https://patents.google.com/patent/US7091297B2/en
US7074596B2,Synthesis and use of anti-reverse mRNA cap analogues ,Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College,"Edward Darzynkiewicz, Robert E. Rhoads, Janusz Stepinski",2002-03-25,2002-05-17,2006-07-11,2006-07-11,https://patents.google.com/patent/US7074596B2/en
US7105051B2,High quality colloidal nanocrystals and methods of preparing the same in non-coordinating solvents ,The Board Of Trustees Of The University Of Arkansas,"Xiaogang Peng, Weiyong Yu, David Battaglia",2001-07-30,2002-07-30,2006-09-12,2006-09-12,https://patents.google.com/patent/US7105051B2/en
US7110269B2,Soft-switching techniques for power inverter legs ,City University Of Hong Kong,"Xiao Hong Cao, Shu-Yuen Ron Hui",2003-05-14,2005-08-09,2006-09-19,2006-09-19,https://patents.google.com/patent/US7110269B2/en
US7071528B2,Double-triggered silicon controlling rectifier and electrostatic discharge protection circuit thereof ,National Chiao Tung University,"Ming-Dou Ker, Kuo-Chun Hsu",2003-12-18,2004-04-28,2006-07-04,2006-07-04,https://patents.google.com/patent/US7071528B2/en
US7078108B2,Preparation of high-strength nanometer scale twinned coating and foil ,The Regents Of The University Of California,"Xinghang Zhang, Amit Misra, Michael A. Nastasi, Richard G. Hoagland",2004-07-14,2004-07-14,2006-07-18,2006-07-18,https://patents.google.com/patent/US7078108B2/en
US7098196B1,"Regulators of the hedgehog pathway, compositions and uses related thereto ",Johns Hopkins University School Of Medicine,"Philip A. Beachy, James K. Chen, Anssi J. Taipale",1999-10-13,2000-10-13,2006-08-29,2006-08-29,https://patents.google.com/patent/US7098196B1/en
US7082182B2,Computed tomography system for imaging of human and small animal ,The University Of North Carolina At Chapel Hill,"Otto Z. Zhou, Jianping Lu, Yueh Lee, Weili Lin, Yuan Cheng, Jian Zhang",2000-10-06,2004-08-20,2006-07-25,2006-07-25,https://patents.google.com/patent/US7082182B2/en
US7088964B2,Single chip radio with integrated antenna ,"University Of Florida Research Foundation, Inc.",Kenneth Kyongyop O,2002-10-02,2003-10-02,2006-08-08,2006-08-08,https://patents.google.com/patent/US7088964B2/en
US7087200B2,"Controlled local/global and micro/macro-porous 3D plastic, polymer and ceramic/cement composite scaffold fabrication and applications thereof ",The Regents Of The University Of Michigan,"Juan Taboas, Rachel D Maddox, Paul H Krebsbach, Scott J Hollister, Tien-Min Gabriel Chu",2001-06-22,2002-06-24,2006-08-08,2006-08-08,https://patents.google.com/patent/US7087200B2/en
US7090745B2,Method for increasing the strength of a cellulosic product ,University Of Pittsburgh,"Eric J. Beckman, W. Eamon Carroll, Toby Chapman, Kristen E. Minnich, Dennis Sagl, Richard J. Goddard",2002-09-13,2002-09-23,2006-08-15,2006-08-15,https://patents.google.com/patent/US7090745B2/en
US7101840B2,Polymeric drug formulations ,"Rutgers, The State University","Stephen Brocchini, Stephen R. Hanson, Joachim B. Kohn",1995-07-28,2002-06-21,2006-09-05,2006-09-05,https://patents.google.com/patent/US7101840B2/en
US7109717B2,System and method for hydrocarbon reservoir monitoring using controlled-source electromagnetic fields ,The Regents Of The University Of California,Steven C. Constable,2002-12-10,2003-12-10,2006-09-19,2006-09-19,https://patents.google.com/patent/US7109717B2/en
US7075424B1,System for damage location using a single channel continuous acoustic emission sensor ,North Carolina A&T State University,"Mannur J. Sundaresan, Anindya Ghoshal, Mark J. Schulz",2004-07-08,2004-07-08,2006-07-11,2006-07-11,https://patents.google.com/patent/US7075424B1/en
US7101947B2,Polyelectrolyte complex films for analytical and membrane separation of chiral compounds ,"Florida State University Research Foundation, Inc.","Joseph B. Schlenoff, Hassan Rmaile",2002-06-14,2003-06-16,2006-09-05,2006-09-05,https://patents.google.com/patent/US7101947B2/en
US7109198B2,Method for treating obesity ,Duke University,"Kishore M. Gadde, K. Ranga R. Krishnan",2002-05-17,2003-05-19,2006-09-19,2006-09-19,https://patents.google.com/patent/US7109198B2/en
US7088143B2,Dynamic circuits having improved noise tolerance and method for designing same ,The Regents Of The University Of Michigan,"Li Ding, Pinaki Mazumder",2003-05-22,2004-05-17,2006-08-08,2006-08-08,https://patents.google.com/patent/US7088143B2/en
US7090819B2,Gas-phase process for purifying single-wall carbon nanotubes and compositions thereof ,William Marsh Rice University,"Richard E. Smalley, Robert H. Hauge, Wan-Ting Chiang, Yuemei Yang, Kenneth A. Smith, Wilber Carter Kittrell, Zhenning Gu",2001-02-12,2002-02-08,2006-08-15,2006-08-15,https://patents.google.com/patent/US7090819B2/en
US7098117B2,Method of fabricating a package with substantially vertical feedthroughs for micromachined or MEMS devices ,The Regents Of The University Of Michigan,"Khalil Najafi, Joseph M. Giachino, Junseok Chae",2002-10-18,2003-10-17,2006-08-29,2006-08-29,https://patents.google.com/patent/US7098117B2/en
US7073845B2,Aerodynamic drag reduction apparatus for gap-divided bluff bodies such as tractor-trailers ,The Regents Of The University Of California,"Jason M. Ortega, Kambiz Salari",2003-05-30,2004-02-24,2006-07-11,2006-07-11,https://patents.google.com/patent/US7073845B2/en
US7092457B1,Adaptive iterative detection ,University Of Southern California,"Keith M. Chugg, Achilleas Anastasopoulos",2000-01-18,2001-01-18,2006-08-15,2006-08-15,https://patents.google.com/patent/US7092457B1/en
US7101674B2,Anti-idiotypic anti-TNF antibodies and related immunoassay methods ,"New York University, Centocor, Inc.","Junming Le, Jan Vilcek, Peter Daddona, John Ghrayeb, David M. Knight, Scott A. Siegel",1991-03-18,2001-07-02,2006-09-05,2006-09-05,https://patents.google.com/patent/US7101674B2/en
US7081030B2,Method for making a carbon nanotube-based field emission display ,"Tsinghua University, Hon Hai Precision Ind. Co., Ltd.","Liang Liu, Shou Shan Fan",2003-03-26,2004-03-26,2006-07-25,2006-07-25,https://patents.google.com/patent/US7081030B2/en
US7082606B2,Dedicated heterogeneous node scheduling including backfill scheduling ,The Regents Of The University Of California,"Robert R. Wood, Philip D. Eckert, Gregg Hommes",2001-05-01,2002-04-30,2006-07-25,2006-07-25,https://patents.google.com/patent/US7082606B2/en
US7099428B2,High spatial resolution X-ray computed tomography (CT) system ,The Regents Of The University Of Michigan,"Neal H. Clinthorne, Predrag Sukovic",2002-06-25,2002-06-25,2006-08-29,2006-08-29,https://patents.google.com/patent/US7099428B2/en
US7082429B2,Method for web content filtering ,National Chiao Tung University,"Po-Ching Lin, Ying-Dar Lin, Ming-Dao Liu",2003-12-10,2003-12-10,2006-07-25,2006-07-25,https://patents.google.com/patent/US7082429B2/en
US7091082B2,Semiconductor method and device ,The Board Of Trustees Of The University Of Illinois,"Milton Feng, Nick Holonyak, Jr.",2003-08-22,2004-06-04,2006-08-15,2006-08-15,https://patents.google.com/patent/US7091082B2/en
US7071289B2,"Polymers comprising thieno [3,4-b]thiophene and methods of making and using the same ",The University Of Connecticut,Gregory Allen Sotzing,2002-07-11,2002-07-11,2006-07-04,2006-07-04,https://patents.google.com/patent/US7071289B2/en
US7081489B2,Polymeric encapsulation of nanoparticles ,Florida State University Research Foundation,"Ching-Jen Chen, Yousef Haik, Jhunu Chatterjee",2001-08-09,2002-08-08,2006-07-25,2006-07-25,https://patents.google.com/patent/US7081489B2/en
US7077848B1,Sutureless occular surgical methods and instruments for use in such methods ,John Hopkins University,"Eugene de Juan, Jr., Terry H. Shelley, Aaron C. Barnes, Patrick S. Jensen",2000-03-11,2000-03-11,2006-07-18,2006-07-18,https://patents.google.com/patent/US7077848B1/en
US7070754B2,Ropes of single-wall carbon nanotubes ,William Marsh Rice University,"Richard E. Smalley, Daniel T. Colbert, Ting Guo, Andrew G. Rinzler, Pavel Nikolaev, Andreas Thess",1995-09-08,2003-04-30,2006-07-04,2006-07-04,https://patents.google.com/patent/US7070754B2/en
US7102756B2,Interferometers for optical coherence tomography and reflectometry ,"University Hospitals Of Cleveland, Case Western Reserve University","Joseph A. Izatt, Andrew M. Rollins",1998-09-11,2003-08-22,2006-09-05,2006-09-05,https://patents.google.com/patent/US7102756B2/en
US7092633B2,System and method for configuring optical circuits ,University Of Texas System Board Of Regents,"Andrea Fumagalli, Qingzhong Cai",2000-11-14,2001-11-14,2006-08-15,2006-08-15,https://patents.google.com/patent/US7092633B2/en
US7082371B2,Fundamental mistuning model for determining system properties and predicting vibratory response of bladed disks ,Carnegie Mellon University,"Jerry H. Griffin, Drew M. Feiner",2003-05-29,2004-04-30,2006-07-25,2006-07-25,https://patents.google.com/patent/US7082371B2/en
US7097311B2,Super-resolution overlay in multi-projector displays ,University Of Kentucky Research Foundation,"Christopher O. Jaynes, Divya T. Ramakrishnan",2003-04-19,2004-04-19,2006-08-29,2006-08-29,https://patents.google.com/patent/US7097311B2/en
US7072101B2,Downchirped pulse amplification ,The Regents Of The University Of Colorado,"Henry C. Kapteyn, Sterling J. Backus",2002-05-10,2003-05-10,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072101B2/en
US7101692B2,Identification of sortase gene ,The Regents Of The University Of California,"Olaf Schneewind, Sarkis K. Mazmanian, Gwen Liu, Hong Ton-That",1999-04-15,2002-08-14,2006-09-05,2006-09-05,https://patents.google.com/patent/US7101692B2/en
US7103204B1,"Method and apparatus for producing a representation of a measurable property which varies in time and space, for producing an image representing changes in radioactivity in an object and for analyzing tomography scan images ",The University Of British Columbia,"Anna Malgorzata Celler, Dominikus Rudolf Noll, Troy Howard Farncombe, Jean Maeght",1998-11-06,1999-11-05,2006-09-05,2006-09-05,https://patents.google.com/patent/US7103204B1/en
US7095878B1,"Object class identification, verification of object image synthesis ",The Victoria University Of Manchester,"Christopher John Taylor, Timothy Francis Cootes, Gareth Edwards",1999-11-09,2000-11-09,2006-08-22,2006-08-22,https://patents.google.com/patent/US7095878B1/en
US7094527B2,System for in-vitro fertilization with spermatozoa separated into X-chromosome and Y-chromosome bearing populations ,"Xy, Inc., Colorado State University Through Its Agent Colorado State University Reseach Foundation","George E. Seidel, Tae Kwang Suh, Kehuan Lu",2000-11-29,2001-11-29,2006-08-22,2006-08-22,https://patents.google.com/patent/US7094527B2/en
US7077822B1,Stereotactic hypothalamic obesity probe ,The University Of Iowa Research Foundation,"Matthew A. Howard, III",1994-02-09,2000-09-13,2006-07-18,2006-07-18,https://patents.google.com/patent/US7077822B1/en
US7079203B1,Electrically tunable polarization-independent micro lens using polymer network twisted nematic liquid crystal ,"Research Foundation Of The University Of Central Florida, Inc.","Yuhua Huang, Hongwen Ren, Xinyu Zhu, Shin-Tson Wu",2003-06-23,2004-06-18,2006-07-18,2006-07-18,https://patents.google.com/patent/US7079203B1/en
US7100446B1,Distributed-mass micromachined gyroscopes operated with drive-mode bandwidth enhancement ,The Regents Of The University Of California,"Cenk Acar, Andrei M. Shkel",2004-07-20,2004-07-20,2006-09-05,2006-09-05,https://patents.google.com/patent/US7100446B1/en
US7112918B2,Microdischarge devices and arrays having tapered microcavities ,The Board Of Trustees Of The University Of Illinois,"J. Gary Eden, Sung-Jin Park, Jack Chen, Chang Liu",2002-01-15,2002-01-15,2006-09-26,2006-09-26,https://patents.google.com/patent/US7112918B2/en
US7072394B2,Architecture and method for fine granularity scalable video coding ,National Chiao Tung University,"Hsiang-Chun Huang, Chung-Neng Wang, Tihao Chiang, Hsueh-Ming Hang",2002-08-27,2002-08-27,2006-07-04,2006-07-04,https://patents.google.com/patent/US7072394B2/en
US7096174B2,"Systems, methods and computer program products for creating hierarchical equivalent circuit models ",Carnegie Mellon University,"Michael W. Beattie, Lawrence T. Pileggi",2001-07-17,2001-07-17,2006-08-22,2006-08-22,https://patents.google.com/patent/US7096174B2/en
US7105330B2,Human plasma hyaluronidase ,The Regents Of The University Of California,"Robert Stern, Gregory I. Frost, Anthony Csoka, Tim M. Wong",1996-10-17,2003-07-18,2006-09-12,2006-09-12,https://patents.google.com/patent/US7105330B2/en
