search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120301&after=publication:20120201&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8121368B2,3D real-time tracking of human anatomy using combined kV and MV imaging ,The Board Of Trustees Of The Leland Stanford Junior University,"Rodney D. Wiersma, Lei Xing, Weihua Mao",2008-02-19,2008-11-12,2012-02-21,2012-02-21,https://patents.google.com/patent/US8121368B2/en
US8115873B2,Object-based audio-visual terminal and bitstream structure ,The Trustees Of Columbia University In The City Of New York,"Alexandros Eleftheriadis, Hari Kalya",1997-02-14,2009-06-10,2012-02-14,2012-02-14,https://patents.google.com/patent/US8115873B2/en
US8125290B2,Apparatus for silencing electromagnetic noise ,National Taiwan University,"Tzong-Lin Wu, Ting-Kuang Wang, Hao-Hsieh Chuang, Chia-Yuan Hsieh",2008-05-22,2009-01-14,2012-02-28,2012-02-28,https://patents.google.com/patent/US8125290B2/en
US8124851B2,Alteration of tobacco alkaloid content through modification of specific cytochrome P450 genes ,"North Carolina State University, University Of Kentucky Research Foundation","Ralph E. Dewey, Balazs Siminszky, Steven W. Bowen, Lily Gavilano",2007-11-12,2008-11-12,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124851B2/en
US8124991B2,Light emitting diodes with a P-type surface bonded to a transparent submount to increase light extraction efficiency ,The Regents Of The University Of California,"Kenji Iso, Hirokuni Asamizu, Makoto Saito, Hitoshi Sato, Steven P. DenBaars, Shuji Nakamura",2007-07-26,2008-07-28,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124991B2/en
US8121668B2,System and method for providing flow-enhanced signal intensity during a functional MRI process ,The Board Of Trustees Of The University Of Illinois,"Bradley P. Sutton, Bryce L. Ching, Luisa Ciobanu",2007-07-25,2008-07-25,2012-02-21,2012-02-21,https://patents.google.com/patent/US8121668B2/en
US8114834B2,Self-assembling peptide amphiphiles ,Northwestern University,"Lorraine Hsu, Samuel I. Stupp",2006-11-09,2007-11-08,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114834B2/en
US8126442B2,RF to IP bridge system and method of use ,Saint Francis University,David M. Wolfe,2007-05-31,2007-05-31,2012-02-28,2012-02-28,https://patents.google.com/patent/US8126442B2/en
US8119775B2,Human anti-KIR antibodies ,"University Of Genoa, Innate Pharma S.A.S., Novo Nordisk A/S","Alessandro Moretta, Mariella Della Chiesa, Pascale Andre, Laurent Gauthier, Francois Romagné, Peter Andreas Nicolai Reumert Wagtmann, Ivan Svendsen, Stefan Zahn, Anders Svensson, Matthias Thórólfsson, Søren Berg Padkær, Kristian Kjaergaard, Pieter Spee, Michael Wilken",2004-07-01,2008-10-02,2012-02-21,2012-02-21,https://patents.google.com/patent/US8119775B2/en
US8109630B2,Illuminated low-vision spectacles ,Vanderbilt University,Jeffrey Sonsino,2005-09-29,2011-04-19,2012-02-07,2012-02-07,https://patents.google.com/patent/US8109630B2/en
US8116928B2,Automatic ultrasonic and computer-vision navigation device and method using the same ,National Chiao Tung University,"Chih-Jen WU, Shung-Yung TSAI, Wen-Hsiang Tsai",2008-08-15,2009-02-04,2012-02-14,2012-02-14,https://patents.google.com/patent/US8116928B2/en
US8121347B2,System and method for detecting and tracking features in images ,"Rutgers, The State University Of New Jersey","Dimitris Metaxas, Atul Kanaujia",2006-12-12,2007-12-12,2012-02-21,2012-02-21,https://patents.google.com/patent/US8121347B2/en
US8110554B2,Peptides whose uptake by cells is controllable ,The Regents Of The University Of California,"Tao Jiang, Roger Y. Tsien",2003-10-31,2008-10-02,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110554B2/en
US8114598B2,High-sensitivity assays for pathogen detection using metal enhanced fluorescence ,"University Of Maryland, Baltimore County","Chris D. Geddes, Joseph R. Lakowitz, Leslie W. J. Baillie",2002-11-26,2003-11-26,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114598B2/en
US8118753B2,Barb-wired micro needle made of single crystalline silicon and biopsy method and medicine injecting method using the same ,Seoul National University Industry Foundation,"Dong-Il Cho, Seung Joon Paik, Jung Min Lim, Ah Ra Lee, Sang Won Byun, Kyo-In Koo",2005-08-18,2008-02-12,2012-02-21,2012-02-21,https://patents.google.com/patent/US8118753B2/en
US8115934B2,Device and method for imaging the ear using optical coherence tomography ,The Board Of Trustees Of The University Of Illinois,"Stephen A. Boppart, Chuanwu Xi",2008-01-18,2008-02-29,2012-02-14,2012-02-14,https://patents.google.com/patent/US8115934B2/en
US8122883B2,Medical ventilator and method of controlling same ,"University Of Florida Research Foundation, Inc.","Michael J. Banner, Paul B. Blanch, Neil R. Euliano, Jose C. Principe",1999-06-30,2006-01-17,2012-02-28,2012-02-28,https://patents.google.com/patent/US8122883B2/en
US8113469B2,Passive micro-roughness array for drag modification ,University Of Alabama,Amy Warncke Lang,2006-02-21,2007-02-21,2012-02-14,2012-02-14,https://patents.google.com/patent/US8113469B2/en
US8116838B2,Medical device for diagnosing pressure ulcers ,Carnegie Mellon University,"Sanna Gaspard, Mel Siegel, Todd M. Przybycien, James F. Antaki, David M. Brienza, Mark B. Friedman",2007-11-27,2008-11-26,2012-02-14,2012-02-14,https://patents.google.com/patent/US8116838B2/en
US8124830B2,Transgenic non-human animals expressing a truncated activin type II receptor ,The Johns Hopkins University School Of Medicine,"Se-Jin Lee, Alexandra C. McPherron",1997-08-01,2009-01-28,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124830B2/en
US8124652B2,Use of parthenolide derivatives as antileukemic and cytotoxic agents ,University Of Kentucky,"Peter A. Crooks, Craig T. Jordan, Xiaochen Wei",2003-07-11,2010-01-25,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124652B2/en
US8127355B2,System and method for protecting network resources from denial of service attacks ,Auburn University,"Chwan-Hwa Wu, J. David Irwin, Chien-Cheng Wang",2003-10-02,2010-06-01,2012-02-28,2012-02-28,https://patents.google.com/patent/US8127355B2/en
US8115059B1,Gene expression modulation system for use in plants and method for modulating gene expression in plants ,University Of Kentucky Research Foundation,"Subba Reddy Palli, Ajay Kumar Singh",2005-07-22,2010-01-06,2012-02-14,2012-02-14,https://patents.google.com/patent/US8115059B1/en
US8120153B1,"High-temperature, wirebondless, injection-molded, ultra-compact hybrid power module ","University Of Central Florida Research Foundation, Inc.",Zheng John Shen,2005-09-16,2006-09-14,2012-02-21,2012-02-21,https://patents.google.com/patent/US8120153B1/en
US8120546B2,Indefinite materials ,The Regents Of The University Of California,"David R. Smith, David Schurig",2002-08-29,2009-02-27,2012-02-21,2012-02-21,https://patents.google.com/patent/US8120546B2/en
US8110796B2,"Nanophotonic production, modulation and switching of ions by silicon microcolumn arrays ",The George Washington University,"Akos Vertes, Bennett N. Walker",2009-01-17,2010-01-19,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110796B2/en
US8114229B1,Self-extinguishable solid propellant ,"University Of Central Florida Research Foundation, Inc.","Eric L. Petersen, Sudipta Seal, Matthew Stephens, David L. Reid, Rodolphe Carro, Thomas Sammet, Alex Lepage",2008-03-27,2009-03-27,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114229B1/en
US8110155B2,Vortex reactor and method of using it ,"Drexel University, Board Of Trustees Of The University Of Illinois","Alexander Fridman, Alexander F. Gutsol, Young I. Cho, Lawrence Kennedy, Alexei Saveliev, Andrey Romanets, Igor Matveev, Kenneth Blank",2003-06-20,2004-06-18,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110155B2/en
US8109035B2,Apparatus and method of mosquito control ,Wake Forest University Health Sciences,"Robert Lee Bowden, Timothy Edward Bowden",2005-12-27,2010-04-12,2012-02-07,2012-02-07,https://patents.google.com/patent/US8109035B2/en
US8120340B2,Control device for an interleaving power factor corrector ,National Taiwan University,"Dan Chen, Chung-Ping Ku, Chih-Yuan Liu, Hsien-Yi Tsai",2009-08-19,2009-08-19,2012-02-21,2012-02-21,https://patents.google.com/patent/US8120340B2/en
US8110222B2,Composite material ,"Ut-Battelle, Llc., University Of Tennessee Research Foundation","Stacy A. Hutchens, Jonathan Woodward, Barbara R. Evans, Hugh M. O'Neill",2002-11-15,2002-11-15,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110222B2/en
US8121794B2,Systems and methods for automated analysis of cells and tissues ,Yale University,"David L. Rimm, Robert L. Camp",2001-04-20,2007-06-20,2012-02-21,2012-02-21,https://patents.google.com/patent/US8121794B2/en
US8125170B2,Techniques and apparatus for the measurement of mutual inductance in a switched reluctance machine ,"Board Of Regents, The University Of Texas System","Babak Fahimi, Umamaheshwar Krishnamurthy",2007-06-16,2008-06-16,2012-02-28,2012-02-28,https://patents.google.com/patent/US8125170B2/en
US8109448B2,System and method for at-nozzle injection of agrochemicals ,The Regents Of The University Of California,Durham K. Giles,2007-11-25,2008-11-18,2012-02-07,2012-02-07,https://patents.google.com/patent/US8109448B2/en
US8110043B2,Apparatus and method for applying coatings onto the interior surfaces of components and related structures produced therefrom ,University Of Virginia Patent Foundation,"Derek D. Hass, Haydn N. G. Wadley",2004-01-08,2005-01-10,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110043B2/en
US8126922B2,Calendar system ,Crieghton University,"Damien Holzapfel, Stuart Zimmerman, Tadd Martin",2009-04-15,2009-08-07,2012-02-28,2012-02-28,https://patents.google.com/patent/US8126922B2/en
US8114618B2,"Measuring circulating therapeutic antibody, antigen and antigen/antibody complexes using ELISA assays ",Board Of Regents Of The University Of Texas System,"Maher Albitar, Michael J. Keating, Taghi Manshouri",2001-09-20,2011-04-05,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114618B2/en
US8119610B2,Method for efficient RNA interference in mammalian cells ,The Regents Of The University Of California,"Dun Yang, J. Michael Bishop",2002-05-31,2003-05-29,2012-02-21,2012-02-21,https://patents.google.com/patent/US8119610B2/en
US8120207B2,Nanosecond pulse generator with a protector circuit ,University Of Southern California,"Jason Sanders, Andras Kuthi, Martin A. Gundersen, William Henry Moore",2008-05-23,2010-02-09,2012-02-21,2012-02-21,https://patents.google.com/patent/US8120207B2/en
US8124369B2,Method of cleaving DNA with rationally-designed meganucleases ,Duke University,"James Jefferson SMITH, Derek Jantz, Homme W. Hellinga",2005-10-18,2011-09-27,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124369B2/en
US8114374B2,Carbonation of metal silicates for long-term CO2 sequestration ,"U.T. Battelle, LLC., University Of Tennessee Research Foundation, Virginia Museum of Natrual History Foundation","James G. Blencoe, Donald A. Palmer, Lawrence M. Anovitz, James S. Beard",2003-04-23,2008-01-17,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114374B2/en
US8124001B1,Synthetic vascular tissue and method of forming same ,Clemson University Research Foundation,"Xuejun Wen, Vince Z. Beachley, Vladimir A. Mironov, Vladimir A. Kasyanov",2008-05-21,2009-05-20,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124001B1/en
US8110402B2,Metal abstraction peptide (MAP) tag and associated methods ,University Of Kansas,"Jennifer Ann Stowell Laurence, Anthony Andrew Vartia, Mary Elizabeth Krause",2008-05-13,2009-05-13,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110402B2/en
US8122333B2,"Method of detecting and isolating fault in redundant sensors, and method of accommodating fault in redundant sensors using the same ",Chung-An University Industry Academic Cooperation Foundation,"Duk-Sun Shim, Cheol-kwan Yang",2007-05-03,2008-05-05,2012-02-21,2012-02-21,https://patents.google.com/patent/US8122333B2/en
US8120448B2,High frequency nanotube oscillator ,The Regents Of The University Of California,"Haibing Peng, Alexander K. Zettl",2006-10-19,2007-10-19,2012-02-21,2012-02-21,https://patents.google.com/patent/US8120448B2/en
US8109350B2,Polycrystalline abrasive composite cutter ,University Of Utah Research Foundation,"Zhigang Z. Fang, Stephen C. Johnson, Haibo Zhang",2006-01-26,2007-01-26,2012-02-07,2012-02-07,https://patents.google.com/patent/US8109350B2/en
US8116564B2,Crowd counting and monitoring ,Regents Of The University Of Minnesota,"Prahlad Kilambi, Osama T. Masoud, Nikolaos Papanikolopoulos",2006-11-22,2006-11-22,2012-02-14,2012-02-14,https://patents.google.com/patent/US8116564B2/en
US8117208B2,System for entity search and a method for entity scoring in a linked document database ,The Board Of Trustees Of The University Of Illinois,"Kevin Chen-Chuan Chang, Tao Cheng, Xifeng Yan",2007-09-21,2008-09-19,2012-02-14,2012-02-14,https://patents.google.com/patent/US8117208B2/en
USRE43172E1,Cut resistant polymeric films ,The University Of Akron,"Zongquan Wu, Frank W. Harris, Steven Z. D. Cheng",1997-12-31,2000-06-29,2012-02-14,2012-02-14,https://patents.google.com/patent/USRE43172E1/en
US8114581B2,Methods and compositions for detecting neoplastic cells ,The Regents Of The University Of California,"Shu Chien, Yingxiao Wang",2005-09-15,2006-09-15,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114581B2/en
US8114461B2,Balanced sn-2 myristate-containing edible oil ,Brandeis University,"Daniel Perlman, Kenneth C. Hayes",2008-08-25,2008-08-25,2012-02-14,2012-02-14,https://patents.google.com/patent/US8114461B2/en
US8110560B2,Spinal muscular atrophy (SMA) treatment via targeting of SMN2 splice site inhibitory sequences ,University Of Massachusetts,"Ravindra N. Singh, Natalia N. Singh, Nirmal K. Singh, Elliot J. Androphy",2004-12-03,2009-08-21,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110560B2/en
US8110482B2,Miscut semipolar optoelectronic device ,"The Regents Of The University Of California, Japan Science And Technology Agency","John F. Kaeding, Dong-Seon Lee, Michael Iza, Troy J. Baker, Hitoshi Sato, Benjamin A. Haskell, James S. Speck, Steven P. DenBaars, Shuji Nakamura",2006-01-20,2010-02-22,2012-02-07,2012-02-07,https://patents.google.com/patent/US8110482B2/en
US8125154B2,Automatic lamp detection method and optimal operation for fluorescent lamps ,City University Of Hong Kong,"Shu Yuen Ron Hui, Leung Ming Lee",2008-07-29,2008-07-29,2012-02-28,2012-02-28,https://patents.google.com/patent/US8125154B2/en
US8119021B2,Functional nanoparticle filled carbon nanotubes and methods of their production ,Drexel University,"Yury Gogotsi, Guzeliya Korneva, Gennady Friedman",2005-04-06,2006-04-06,2012-02-21,2012-02-21,https://patents.google.com/patent/US8119021B2/en
US8116035B2,Magnetic recording medium having a secondary recording layer made of a material having a negative crystal magnetic anisotropy and magnetic recording and reproducing apparatus ,"Tohoku University, Showa Denko K.K., Kabushiki Kaisha Toshiba","Migaku Takahashi, Masahiro Oka, Akira Kikitsu",2005-06-13,2006-06-09,2012-02-14,2012-02-14,https://patents.google.com/patent/US8116035B2/en
US8124107B2,Antibodies recognizing a highly expressed putative antigen of CA-MRSA and methods of use ,The Texas A&M University System,"Magnus Hook, Maria Labandeira-Rey, Gabriela M. Bowden",2006-02-22,2007-02-22,2012-02-28,2012-02-28,https://patents.google.com/patent/US8124107B2/en
