search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20050701&after=publication:20050401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6883084B1,Reconfigurable data path processor ,University Of New Mexico,Gregory Donohoe,2001-07-25,2002-07-25,2005-04-19,2005-04-19,https://patents.google.com/patent/US6883084B1/en
US6881825B1,"Identication of peptides that facilitate uptake and cytoplasmic and/or nuclear transport of proteins, DNA and virues ",University Of Pittsburgh Of The Commonwealth System Of Higher Education,"Paul D. Robbins, Zhibao Mi, Raymond Frizzell, Joseph C. Glorioso, Andrea Gambotto",1999-09-01,2000-08-31,2005-04-19,2005-04-19,https://patents.google.com/patent/US6881825B1/en
US6898302B1,"Systems, methods and computer program products for the display and visually driven definition of tomographic image planes in three-dimensional space ",Emory University,Marijn E. Brummer,1999-05-21,2000-05-22,2005-05-24,2005-05-24,https://patents.google.com/patent/US6898302B1/en
US6911424B2,2′-fluoronucleosides ,Emory University,"Raymond F. Schinazi, Dennis C. Liotta, Chung K. Chu, J. Jeffrey McAtee, Junxing Shi, Yongseok Choi, Kyeong Lee, Joon H. Hong",1998-02-25,2002-01-30,2005-06-28,2005-06-28,https://patents.google.com/patent/US6911424B2/en
US6893564B2,Shaped bodies containing metal-organic frameworks ,"Basf Aktiengesellschaft, The Regents Of The University Of Michigan","Ulrich Mueller, Lisa Lobree, Michael Hesse, Omar Yaghi, Mohamed Eddaoudi",2002-05-30,2002-05-30,2005-05-17,2005-05-17,https://patents.google.com/patent/US6893564B2/en
US6900021B1,Microfluidic system and methods of use ,The University Of Alberta,"Daniel Jed Harrison, Per Andersson, Paul C. H. Li, Roderick Szarka, Richard Smith, Hossein Salimi-Moosavi",1997-05-16,1998-05-18,2005-05-31,2005-05-31,https://patents.google.com/patent/US6900021B1/en
US6905733B2,Irreversible immobilization of enzymes into polyurethane coatings ,"University Of Pittsburgh, Bayer Polymers Llc","Alan J. Russell, Geraldine F. Drevon, Douglas Wicks, Karsten Danielmeier",2001-07-24,2002-07-24,2005-06-14,2005-06-14,https://patents.google.com/patent/US6905733B2/en
US6890300B2,Implantable microscale pressure sensor system for pressure monitoring and management ,Board Of Trustees Of Michigan State University,"John R. Lloyd, Timothy A. Grotjohn, Arthur J. Weber, Frank R. Rosenbaum, Gregory A. Goodall",2002-08-27,2003-08-26,2005-05-10,2005-05-10,https://patents.google.com/patent/US6890300B2/en
US6876724B2,Large-area individually addressable multi-beam x-ray system and method of forming same ,The University Of North Carolina - Chapel Hill,"Otto Z. Zhou, Jianping Lu, Qi Qiu",2000-10-06,2002-01-22,2005-04-05,2005-04-05,https://patents.google.com/patent/US6876724B2/en
US6910537B2,"Canister, sealing method and composition for sealing a borehole ",The Regents Of The University Of California,"Donald W. Brown, Arun S. Wagh",1999-04-30,2003-01-21,2005-06-28,2005-06-28,https://patents.google.com/patent/US6910537B2/en
US6905680B2,Methods of treating HIV infected subjects ,"Genetics Institute, Inc., Regents Of The University Of Michigan, The United States Of America As Represented By The Secretary Of The Navy","Carl H. June, Craig B. Thompson, Gary J. Nabel, Gary S. Gray, Paul D. Rennert",1988-11-23,1996-01-26,2005-06-14,2005-06-14,https://patents.google.com/patent/US6905680B2/en
US6885752B1,Hearing aid device incorporating signal processing techniques ,Brigham Young University,"Douglas Melvin Chabries, Richard Wesley Christiansen, Aaron Michael Hammond, William Charles Borough",1994-07-08,1999-11-22,2005-04-26,2005-04-26,https://patents.google.com/patent/US6885752B1/en
US6907581B2,Method and system for implicitly resolving pointing ambiguities in human-computer interaction (HCI) ,Ramot At Tel Aviv University Ltd.,"David Noy, Yehezkel Yeshurun",2001-04-03,2001-04-03,2005-06-14,2005-06-14,https://patents.google.com/patent/US6907581B2/en
US6911964B2,Frame buffer pixel circuit for liquid crystal display ,Duke University,"Sangrok Lee, James C. Morizio, Kristina M. Johnson",2002-11-07,2002-11-07,2005-06-28,2005-06-28,https://patents.google.com/patent/US6911964B2/en
US6892802B2,Crossflow micro heat exchanger ,Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College,"Kevin W. Kelly, Chad R. Harris, Mircea S. Despa",2000-02-09,2001-10-25,2005-05-17,2005-05-17,https://patents.google.com/patent/US6892802B2/en
US6911271B1,Organometallic platinum complexes for phosphorescence based organic light emitting devices ,The University Of Southern California,"Sergey Lamansky, Mark E. Thompson",2000-08-11,2000-08-11,2005-06-28,2005-06-28,https://patents.google.com/patent/US6911271B1/en
US6904305B2,System for MRI-guided interventional mammary procedures ,Regents Of The University Of Minnesota,Nikolaos V. Tsekos,1999-09-29,2001-12-20,2005-06-07,2005-06-07,https://patents.google.com/patent/US6904305B2/en
US6908835B2,"Method and system for providing a single-scan, continuous motion sequential lateral solidification ",The Trustees Of Columbia University In The City Of New York,"Robert S. Sposili, James S. Im",2001-04-19,2001-04-19,2005-06-21,2005-06-21,https://patents.google.com/patent/US6908835B2/en
US6900580B2,Self-oriented bundles of carbon nanotubes and method of making same ,The Board Of Trustees Of The Leland Stanford Junior University,"Hongjie Dai, Shoushan Fan, Michael Chapline, Nathan Franklin, Thomas Tombler",1998-11-12,2001-05-15,2005-05-31,2005-05-31,https://patents.google.com/patent/US6900580B2/en
US6911183B1,Moving microdroplets ,The Regents Of The University Of Michigan,"Kalyan Handique, Bishnu Gogoi, Mark A. Burns",1995-09-15,2000-03-06,2005-06-28,2005-06-28,https://patents.google.com/patent/US6911183B1/en
US6885192B2,SQUID detected NMR and MRI at ultralow fields ,The Regents Of The University Of California,"John Clarke, Robert McDermott, Alexander Pines, Andreas Heinz Trabesinger",2002-02-06,2003-02-06,2005-04-26,2005-04-26,https://patents.google.com/patent/US6885192B2/en
US6905885B2,Portable pathogen detection system ,The Regents Of The University Of California,"Billy W. Colston, Matthew Everett, Fred P. Milanovich, Steve B. Brown, Kodumudi Vendateswaran, Jonathan N. Simon",2001-06-12,2001-06-12,2005-06-14,2005-06-14,https://patents.google.com/patent/US6905885B2/en
US6908572B1,Mixing and dispersion of nanotubes by gas or vapor expansion ,University Of Kentucky Research Foundation,"Rodney Andrews, Bouchra Safadi, Francis J. Derbyshire",2000-07-17,2001-07-17,2005-06-21,2005-06-21,https://patents.google.com/patent/US6908572B1/en
US6890342B2,Method and apparatus for closing vascular puncture using hemostatic material ,Loma Linda University,"Yong Hua Zhu, Wolff M. Kirsch",2000-08-02,2001-08-01,2005-05-10,2005-05-10,https://patents.google.com/patent/US6890342B2/en
US6895248B1,Dynamic resource allocation and media access control for a wireless ATM network ,The Board Of Trustees Of The Leland Stanford Junior University,"Bora A. Akyol, Donald C. Cox",1998-06-02,1999-06-02,2005-05-17,2005-05-17,https://patents.google.com/patent/US6895248B1/en
US6901155B2,Wavelet-enhanced automated fingerprint identification system ,National University Of Singapore,"Tao Xia, Bao Liu, Jo Yew Tham, Lixin Shen, Seng Luan Lee",1999-12-23,2000-12-22,2005-05-31,2005-05-31,https://patents.google.com/patent/US6901155B2/en
US6905681B1,Methods for selectively stimulating proliferation of T cells ,"Genetics Institute, Inc., Regents Of The University Of Michigan, The United States Of America As Represented By The Secretary Of The Navy","Carl H. June, Craig B. Thompson, Gary J. Nabel, Gary S. Gray, Paul D. Rennert",1994-06-03,1999-07-08,2005-06-14,2005-06-14,https://patents.google.com/patent/US6905681B1/en
US6909239B2,Dual LED/incandescent security fixture ,The Regents Of The University Of California,Kevin Wayne Gauna,2003-07-08,2003-07-08,2005-06-21,2005-06-21,https://patents.google.com/patent/US6909239B2/en
US6887384B1,Monolithic microfluidic concentrators and mixers ,The Regents Of The University Of California,"Jean M. J. Frechet, Frantisek Svec, Cong Yu, Thomas Rohr",2001-09-21,2002-09-20,2005-05-03,2005-05-03,https://patents.google.com/patent/US6887384B1/en
US6875412B2,Chemically modifying single wall carbon nanotubes to facilitate dispersal in solvents ,William Marsh Rice University,"John L. Margrave, Edward T. Mickelson, Robert Hauge, Peter Boul, Chad Huffman, Jie Liu, Richard E. Smalley, Ken Smith, Daniel T. Colbert",1998-09-18,2001-03-16,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875412B2/en
US6875230B1,Mechanical heart valve and production method thereof ,"Gunze Limited, Tokyo Women's Medical University","Shinichiro Morita, Saburo Nakamura, Shigeyuki Hirata, Toshiharu Shin'oka, Yasuharu Imai",1999-10-22,2000-10-19,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875230B1/en
US6895305B2,Robotic apparatus and wireless communication system ,"Anthrotronix, Inc., University Of Maryland","Corinna E. Lathan, Michael R. Tracey, Jack M. Vice, Allison Druin, Catherine Plaisant",2001-02-27,2002-02-27,2005-05-17,2005-05-17,https://patents.google.com/patent/US6895305B2/en
US6884719B2,Method for depositing a coating having a relatively high dielectric constant onto a substrate ,"Mattson Technology, Inc., The Regents Of The University Of California","Jane Chang, You-Sheng Lin, Avishai Kepten, Michael Sendler, Sagy Levy, Robin Bloom",2001-03-20,2002-03-19,2005-04-26,2005-04-26,https://patents.google.com/patent/US6884719B2/en
US6878320B1,Auxetic materials ,"The University Of Bolton, Higher Education Corporation A Uk Corporation","Kim Lesley Alderson, Virginia Ruth Simkins",1999-03-06,2000-03-06,2005-04-12,2005-04-12,https://patents.google.com/patent/US6878320B1/en
US6911638B2,Wavefront coding zoom lens imaging systems ,"The Regents Of The University Of Colorado, A Body Corporate","Edward Raymond Dowski, Jr., Inga Prischepa",1995-02-03,2003-02-11,2005-06-28,2005-06-28,https://patents.google.com/patent/US6911638B2/en
US6908770B1,Fluid based analysis of multiple analytes by a sensor array ,"Board Of Regents, The University Of Texas System","John T. McDevitt, Eric V. Anslyn, Jason B. Shear, Dean P. Neikirk",1998-07-16,1999-04-07,2005-06-21,2005-06-21,https://patents.google.com/patent/US6908770B1/en
US6899910B2,Processes for recovery of corn germ and optionally corn coarse fiber (pericarp) ,"The United States Of America As Represented By The Secretary Of Agriculture, The Board Of Trustees Of The University Of Illinois","David B. Johnston, Vijay Singh",2003-06-12,2004-06-08,2005-05-31,2005-05-31,https://patents.google.com/patent/US6899910B2/en
US6900479B2,Stochastic assembly of sublithographic nanoscale interfaces ,"California Institute Of Technology, Brown University, President And Fellows Of Harvard College, Sri International","André DeHon, Charles M. Lieber, Patrick D. Lincoln, John E. Savage",2002-07-25,2003-07-24,2005-05-31,2005-05-31,https://patents.google.com/patent/US6900479B2/en
US6912492B1,"Methods for diagnosing, preventing, and treating developmental disorders due to a combination of genetic and environmental factors ",University Of Medicine & Dentistry Of New Jersey,"William G. Johnson, Edward Scott Stenroos",1999-05-25,2000-05-23,2005-06-28,2005-06-28,https://patents.google.com/patent/US6912492B1/en
US6875179B2,Ultrasonic guided catheter deployment system ,Board Of Trustees Of The University Of Arkansas,"Scott L. Ferguson, Gal Shafirstein, Milton Waner",2002-06-17,2003-06-03,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875179B2/en
US6875605B1,Modular cell culture bioreactor and associated methods ,"Florida State University Research Foundation, Inc.",Teng Ma,2002-08-21,2003-08-21,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875605B1/en
US6907881B2,Variable peak pressure ventilation method and system ,"The Trustees Of Boston University, Brigham And Women's Hospital","Bela Suki, Kenneth R. Lutchen, Edward P. Ingenito",1999-10-14,2002-04-12,2005-06-21,2005-06-21,https://patents.google.com/patent/US6907881B2/en
US6890654B2,Encapsulation of nanotubes via self-assembled nanostructures ,Northwestern University,"Samuel I. Stupp, Benjamin W. Messsmore, Michael Scott Arnold, Eugene RT. Zubarev",2002-04-18,2003-04-18,2005-05-10,2005-05-10,https://patents.google.com/patent/US6890654B2/en
US6907041B1,Communications interconnection network with distributed resequencing ,"Cisco Technology, Inc., Washington University","Jonathan S. Turner, Zubin D. Dittia, John Andrew Fingerhut",2000-03-07,2000-03-07,2005-06-14,2005-06-14,https://patents.google.com/patent/US6907041B1/en
US6886326B2,Quasi-isothermal brayton cycle engine ,The Texas A & M University System,"Mark T. Holtzapple, G. Andrew Rabroker",1998-07-31,2003-01-17,2005-05-03,2005-05-03,https://patents.google.com/patent/US6886326B2/en
US6886568B2,Method for fabricating cell-containing implants ,"The Johns Hopkins University, Chrondros, Inc.","Carmelita G. Frondoza, David J. Fink, David S. Hungerford, Alan H. Shikani",1998-04-08,2001-04-04,2005-05-03,2005-05-03,https://patents.google.com/patent/US6886568B2/en
US6878643B2,Electronic unit integrated into a flexible polymer body ,The Regents Of The University Of California,"Peter A. Krulevitch, Mariam N. Maghribi, William J. Benett, Julie K. Hamilton, Klint A. Rose, James Courtney Davidson, Mark S. Strauch",2002-12-18,2002-12-18,2005-04-12,2005-04-12,https://patents.google.com/patent/US6878643B2/en
US6892089B1,Cardiac motion tracking using cine harmonic phase (HARP) magnetic resonance imaging ,Johns Hopkins University,"Jerry L. Prince, Nael F. Osman",1999-04-22,2000-04-14,2005-05-10,2005-05-10,https://patents.google.com/patent/US6892089B1/en
US6892062B2,Current-reuse bleeding mixer ,Information And Communications University Educational Foundation,"Sang Gug Lee, Jung-Ki Choi, Nam-Soo Kim",2000-06-02,2001-04-09,2005-05-10,2005-05-10,https://patents.google.com/patent/US6892062B2/en
US6893567B1,Wastewater treatment system ,"The United States Of America As Represented By The Secretary Of Agriculture, North Carolina State University","Matias B. Vanotti, Ariel A. Szogi, Patrick G. Hunt",2001-07-13,2001-07-13,2005-05-17,2005-05-17,https://patents.google.com/patent/US6893567B1/en
US6884478B2,Semiconductor liquid crystal composition and methods for making the same ,The Regents Of The University Of California,"A. Paul Alivisatos, Liang-shi Li",2001-10-24,2002-10-23,2005-04-26,2005-04-26,https://patents.google.com/patent/US6884478B2/en
US6884466B2,Process for low-temperature metal-organic chemical vapor deposition of tungsten nitride and tungsten nitride films ,"Gelest, Inc., The Research Foundation Of State University Of New York","Alain E. Kaloyeros, Barry C. Arkles",1999-02-12,2003-04-28,2005-04-26,2005-04-26,https://patents.google.com/patent/US6884466B2/en
US6896700B2,Tri-leaflet mechanical heart valve ,Tamkang University,"Po-Chien Lu, Ren-Hong Huang, Shu-Hsun Chu",2003-06-06,2003-07-30,2005-05-24,2005-05-24,https://patents.google.com/patent/US6896700B2/en
US6912310B1,Video object segmentation using active contour model with directional information ,University Of Washington,"Hyunwook Park, Todd Schoepflin, Shijun Sun, Yongmin Kim",1999-06-10,2000-08-28,2005-06-28,2005-06-28,https://patents.google.com/patent/US6912310B1/en
US6882702B2,Intensity modulated radiotherapy inverse planning algorithm ,University Of Miami,Chunsong Luo,2002-04-29,2003-04-29,2005-04-19,2005-04-19,https://patents.google.com/patent/US6882702B2/en
US6890076B2,Method and apparatus for using adaptive optics in a scanning laser ophthalmoscope ,"University Of Rochester, University Of Houston",Austin Roorda,2001-08-30,2002-08-30,2005-05-10,2005-05-10,https://patents.google.com/patent/US6890076B2/en
US6887714B2,Microvolume immunoabsorbant assays with amplified electrochemical detection ,"Board Of Trustees Of The University Of Arkansas, N.A.","Ingrid Fritsch, Robert Beittle, Jr.",2000-10-16,2001-10-15,2005-05-03,2005-05-03,https://patents.google.com/patent/US6887714B2/en
US6887574B2,Curable flame retardant epoxy compositions ,"Dow Global Technologies Inc., Regents Of The University Of Minnesota","Jennifer M. Dean, Frank S. Bates, Ha Q. Pham, Nikhil E. Verghese",2003-06-06,2003-06-06,2005-05-03,2005-05-03,https://patents.google.com/patent/US6887574B2/en
US6884346B2,Bonded phase photopolymerized sol-gel column and associated methods ,The Board Of Trustees Of The Leland Stanford Junior University,"Richard N. Zare, Maria T. Dulay, Joselito P. Quirino, Bryson Bennett",2001-08-13,2001-10-15,2005-04-26,2005-04-26,https://patents.google.com/patent/US6884346B2/en
US6897434B1,All-fiber photon-pair source for quantum communications ,Northwestern University,"Prem Kumar, Marco Florentino, Paul L. Voss, Jay E. Sharping",2002-02-28,2003-02-28,2005-05-24,2005-05-24,https://patents.google.com/patent/US6897434B1/en
US6875840B2,Polymers for delivering nitric oxide in vivo ,Duke University,"Jonathan S. Stamler, Eric J. Toone, Richard S. Stack",1996-08-02,2003-09-23,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875840B2/en
US6905667B1,Polymer and method for using the polymer for noncovalently functionalizing nanotubes ,"Zyvex Corporation, The University Of Pittsburgh","Jian Chen, Haiying Liu",2002-05-02,2002-12-13,2005-06-14,2005-06-14,https://patents.google.com/patent/US6905667B1/en
US6906244B2,Compositions and methods for modulating plant development ,The Regents Of The University Of California,"Robert Fischer, Tetsu Kinoshita, Ramin Yadegari, Mary Gehring, Jack Okamuro, Van-Dinh Dang",2001-06-22,2002-06-21,2005-06-14,2005-06-14,https://patents.google.com/patent/US6906244B2/en
US6888552B2,High dynamic range image editing ,University Of Southern California,"Paul E. Debevec, Timothy S. Hawkins, Chris D. X. N. Tchou",2001-06-08,2002-06-10,2005-05-03,2005-05-03,https://patents.google.com/patent/US6888552B2/en
US6891658B2,Wide viewing angle reflective display ,The University Of British Columbia,"Lorne A. Whitehead, Michele Ann Mossman",2002-03-04,2002-03-04,2005-05-10,2005-05-10,https://patents.google.com/patent/US6891658B2/en
US6890950B2,"Lapachone delivery systems, compositions and uses related thereto ",Case Western Reserve University,"David Boothman, Jinming Gao, Norased Nasongkla, John Pink",2002-04-23,2003-04-23,2005-05-10,2005-05-10,https://patents.google.com/patent/US6890950B2/en
US6882061B1,Battery self-warming mechanism using the inverter and the battery main disconnect circuitry ,"Daimlerchrysler Corporation, University Of Toledo","Cyrus N. Ashtiani, Thomas A. Stuart",1998-12-31,1998-12-31,2005-04-19,2005-04-19,https://patents.google.com/patent/US6882061B1/en
US6875274B2,Carbon nanotube-nanocrystal heterostructures and methods of making the same ,The Research Foundation Of State University Of New York,"Stanislaus S. Wong, Sarbajit Banerjee",2003-01-13,2003-01-13,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875274B2/en
US6882767B2,Nanowire optoelectric switching device and method ,The Regents Of The University Of California,"Peidong Yang, Hannes Kind, Haoquan Yan, Matthew Law, Benjamin Messer",2001-12-27,2001-12-27,2005-04-19,2005-04-19,https://patents.google.com/patent/US6882767B2/en
US6906182B2,"Conjugates of glycosylated/galactosylated peptide, bifunctional linker, and nucleotidic monomers/polymers, and related compositions and method of use ","Cell Works Therapeutics, Inc., Johns Hopkins University","Paul O. P. Ts'o, Robert Duff, Scott Deamond",2000-12-01,2001-11-30,2005-06-14,2005-06-14,https://patents.google.com/patent/US6906182B2/en
US6897655B2,Moving table MRI with frequency-encoding in the z-direction ,"General Electric Company, The Board Of Trustees Of The Leland Stanford, Jr. University","Jean H. Brittain, John M. Pauly",2001-03-30,2002-09-04,2005-05-24,2005-05-24,https://patents.google.com/patent/US6897655B2/en
US6884220B2,Optical transesophageal echocardiography probe ,The Trustees Of Columbia University In The City Of New York,"Jonathan E. Aviv, Shunichi Homma, Marco R. DiTullio, Steven Corwin",2001-06-29,2002-07-01,2005-04-26,2005-04-26,https://patents.google.com/patent/US6884220B2/en
US6900740B2,Autonomous highway traffic modules ,"University Of Florida Research Foundation, Inc.","David Bloomquist, Michael McVay, Erik G. Larsson, Christopher Dumas",2003-01-03,2003-01-03,2005-05-31,2005-05-31,https://patents.google.com/patent/US6900740B2/en
US6904966B2,Flexible microchannel heat exchanger ,The Board Of Trustees Of The University Of Illinois,"Michael I. Philpott, Mark A. Shannon, John C. Selby",2002-05-20,2003-10-16,2005-06-14,2005-06-14,https://patents.google.com/patent/US6904966B2/en
US6887962B2,Processes based on atom (or group) transfer radical polymerization and novel (co)polymers having useful structures and properties ,Carnegie Mellon University,"Krzysztof Matyjaszewski, Simion Coca, Scott G. Gaynor, Dorota Greszta, Timothy E. Patten, Jin-shan Wang, Jianhui Xia",1995-11-15,2002-11-07,2005-05-03,2005-05-03,https://patents.google.com/patent/US6887962B2/en
US6875594B2,Methods of ligating expressed proteins ,The Rockefeller University,"Tom W. Muir, Philip A. Cole, Dolan Sondhi, Konstantine Severinov",1997-11-13,2001-07-12,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875594B2/en
US6902150B2,Steel yielding guardrail support post ,The Texas A&M University System,"Dean C. Alberson, D. Lance Bullard, Jr., C. Eugene Buth, Roger P. Bligh",2001-11-30,2002-12-02,2005-06-07,2005-06-07,https://patents.google.com/patent/US6902150B2/en
US6887297B2,Copper nanocrystals and methods of producing same ,Wayne State University,"Charles H. Winter, Zhengkun Yu, Charles L. Dezelah, IV",2002-11-08,2002-11-08,2005-05-03,2005-05-03,https://patents.google.com/patent/US6887297B2/en
US6887361B1,Method for making thin-film ceramic membrane on non-shrinking continuous or porous substrates by electrophoretic deposition ,The Regents Of The University Of California,"Steven J. Visco, Craig Jacobson, Lutgard C. DeJonghe",2001-03-22,2002-01-30,2005-05-03,2005-05-03,https://patents.google.com/patent/US6887361B1/en
US6906585B2,Methods and apparatus for substantially reducing third order intermodulation distortion and other nonlinear distortions ,The University Of North Carolina At Charlotte,Thomas Paul Weldon,2002-03-19,2004-03-05,2005-06-14,2005-06-14,https://patents.google.com/patent/US6906585B2/en
US6879703B2,Method and apparatus for watermarking images ,Trustees Of Columbia University Of The City Of New York,"Ching-Yung Lin, Shih-Fu Chang",2001-01-10,2002-01-10,2005-04-12,2005-04-12,https://patents.google.com/patent/US6879703B2/en
