search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120401&after=publication:20120301&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8130260B2,System and method for 3-dimensional display of image data ,Johns Hopkins University,"Jerry A. Krill, Nicholas D. Beser, David W. Blodgett, Michael W. Roth",2005-11-09,2008-08-26,2012-03-06,2012-03-06,https://patents.google.com/patent/US8130260B2/en
US8130522B2,Digital power factor correction ,"The Regents Of The University Of Colorado, A Body Corporate",Dragan Maksimovic,2007-06-15,2008-04-30,2012-03-06,2012-03-06,https://patents.google.com/patent/US8130522B2/en
US8138496B2,Addressable transistor chip for conducting assays ,Nanyang Technological University,"Changming Li, Chang Qing Sun",2004-04-01,2005-04-01,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138496B2/en
US8141156B1,Method and apparatus for mitigating routing misbehavior in a network ,"At&T Intellectual Property Ii, L.P., University Of Michigan","Zhuoqing Morley Mao, Jia Wang, Ying Zhang",2005-12-28,2005-12-28,2012-03-20,2012-03-20,https://patents.google.com/patent/US8141156B1/en
US8129351B2,Immunostimulatory nucleic acid molecules ,"The University Of Iowa Research Foundation, Coley Pharmaceutical Group, Inc., The United States Of America As Represented By The Secretary Of The Department Of Health And Human Services","Arthur M. Krieg, Dennis Klinman, Alfred D. Steinberg",1994-07-15,2005-02-25,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129351B2/en
US8135221B2,Video concept classification using audio-visual atoms ,"Eastman Kodak Company, Columbia University","Wei Jiang, Courtenay Cotton, Shih-Fu Chang, Daniel P. Ellis, Alexander C. Loui",2009-10-07,2009-10-07,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135221B2/en
US8138868B2,"Method and structure for magnetically-directed, self-assembly of three-dimensional structures ","University Of Florida Research Foundation, Inc.",David Patrick Arnold,2005-11-28,2008-04-14,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138868B2/en
US8138380B2,Electrolysis of carbon dioxide in aqueous media to carbon monoxide and hydrogen for production of methanol ,University Of Southern California,"George A. Olah, G. K. Surya Prakash",2007-07-13,2010-04-06,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138380B2/en
US8133493B2,Regulated attenuation of live vaccines to enhance cross-protective immunogenicity ,Washington University,"Roy Curtiss, III",2002-04-15,2003-04-15,2012-03-13,2012-03-13,https://patents.google.com/patent/US8133493B2/en
US8138127B2,Compositions and methods for treating a water blocked well using a nonionic fluorinated surfactant ,"Board Of Regents, The University Of Texas, 3M Innovative Properties Company","Gary A. Pope, Jimmie R. Baran, Jr., Vishal Bang, John D. Skildum, Mukul M. Sharma",2007-03-23,2007-12-30,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138127B2/en
US8128822B2,MECS dialyzer ,"State Of Oregon Acting By And Through The State Board Of Higher Education On Behalf Of Oregon State University, Home Dialysis Plus","David M. Browning, James R. Curtis, Goran Nadezda Jovanovic, Brian Kevin Paul, Sundar Atre",2004-10-06,2005-10-06,2012-03-06,2012-03-06,https://patents.google.com/patent/US8128822B2/en
US8133371B2,Scodaphoresis and methods and apparatus for moving and concentrating particles ,The University Of British Columbia,"Andrea Marziali, Lorne Whitehead",2004-02-02,2005-02-02,2012-03-13,2012-03-13,https://patents.google.com/patent/US8133371B2/en
US8135452B2,Rapid 3-dimensional bilateral breast MR imaging ,The Trustees Of The University Of Pennsylvania,"Lawrence Dougherty, Hee Kwon Song, Raymond Charles Boston, Mitchell Schnall",2006-04-21,2008-10-20,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135452B2/en
US8140141B2,Devices and methods for fluorescent inspection and/or removal of material in a sample ,University Of Utah Research Foundation,"James McGreevy, Charles B. Grissom, Ronald M. Jones",2006-05-17,2006-05-17,2012-03-20,2012-03-20,https://patents.google.com/patent/US8140141B2/en
US8138907B2,Travel assistant device ,University Of South Florida,"Sean J. Barbeau, Philip L. Winters, Rafael Perez, Miguel Labrador, Nevine Georggi",2005-08-11,2006-08-11,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138907B2/en
US8142527B2,Production of diesel fuel from vegetable and animal oils ,Ben-Gurion University Of The Negev Research And Development Authority,"Mordechay Herskowitz, Miron Landau, Iehudit Reizner, Mark Kaliya",2005-03-21,2006-03-20,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142527B2/en
US8139067B2,"Shape completion, animation and marker-less motion capture of people, animals or characters ",The Board Of Trustees Of The Leland Stanford Junior University,"Dragomir D. ANGUELOV, Praveen Srinivasan, Daphne Koller, Sebastian Thrun",2006-07-25,2007-07-25,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139067B2/en
US8142700B2,Dry adhesives and methods for making dry adhesives ,Carnegie Mellon University,"Metin Sitti, Michael Murphy, Burak Aksak",2006-12-14,2007-12-14,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142700B2/en
US8145286B2,Noninvasive measuring device for substance in blood via nail and a nail evaporation device ,"Keio University, Tanita Corporation","Tsunenori Arai, Yuki Kawase, Yasunobu Oka, Narushi Ito",2005-11-30,2006-11-30,2012-03-27,2012-03-27,https://patents.google.com/patent/US8145286B2/en
US8136385B2,"Cantilevered probes having piezoelectric layer, treated section, and resistive heater, and method of use for chemical detection ","Board of Regents of the Nevada System of Higher Education, on Behalf of the University of the University of Nevada, Reno","Jesse D. Adams, Benjamin S. Rogers, Todd A. Sulchek",2003-03-11,2007-08-27,2012-03-20,2012-03-20,https://patents.google.com/patent/US8136385B2/en
US8140256B1,Dynamic ride matching system ,University Of South Florida,"Sasha dos-Santos, Sean J. Barbeau, Philip L. Winters, Rafael Perez, Miguel Labrador",2006-08-16,2007-08-16,2012-03-20,2012-03-20,https://patents.google.com/patent/US8140256B1/en
US8129335B2,"Method for automated, large-scale measurement of the molecular flux rates of the proteome or the organeome using mass spectrometry ",The Regents Of The University Of California,Marc K. Hellerstein,2002-07-30,2009-08-03,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129335B2/en
US8137525B1,Colloidal sphere templates and sphere-templated porous materials ,The Regents Of The University Of California,"John H. Harreld, Galen D. Stucky, Nathan L. Mitchell, Jeff S. Sakamoto",2003-01-13,2003-01-13,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137525B1/en
US8133226B2,Intramedullary fixation device for fractures ,"Nanyang Technological University, Nanyang Polytechnic, National University Hospital, National University Of Singapore","Siaw Meng Chou, Beng Hai Lim, Cheng Hoe Desmond Tan",2005-07-12,2006-07-11,2012-03-13,2012-03-13,https://patents.google.com/patent/US8133226B2/en
US8143055B2,Self-assembling multicellular bodies and methods of producing a three-dimensional biological structure using the same ,The Curators Of The University Of Missouri,"Gabor Forgacs, Francoise Suzanne Marga, Cyrille Norotte",2008-06-24,2009-06-24,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143055B2/en
US8135186B2,Method and system for image reconstruction ,"Purdue Research Foundation, General Electric Company, University Of Notre Dame Du Lac","Charles A. Bouman, Ken David Sauer, Jean-Baptiste Thibault, Zhou Yu",2008-01-25,2008-01-25,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135186B2/en
US8144829B2,Cone-beam CT imaging scheme ,The Board Of Trustees Of The Leland Stanford Junior University,"Lei Zhu, Lei Xing",2008-02-27,2009-02-27,2012-03-27,2012-03-27,https://patents.google.com/patent/US8144829B2/en
US8140241B2,"Driving action estimating device, driving support device, vehicle evaluating system, driver model creating device, and driving action determining device ","National University Corporation Nagoya University, Equos Research Co., Ltd.","Kazuya Takeda, Katunobu Itou, Chiyomi Miyajima, Koji Ozawa, Hirokazu Nomoto, Kazuaki Fujii, Seiichi Suzuki",2005-12-28,2006-12-27,2012-03-20,2012-03-20,https://patents.google.com/patent/US8140241B2/en
US8133515B2,"Alkynes and methods of reacting alkynes with 1,3-dipole-functional compounds ","University Of Georgia Research Foundation, Inc.","Geert-Jan Boons, Jun Guo, Xinghai Ning, Margaretha Wolfert",2007-11-21,2008-11-21,2012-03-13,2012-03-13,https://patents.google.com/patent/US8133515B2/en
US8140339B2,Method and apparatus for translating hand gestures ,The George Washington University,Jose L. Hernandez-Rebollar,2003-08-28,2009-07-21,2012-03-20,2012-03-20,https://patents.google.com/patent/US8140339B2/en
US8138958B2,Vernier ring time-to-digital converters with comparator matrix ,Auburn University,"Fa Foster Dai, Jianjun Yu",2009-01-30,2010-01-29,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138958B2/en
US8135235B2,Pre-processing method and apparatus for wide dynamic range image processing ,"Samsung Techwin Co., Ltd., Korea University Industrial & Academic Collaboration Foundation","Bong-hyup Kang, Chang-won Jeon, Han-seok Ko",2008-04-23,2009-03-18,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135235B2/en
US8137697B1,Nanoparticles for protein/peptide delivery and delivery means thereof ,"Gp Medical, Inc., National Tsing Hua University","Hsing-Wen Sung, Mei-Chin Chen, Po-Wei Lee, Hosheng Tu",2004-10-05,2009-03-13,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137697B1/en
US8129433B2,"Enterically coated cysteamine, cystamine and derivatives thereof ",The Regents Of The University Of California,"Ranjan Dohil, Jerry Schneider",2006-01-27,2011-07-25,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129433B2/en
US8135349B2,Apparatus and method for interference cancellation in multi-antenna system ,"Samsung Electronics Co., Ltd., Board Of Regents, The University Of Texas System","In-Soo Hwang, Jong-Hyung Kwun, Jeff Andrews, Jin-Sam KWAK, Seijoon Shim, Robert Heath, JR.",2007-03-14,2008-03-14,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135349B2/en
US8143613B2,Organic light emitting device having multiple separate emissive layers ,The Regents Of The University Of Michigan,Stephen R. Forrest,2007-11-27,2007-11-27,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143613B2/en
US8131043B2,Method and apparatus for detecting interventricular dyssynchrony ,The Ohio State University,"Philip F. Binkley, Subha V. Raman",2005-09-16,2006-09-18,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131043B2/en
US8131007B2,"Watermarking using multiple watermarks and keys, including keys dependent on the host signal ",Regents Of The University Of Minnesota,"Ahmed Tewfik, Bin Zhu, Mitch Swanson",1996-08-30,2007-10-30,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131007B2/en
US8139765B2,Elliptical polynomial-based message authentication code ,King Fahd University Of Petroleum & Minerals,"Lahouari Ghouti, Mohammad K. Ibrahim",2008-12-29,2008-12-29,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139765B2/en
US8135104B2,Serial transceiver and communication method used by the serial transceiver ,Korea University Industrial & Academic Collaboration Foundation,"Chulwoo Kim, Inhwa Jung",2007-07-24,2008-07-23,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135104B2/en
US8133167B2,Apparatus and method for radiation distribution mapping ,Hampton University,"Paul Gueye, Cynthia Keppel, Lawrence Tynes, Douglas Kieper",2005-12-05,2009-12-28,2012-03-13,2012-03-13,https://patents.google.com/patent/US8133167B2/en
US8143889B2,Simultaneous acquisitions of spin- and stimulated-echo planar imaging ,University Of Utah Research Foundation,"Eun-Kee Jeong, Kim Seongeun Choi, Xianfeng Shi",2009-02-24,2009-02-24,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143889B2/en
US8142501B2,Artificial ligaments and tendons comprising multifilaments and nanofibers and methods for making ,The Board Of Regents Of The University Of Texas System,Javier Macossay-Torres,2008-04-21,2009-04-21,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142501B2/en
US8135138B2,Hearing aid fitting procedure and processing based on subjective space representation ,"University Of California, Berkeley","David Wessel, Eric Battenberg, Andrew Schmeder, Kelly Fitz, Brent Edwards",2007-08-29,2008-08-12,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135138B2/en
US8137539B2,Method and system for increasing recovery and preventing precipitation fouling in pressure-driven membrane processes ,Ben-Gurion University Of The Negev Research And Development Authority,"Jack Gilron, Eliyahu Korin",2003-12-07,2004-12-07,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137539B2/en
US8130964B2,Systems and methods for identity-based encryption and related cryptographic techniques ,"The Board Of Trustees Of The Leland Stanford Junior University, The Regents of the University of California, Davis","Dan Boneh, Matthew Franklin",2001-08-13,2009-10-28,2012-03-06,2012-03-06,https://patents.google.com/patent/US8130964B2/en
US8128589B2,Apparatus and methods for enzymatic debridement of skin lesions ,"Ramot At Tel-Aviv University Ltd., Enzysurge Ltd.","Amihay Freeman, Eran Hirszowicz, Michal Be'eri-Lipperman",2004-01-27,2006-07-25,2012-03-06,2012-03-06,https://patents.google.com/patent/US8128589B2/en
US8131656B2,Adaptive optimization methods ,The Board Of Trustees Of The University Of Illinois,"David E. Goldberg, Kumara Sastry, Fenando G. Lobo, Claudio F. Lima",2006-01-31,2007-01-31,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131656B2/en
US8129257B2,Vertical outgassing channels ,The Regents Of The University Of California,Di Liang,2008-01-14,2009-01-14,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129257B2/en
US8143219B2,Methods for prevention and treatment of acute renal injury ,Cornell University,"Hazel H. Szeto, Diane Felsen",2008-02-26,2009-02-25,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143219B2/en
US8131011B2,Human detection and tracking system ,University Of Southern California,"Ramakant Nevatia, Bo Wu",2006-09-25,2007-09-25,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131011B2/en
US8137910B2,Method of regulating gene expression ,Duke University,"Bryan R. Cullen, Yan Zeng",2002-05-03,2003-05-05,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137910B2/en
US8129500B2,Porphyromonas gingivalis polypeptides and nucleotides ,"Csl Limited, The University Of Melbourne","Bruce C. Ross, Ian G. Barr, Michelle A. Patterson, Catherine T. Agius, Linda J. Rothel, Mai B. Margetts, Dianna M. Hocking, Elizabeth A. Webb",1997-12-10,2009-03-25,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129500B2/en
US8138140B2,Self-assembling peptide amphiphiles and related methods for growth factor delivery ,Northwestern University,"Samuel I. Stupp, Jack J. J. M. Donners, Gabriel A. Silva, Heather A. Behanna, Shawn G. Anthony",2003-12-05,2009-05-15,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138140B2/en
US8137751B2,Hierarchical structures for superhydrophobic surfaces and methods of making ,The Ohio State University,"Bharat Bhushan, Yong Chae Jung, Michael Nosonovsky",2008-08-01,2011-04-01,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137751B2/en
US8137736B2,Fabrication method for hollow microneedles for drug delivery ,Nanjing University,"Mingwei Zhu, Yanfeng Chen, Zhenlin Wang, YanQing Lu, Haixiong Ge, Yuefeng Tang",2008-09-09,2009-01-05,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137736B2/en
US8137676B2,Genetically engineered equine influenza virus and uses thereof ,"Mount Sinai School Of Medicine, University Of Kentucky","Peter Palese, Adolfo Garcia-Sastre, Thomas Chambers",2005-02-15,2005-06-01,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137676B2/en
US8144132B2,Multipoint sensing method for capacitive touch panel ,National Chiao Tung University,"Jian Ting Chen, Paul C. P. Chao, Jyun-Yao Ruan",2008-11-07,2008-12-29,2012-03-27,2012-03-27,https://patents.google.com/patent/US8144132B2/en
US8138154B2,Biglycan and related therapeutics and methods of use ,Brown University Research Foundation,"Justin R. Fallon, Beth McKechnie, Michael Rafii, Hilliary Creely, Mark A. Bowe, Alison Amenta, Mary Lynn Mercado, Hiroki Hagiwara",1999-11-18,2009-07-06,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138154B2/en
US8131109B2,Image processing method and apparatus for contrast enhancement using intensity mapping ,"Samsung Electronics Co., Ltd., Industry-University Cooperation Foundation Sogang University","Sung-Hee Kim, Seung-Joon Yang, Rae-Hong Park, Bo-ra LIM",2006-06-09,2007-06-11,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131109B2/en
US8135181B2,Method of multi-modal biometric recognition using hand-shape and palmprint ,The Hong Kong Polytechnic University,"Dapeng David Zhang, Ajay Kumar",2007-03-26,2007-03-26,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135181B2/en
US8131616B2,System and method for allocating resources using spot market and derivative market techniques ,The Trustees Of Columbia University In The City Of New York,"Nemo Semret, Aurel Lazar",1999-08-25,2009-06-15,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131616B2/en
US8129001B2,Composite thermal interface material system and method using nano-scale components ,The Research Foundation Of State University Of New York,"Hao Howard Wang, Bahgat Sammakia, Yayong Liu, Kaikun Yang",2008-03-17,2009-03-12,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129001B2/en
US8134945B2,Apparatus and method for increasing cell capacity through optional signal combining between relay stations in a cellular system using wired relay stations ,"Samsung Electronics Co., Ltd., Industry-University Cooperation Foundation Sogang University","Byung-Jik Kim, Seong-taek Hwang, Won-Jin Sung, Jin-Woo Choe, Jong-hyun Park, Jong-Hyun Kim",2007-02-16,2007-12-28,2012-03-13,2012-03-13,https://patents.google.com/patent/US8134945B2/en
US8139227B2,Method using asymmetric optical resonances ,The Board Of Trustees Of The Leland Stanford Junior University,"Onur Kilic, Michel J. F. Digonnet, Gordon S. Kino, Olav Solgaard",2006-05-04,2010-12-22,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139227B2/en
US8142754B2,Method for synthesis of high quality graphene ,The Regents Of The University Of California,"Alessandra Lanzara, Andreas K. Schmid, Xiaozhu Yu, Choonkyu Hwang, Annemarie Kohl, Chris M. Jozwiak",2010-03-12,2011-03-08,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142754B2/en
US8145292B2,"Method and system for producing interactive, three-dimensional renderings of selected body organs having hollow lumens to enable simulated movement through the lumen ",Wake Forest University Health Sciences,David J. Vining,1994-10-27,2010-09-02,2012-03-27,2012-03-27,https://patents.google.com/patent/US8145292B2/en
US8129134B2,Methods of cleaving DNA with rationally-designed meganucleases ,Duke University,"James Jefferson SMITH, Derek Jantz, Homme W. Hellinga",2005-10-18,2011-09-27,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129134B2/en
US8130103B2,Method of reducing power consumption of a radio badge in a boundary detection localization system ,National Taiwan University,"Polly Huang, Tsung-Han Lin, Hao-hua Chu",2008-12-02,2009-04-22,2012-03-06,2012-03-06,https://patents.google.com/patent/US8130103B2/en
US8134759B2,Method and apparatus for capturing the image of bound documents such as books using digital camera ,Kuwait University,Tareq Abduljalil Albahri,2008-11-19,2008-11-19,2012-03-13,2012-03-13,https://patents.google.com/patent/US8134759B2/en
US8138874B1,Nanomagnetic register ,The Regents Of The University Of California,"David Carlton, Nathan C. Emley, Jeffrey Bokor",2009-07-20,2009-07-20,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138874B1/en
US8142300B2,Analysis method of golf club ,"A School Corporation Kansai University, Sri Sports Limited","Takuzo Iwatsubo, Keiji Moriyama, Masanori Yabu, Masahide Onuki",2007-06-26,2008-04-01,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142300B2/en
US8142454B2,Apparatus and method for magnetic alteration of anatomical features ,"The Regents Of The University Of California, San Francisco","Michael R. Harrison, Richard J. Fechter, Arthur Moran, Darrell Christensen",2004-09-29,2008-08-11,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142454B2/en
US8139287B2,Amplification of energy beams by passage through an imploding liner ,"Board Of Regents Of The Nevada System Of Higher Education, On Behalf Of The University Of Nevada, Reno",Friedwardt M. Winterberg,2005-01-07,2006-01-09,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139287B2/en
US8143890B2,Spectral resolution enhancement of magnetic resonance spectroscopic imaging ,Trustees Of Columbia University In The City Of New York,"Zhengchao Dong, Bradley Scott Peterson",2008-05-27,2009-05-22,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143890B2/en
US8137930B2,Attenuated Salmonella enterica serovar paratyphi A and uses thereof ,"University Of Maryland, Baltimore","Christofer Vindurampulle, Eileen M. Barry, Myron M. Levine, James Galen",2005-10-28,2009-03-06,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137930B2/en
US8139339B2,Modulation of neuromuscular functions with ultrashort electrical pulses ,Old Dominion University Research Foundation,"Andrei Pakhomov, Karl Schoenbach, Juergen Kolb, Ravindra Joshi",2007-03-16,2008-03-17,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139339B2/en
US8139666B2,Channel estimation technique for multi-carrier system ,National Chiao Tung University,"Kun-Chien Hung, David W. Lin",2009-04-13,2009-10-09,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139666B2/en
US8129199B2,Surface enhanced Raman spectroscopy using shaped gold nanoparticles ,University of South Caroliina,"Catherine J. Murphy, Tapan K. Sau, Christopher J. Orendorff, Anand M. Gole",2004-12-13,2005-12-13,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129199B2/en
US8128592B2,Methods and systems for performing submucosal medical procedures ,"Apollo Endosurgery, Inc., Mayo Foundation For Medical Education And Research, The Board Of Regents Of The University Of Texas System","Vladimir Mitelberg, Donald K. Jones, David Y. Yuan, Brett E. Naglreiter, J. Landon Gilkey, Christopher J. Gostout, Pankaj J. Pasricha",2007-07-11,2007-07-11,2012-03-06,2012-03-06,https://patents.google.com/patent/US8128592B2/en
US8128963B2,Methods for treating ischemic disorders using carbon monoxide ,The Trustees Of Columbia University In The City Of New York,"David J. Pinsky, David M. Stern, Charles J. Prestigiacome",1996-09-27,2003-10-03,2012-03-06,2012-03-06,https://patents.google.com/patent/US8128963B2/en
US8140043B2,Simplified high frequency tuner and tuning method ,University Of Washington,Edwin A. Suominen,1996-09-13,2011-04-11,2012-03-20,2012-03-20,https://patents.google.com/patent/US8140043B2/en
US8135548B2,"Method, system and computer program product for real-time detection of sensitivity decline in analyte sensors ","Abbott Diabetes Care Inc., University Of Virginia Patent Foundation","Marc D. Breton, Boris P. Kovatchev, Erwin S. Budiman, Kenneth J. Doniger",2006-10-26,2007-10-26,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135548B2/en
US8134058B2,Rice cultivar taggart ,"Board Of Trustees Of The University Of Arkansas, N.A.",Karen A. K. Moldenhauer,2009-06-08,2009-06-08,2012-03-13,2012-03-13,https://patents.google.com/patent/US8134058B2/en
US8143302B2,Methods and compositions for diagnostic and therapeutic targeting of COX-2 ,Vanderbilt University,"Lawrence J. Marnett, Md. Jashim Uddin, Brenda C. Crews",2006-06-19,2010-06-11,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143302B2/en
US8142806B2,Methods and compositions for controlled delivery of phytochemical agents ,"University Of Louisville Research Foundation, Inc.","Ramesh C. Gupta, Manicka V. Vadhanam",2008-03-10,2009-03-10,2012-03-27,2012-03-27,https://patents.google.com/patent/US8142806B2/en
US8144744B2,Co-extruded multilayer polymers films for all-polymer lasers ,Case Western Reserve University,"Kenneth Singer, Eric Baer, Anne Hiltner, Christoph Weder",2008-10-21,2011-03-24,2012-03-27,2012-03-27,https://patents.google.com/patent/US8144744B2/en
US8133724B2,Human androgen receptor alternative splice variants as biomarkers and therapeutic targets ,"University Of Maryland, Baltimore","Yun Qiu, Zhiyong Guo, Xi Yang",2008-09-17,2009-09-17,2012-03-13,2012-03-13,https://patents.google.com/patent/US8133724B2/en
US8141412B2,Method of detecting dryness of wet steam of a once-through steam injection boiler and a detecting apparatus therefor ,Liaoning Shihua University,"Baodong Chen, Longshe Shen, Yongfei Yan, Taidong Jin",2008-02-29,2009-02-27,2012-03-27,2012-03-27,https://patents.google.com/patent/US8141412B2/en
US8129111B2,Fluorescent water-soluable conjugated polyene compounds that exhibit aggregation induced emission and methods of making and using same ,The Hong Kong University Of Science And Technology,"Benzhong Tang, Yuning Hong, Matthias Haeussler, Hui Tong, Yongqiang Dong, Zhen Li, Changmin Xing",2005-04-22,2009-05-26,2012-03-06,2012-03-06,https://patents.google.com/patent/US8129111B2/en
US8137728B2,Biopolymer encapsulation and stabilization of lipid systems and methods for utilization thereof ,University Of Massachusetts,"David Julian McClements, Eric Andrew Decker",2004-03-11,2005-03-11,2012-03-20,2012-03-20,https://patents.google.com/patent/US8137728B2/en
US8139846B2,Verification of integrated circuits against malicious circuit insertions and modifications using non-destructive X-ray microscopy ,"University Of Southern California, Xradia","Michael A. Bajura, John N. Damoulakis, Younes Boulghassoul, Michael P. K. Feser, Andrei V. Tkachuk",2007-11-05,2008-11-05,2012-03-20,2012-03-20,https://patents.google.com/patent/US8139846B2/en
US8140751B1,Power-aware redundant array of independent disks (PARAID) and related methods ,Florida State University,An-I Andy Wang,2005-06-17,2006-06-16,2012-03-20,2012-03-20,https://patents.google.com/patent/US8140751B1/en
