search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20020601&after=publication:20020101&status=GRANT&type=PATENT&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6381286B1,Cartesian loop transmitter ,University Of Bristol,"Ross J. Wilkinson, Peter B. Kenington, Joseph P. McGeehan, Mark A. Beach, Andrew Bateman",1995-05-22,1996-05-22,2002-04-30,2002-04-30,https://patents.google.com/patent/US6381286B1/en
US6337194B1,Method for the preparation of insulin by cleavage of a fusion protein and fusion proteins containing insulin A and B chains ,"Vittal Mallya Scientific Research Foundation, The University Of Leicester","Christopher Hadfield, Peter A Meacock, Patnam R Krishnaswamy, Kaithamana Shashi, Krisha K Raina, Candadai S Ramadoss",1995-07-08,1996-07-08,2002-01-08,2002-01-08,https://patents.google.com/patent/US6337194B1/en
US6383763B1,Detection of mycobacteria ,Case Western Reserve University,Robert S. Wallis,1996-07-26,1996-07-26,2002-05-07,2002-05-07,https://patents.google.com/patent/US6383763B1/en
US6365160B1,Papillomavirus polyprotein constructs ,"Csl Limited, The University Of Queensland","Elizabeth Ann Webb, Mary Brigid Margetts, John Cooper Cox, Ian Frazer, Nigel Alan John McMillan, Mark Philip Williams, Margaret Bridget Holland Moloney, Stirling John Edwards",1995-07-27,1996-07-26,2002-04-02,2002-04-02,https://patents.google.com/patent/US6365160B1/en
US6358631B1,Mixed vapor deposited films for electroluminescent devices ,The Trustees Of Princeton University,"Stephen Ross Forrest, Mark Edward Thompson, Paul Edward Burrows, Dennis Matthew McCarty, Linda Susan Sapochak, Jon Andrew Cronin",1994-12-13,1996-08-06,2002-03-19,2002-03-19,https://patents.google.com/patent/US6358631B1/en
US6368816B2,Regulation of intracellular glucocorticoid concentrations ,The University Of Edinburgh,"Brian Robert Walker, Christopher Richard Watkin Edwards, Jonathan Robert Seckl",1995-08-29,1996-08-28,2002-04-09,2002-04-09,https://patents.google.com/patent/US6368816B2/en
US6379961B1,Uses of bone morphogenetic proteins ,The Trustees Of Columbia University In The City Of New York,"Thomas M. Jessell, Karel F. Liem, Jr., Gabi Tremml",1995-09-21,1996-09-20,2002-04-30,2002-04-30,https://patents.google.com/patent/US6379961B1/en
US6340783B1,Rodent models of human amyloidoses ,University Of Washington,Alan D. Snow,1992-09-23,1996-10-03,2002-01-22,2002-01-22,https://patents.google.com/patent/US6340783B1/en
US6359169B1,GABA and L-glutamic acid analogs for antiseizure treatment ,"Northwestern University, Warner-Lambert Company","Richard B. Silverman, Ryszard Andruszkiewicz, Po-Wai Yuen, Denis Martin Sobieray, Lloyd Charles Franklin, Mark Alan Schwindt",1990-11-27,1996-10-16,2002-03-19,2002-03-19,https://patents.google.com/patent/US6359169B1/en
US6390626B2,Image projection system engine assembly ,Duke University,Richard M. Knox,1996-10-17,1996-10-17,2002-05-21,2002-05-21,https://patents.google.com/patent/US6390626B2/en
US6375925B1,Methods and reagents for non-invasive imaging of atherosclerotic plaque ,The Regents Of The University Of California,"Sotorios Tsimikas, Joseph L. Witztum, Wulf Palinski, Linda K. Curtis",1996-11-08,1996-11-08,2002-04-23,2002-04-23,https://patents.google.com/patent/US6375925B1/en
US6370179B1,Low threshold microcavity light emitter ,"Board Of Regents, The University Of Texas System","Dennis G. Deppe, Diana L. Huffaker",1996-11-12,1996-11-12,2002-04-09,2002-04-09,https://patents.google.com/patent/US6370179B1/en
US6396186B1,Electromechanical battery design suitable for back-up power applications ,The Regents Of The University Of California,Richard F. Post,1996-12-02,1996-12-02,2002-05-28,2002-05-28,https://patents.google.com/patent/US6396186B1/en
US6348319B1,Enzyme detection biosensors ,"Australian Membrane And Biotechnology Research Institute, University Of Sydney","Vijoleta Lucija Bronislava Braach-Maksvytis, Bruce Andrew Cornell, David Geoffrey Thomson, Burkhard Raguse",1996-02-08,1997-02-10,2002-02-19,2002-02-19,https://patents.google.com/patent/US6348319B1/en
US6383388B1,Water treatment process and system for metals removal using Saccharomyces cerevisiae ,The Regents Of The University Of California,"Paula A. W. Krauter, Gordon W. Krauter",1995-08-08,1997-02-12,2002-05-07,2002-05-07,https://patents.google.com/patent/US6383388B1/en
US6368790B1,"cDNA encoding P2P proteins and use of P2P cDNA derived antibodies and antisense reagents in determining the proliferative potential of normal, abnormal, and cancer cells in animals and humans ",University Of Tennessee Research Corporation,Robert E. Scott,1996-09-27,1997-02-18,2002-04-09,2002-04-09,https://patents.google.com/patent/US6368790B1/en
US6379911B2,Enzyme detection/assay method and substrates ,"Albert Einstein College Of Medicine Of Yeshiva University, Industrial Research Limited","Vern L. Schramm, Richard Hubert Furneaux, Peter Charles Tyler, Keith Clinch",1996-02-23,1997-02-24,2002-04-30,2002-04-30,https://patents.google.com/patent/US6379911B2/en
US6376744B1,Plastid transformation in Arabidopsis thaliana ,"Rutgers, The State University Of New Jersey","Pal Maliga, Samir Sikdar, Siva Vanga Reddy",1996-03-06,1997-03-06,2002-04-23,2002-04-23,https://patents.google.com/patent/US6376744B1/en
